path	label	pca_feat
s3://ad-p8-24/Test/Cantaloupe 1/r_46_100.jpg	Cantaloupe 1	[5.092589141744624,10.375396233565,-1.0090716531735902,4.236019734619374,-7.694569947937916,-5.273082021064568,-7.168806369554333,-1.7804472345100562,3.334867869356178,-2.530997212373449,2.5117543873843684,2.7281865063426274,0.7611993016350801,2.352960672204778,2.6776699957067]
s3://ad-p8-24/Test/Pear Red/r_138_100.jpg	Pear Red	[8.881875444240952,2.2987236686857035,2.9982851629791156,-5.245244852931592,8.49770374563923,2.9290983820641596,-3.0768481201638522,1.7093249356259537,-5.600812605222753,2.8396953470530617,5.845143712895492,2.3804746192498936,-2.8917952355043663,5.733741131002012,1.8988560376170425]
s3://ad-p8-24/Test/Pepper Yellow/r2_167_100.jpg	Pepper Yellow	[-4.5349036166149155,-6.354222431548595,9.800211443418755,0.390058695647408,-5.142993786224024,8.222062201187464,-0.8685075341294989,-1.389807803075545,6.669685781553817,1.4197937888645882,6.892459394379632,-0.18637290477211,-7.988554843161399,4.064417538637136,-1.5046605734840615]
s3://ad-p8-24/Test/Pepper Orange/r_74_100.jpg	Pepper Orange	[-4.087058828415452,-7.893912405900523,10.06526817388318,-4.80466145196201,-8.566113549032625,11.041175710126973,-0.8917549390319184,0.7286392957768428,7.06288884842103,-1.4903263097369914,5.7750701945417084,6.788468544506036,-12.76884064957088,5.477241814370812,-1.240664342430147]
s3://ad-p8-24/Test/Pear 2/r2_115_100.jpg	Pear 2	[4.739712744056641,13.265717440498552,2.848929815052165,3.8248693504617592,2.8123996178764528,4.215479106412958,-1.862790762929028,5.790721846637537,-2.9639273915866204,5.611660816032857,0.07796149131768432,3.867911495645515,-4.497340969681094,6.984169483365005,-0.3239344052875268]
s3://ad-p8-24/Test/Pepper Orange/r2_231_100.jpg	Pepper Orange	[-2.006736698688433,-6.524517125978331,7.7084825710341836,-3.7975058295411994,-8.085912552246002,13.072103049277628,-3.224581974713342,7.227875834671474,7.348412862689023,-3.3742896423609294,7.197642727988368,2.515937188829504,-11.36645573990416,5.9920751806424155,-2.1433361091944354]
s3://ad-p8-24/Test/Ginger Root/133_100.jpg	Ginger Root	[-26.211151104470716,-0.7356277303470041,-0.6690591787507261,-5.815808592125547,-9.744143280022259,6.36758478987743,-8.198266445961826,2.138621286223788,9.573785228547534,11.148865164262034,-4.3072993455196755,11.963140160901602,-0.9946144631275163,-10.77603649462258,-6.077585782175475]
s3://ad-p8-24/Test/Limes/r_201_100.jpg	Limes	[3.842557427178347,14.353062056558976,2.7390351771700354,-2.657126816151917,-1.7616468930088935,-3.7205907268637106,5.253217964216132,-0.7903712280092227,-0.4792214439319888,1.418594183162144,2.745635193090114,7.522435866143973,4.698692479618417,2.683595498950368,-1.3564050267829066]
s3://ad-p8-24/Test/Pear 2/r2_97_100.jpg	Pear 2	[7.86714154292599,11.116075265075228,6.060381737993959,0.3126954677094051,4.513123125047521,1.4892491623125936,-0.11641776553973542,3.56332679468662,-3.1566054543310504,3.720082573351388,-0.34176080363824685,3.600132001855118,-2.5500477582142405,4.557917052023172,-0.5756471461983542]
s3://ad-p8-24/Test/Peach/r_322_100.jpg	Peach	[8.91249660362682,4.593126313875928,0.25062396936400105,-4.005717272066342,5.489613763131641,0.13884833858144205,2.3307668353121427,-1.0686879128164775,-3.5710063884856376,-3.5991663115683368,-0.5458779769943505,-0.3453855099666754,0.8770276873193091,-3.2386268547294006,-2.4775848837194125]
s3://ad-p8-24/Test/Lychee/r_22_100.jpg	Lychee	[-5.802369073084614,6.108414279402428,-0.544794124490383,-15.714553215514318,-6.417014773313122,-14.131997939235625,-4.260714953338257,1.7464571782889193,-3.755516968518806,0.962788463078562,-3.1098655274312783,-0.8866332250869522,-4.688402266309845,1.7225159514467825,6.555687072561504]
s3://ad-p8-24/Test/Apple Red 3/62_100.jpg	Apple Red 3	[7.301173108658928,5.491288457741813,-1.0087878047346215,-6.778071721049002,7.037879699650239,0.5532374135219221,4.251904662136148,-1.6029578028390736,-5.78033743249055,-3.724525713067654,-0.9808224873339902,1.863946065635793,0.08213293736090024,-2.764258014778951,-2.9152682927681446]
s3://ad-p8-24/Test/Apple Red 3/r_37_100.jpg	Apple Red 3	[3.1697468370226667,7.644324174894049,-0.6083234176817653,-3.21180455413147,4.351180571390039,3.6616126518920007,3.207777276421543,-0.67326672209112,-3.159367590705035,0.9274678540399615,-3.9575617958817793,0.21101862376005268,-5.403402968126145,1.423932277199339,0.5336534237535185]
s3://ad-p8-24/Test/Apple Red Yellow 1/321_100.jpg	Apple Red Yellow 1	[12.226088231865875,-1.468176164375706,-0.8643178280379071,-8.07703003894462,5.9119272642918865,-0.39150848350508927,-6.1717324558446744,-2.2873683125617172,-5.552362836667571,-2.018000771431763,4.443622570289869,2.5392685730789406,2.5262410785986646,-1.2930367603312272,-3.0107211354502565]
s3://ad-p8-24/Test/Cocos/r_168_100.jpg	Cocos	[-7.830142744833827,7.465757297788098,-16.20815656009275,-0.3211379296895849,-1.479167721182562,-11.42033224463318,-5.827227631298838,-0.22884832148836945,2.851673202197717,-9.513579402939486,-1.571274497865833,-0.4833495575713439,-5.508631699480246,5.629055786526672,0.6501673441739968]
s3://ad-p8-24/Test/Pepper Yellow/r2_180_100.jpg	Pepper Yellow	[-1.7754149257555913,-3.06231433107934,7.812462742618951,-1.714912977477891,-6.074888728881358,8.777480347719923,-0.8884701852670942,-1.8767097398904755,4.906381648441165,1.3024854663112004,4.50434184186082,0.47291117423390866,-9.013543492325363,0.9283333872643398,0.008088801868879704]
s3://ad-p8-24/Test/Kiwi/r_324_100.jpg	Kiwi	[0.4661800749950234,10.764105498557532,-3.6862450059778187,1.1828410188682794,4.553966379059211,0.702593704093387,-2.812748203310723,0.39769658352968945,2.433861043694127,4.793465766665858,0.20821863345171512,3.0822842964723867,-2.8338647671776984,3.7395704130811693,-1.8166758968836676]
s3://ad-p8-24/Test/Nectarine Flat/r2_176_100.jpg	Nectarine Flat	[8.696093579023612,-1.7962981165692644,3.6345291321177333,-5.601497065293554,0.5455742772812181,5.974604040092392,-0.5302077283578897,-0.27546618203920054,-4.2918463241586,0.03365256002768042,4.727286239067381,0.7359232844525744,-2.2991493665848513,1.5845338272679155,1.3608038183576183]
s3://ad-p8-24/Test/Apple Golden 1/r_74_100.jpg	Apple Golden 1	[-1.1537358266431479,11.78536456614299,-0.955490258583856,1.1802912571767634,-4.129750605964089,5.98697470917793,-1.06239388531012,-1.2058426608778716,1.0710194568648668,-1.659654360216589,-7.263414668704356,0.8439655648098587,-0.23796166500763738,-2.758503993720397,1.952066043864629]
s3://ad-p8-24/Test/Apple Red 3/80_100.jpg	Apple Red 3	[4.7179278124742225,4.8687682222097255,-2.867856625268454,-4.415244952811763,5.415456794844162,-0.5496988638248057,4.684238791133278,-3.8044539053886637,-2.973596750122226,-5.252790635899961,-1.9400440416377633,2.6321977527374485,-0.8450405834399656,-2.8488705040380813,-0.6825947271937803]
s3://ad-p8-24/Test/Onion Red Peeled/r_179_100.jpg	Onion Red Peeled	[1.816360929733097,-2.3587693566467522,-2.223546840497197,-1.7222645412934772,2.7313414419987367,5.834408376703535,-0.7981869132242767,2.449328525423983,-0.9197319497369695,-5.599211055868758,-2.258714225809243,-5.798201582368406,-0.361384609750129,-0.2847955508692056,0.23020052496129145]
s3://ad-p8-24/Test/Plum 2/r_198_100.jpg	Plum 2	[9.053273916455431,-7.121389932608715,-3.63005505482737,-3.4272850208494683,1.1592577524596352,5.341438745861806,2.5082892184898355,0.8417482538758027,-5.089994701780085,0.5076971995294334,-0.39770269455216745,0.5850794195298198,2.735405004865933,-1.2323194674822977,-4.549876847611144]
s3://ad-p8-24/Test/Pepper Yellow/147_100.jpg	Pepper Yellow	[2.9901035803154703,-7.042926684597258,10.853909158868529,-0.55756214852567,-7.081223442292572,6.860557719070501,0.8787924273678109,-3.5694143156685105,7.9197897428498845,-2.9124216297748196,4.689608434763614,1.5784972012449114,0.206905403509989,2.6026666242041405,0.04800260409190932]
s3://ad-p8-24/Test/Onion Red Peeled/r2_193_100.jpg	Onion Red Peeled	[2.7969899167076915,3.5929657366517436,-2.291550785886633,-2.060110162535088,-0.6296782672399454,8.795503883344228,-0.3760385981998061,2.0245063379730674,-2.456907839080285,0.2847790184573406,1.7288489282236041,-6.875902719816314,-0.5813173891307883,0.842980849481914,6.638040080685352]
s3://ad-p8-24/Test/Plum/64_100.jpg	Plum	[-6.139994985983982,-2.174096957545596,-13.77325367226401,-0.48155923255111893,-1.2560258494217844,5.0359099325241505,4.043830530200383,-0.991528062689206,0.35688595105213,-1.8686298000145571,3.3775007648734223,-2.5713833800196637,6.0744681825293965,-0.08925080693834087,-1.8925368890388048]
s3://ad-p8-24/Test/Potato White/r2_66_100.jpg	Potato White	[3.6799391384606497,9.729970092929099,-1.010415532950293,-0.22828231900022034,-1.5337090654884946,4.557602534933906,3.848687516843708,-2.250329844395105,-1.936343158918403,-0.1582350164293122,-7.292513969836963,-1.481007861453126,-1.1255159239890233,-2.443497147172976,0.05014551875982182]
s3://ad-p8-24/Test/Onion Red Peeled/r_177_100.jpg	Onion Red Peeled	[0.806858540332021,-0.3685662653952757,-2.0679891831996886,-1.3202366032140054,4.8640063098459825,6.581632656580734,1.918297330412444,3.9766486200184157,0.30748977358314444,-1.6884569377321739,-3.741442075795999,-7.216223511812517,-1.150594005011224,-0.5772257617182993,1.5259534405572734]
s3://ad-p8-24/Test/Peach/35_100.jpg	Peach	[2.2834618780062503,5.411381397802444,-3.29732855401337,-3.761985143014967,0.9607977145020611,0.6052590185972041,-0.6436098360756616,-6.824457770451389,-1.817664966698536,-7.152968419311764,-0.1474797368073601,1.498980911176919,-1.0709545665259617,-4.034152460541037,-0.213538068940332]
s3://ad-p8-24/Test/Kiwi/r_72_100.jpg	Kiwi	[-2.415197652806601,11.907611734544467,-10.726234323702021,0.48120841729824704,-0.6980511614631246,-7.832763222942664,-11.118165840934825,-5.142253541455948,2.442917141656005,-3.4928706918136587,0.2284754173691285,8.525715745708904,-4.848952522763987,4.503394995589993,0.9764544605656597]
s3://ad-p8-24/Test/Pepper Orange/94_100.jpg	Pepper Orange	[2.9518122885935405,-5.623712659096969,3.9759334317179853,-3.7489938375188183,-5.022030325994885,9.79341871777681,-1.0130792658235215,-8.594975491185846,3.3903758532051795,-2.3223692492209596,1.0397534207774402,-3.9326891903287224,-3.172009954232244,0.8402851056427909,-1.6142553170868583]
s3://ad-p8-24/Test/Strawberry/69_100.jpg	Strawberry	[-9.600680923203743,-7.631428919141457,7.651421138969717,-14.420740526008812,6.711841250109619,-0.35411567527986026,-0.22063498591857297,-8.792867681960193,-7.521589525297573,-1.1736104111897003,3.4143877038138863,-4.565151401927212,-0.09677142210276696,4.641455103965216,2.2910807239895807]
s3://ad-p8-24/Test/Melon Piel de Sapo/r2_104_100.jpg	Melon Piel de Sapo	[-7.516820919350636,6.428988560617804,-14.349542482580187,4.365746760270642,0.3637364496611618,-4.80434774527672,-4.35918969109077,5.327552661641239,-0.14522974493325197,-3.6382940052144828,3.0464406409940934,0.8237611896500073,2.6445910729899453,6.463643284555075,0.805159517806403]
s3://ad-p8-24/Test/Plum 2/r_67_100.jpg	Plum 2	[7.3515224197476075,-8.012508693109785,-7.352503370849983,-0.19276245821212548,0.595635911827533,5.933346398078208,2.924042152866927,1.7569145744299268,-3.7606547355960136,-0.9582405777475527,-1.1458709201802781,-0.2270068371632849,3.66421578300962,-2.5490439092042414,-5.899105043856283]
s3://ad-p8-24/Test/Pepper Orange/r2_273_100.jpg	Pepper Orange	[-4.543833302472893,-11.24968824031008,10.116187272214622,-3.827117102267642,-2.8537864715288817,11.427425176299542,-2.291317218685742,3.3557675646948715,5.272070348891839,-5.160212391480676,8.460375314399855,3.095620069563358,-9.969261232691677,5.3836317064940165,-2.1128425510227173]
s3://ad-p8-24/Test/Melon Piel de Sapo/r2_276_100.jpg	Melon Piel de Sapo	[-18.959270371088664,6.547573905215319,-12.131036955595336,6.4115788463270755,3.935282267893635,-7.228950256234321,-7.957898432223071,6.916338532427263,-1.0528267836436807,-7.335993815547064,-1.0162380852670811,-0.4100030553264267,6.05932312501538,10.505425683543573,-1.412836133457638]
s3://ad-p8-24/Test/Tomato Heart/r2_4_100.jpg	Tomato Heart	[-1.187725614711283,-12.861003807376079,-0.3441817387439608,-5.631235960157971,-6.93185048991925,8.663461332433561,4.765666990803932,-8.24553404772416,1.1630985904680913,-3.2532907236192763,0.7900000661041835,3.129235091797439,-2.6736038274820726,3.7627728796151603,1.4676375082661568]
s3://ad-p8-24/Test/Tomato Heart/301_100.jpg	Tomato Heart	[7.175727414933135,-9.067425761587966,-2.9926430801419426,-3.165538343184514,-1.5836679672167422,9.626697286445822,1.6795336367473672,-2.6759818055010234,-0.5697676173137616,-0.3028617375870209,-1.919322248556801,-2.70332162888085,3.1343086043392607,-1.8563941753740105,-2.78912131797463]
s3://ad-p8-24/Test/Kiwi/66_100.jpg	Kiwi	[-1.3211054315208441,8.93327834788743,-7.361026145972419,0.7721195862653123,-1.2627476420778843,-4.816371750757202,-3.017474746949077,-4.883201047513472,2.2539548685821322,-0.3640547646045697,-1.137054327137949,-1.4393348134237351,-3.277921761230062,4.14761310498373,-2.221876811758721]
s3://ad-p8-24/Test/Plum 2/r_79_100.jpg	Plum 2	[6.936011128613324,-9.088272022649967,-4.25596305269555,-1.9895243510080156,3.139226245894876,6.092245791515233,3.0250663152725155,1.9269233261767662,-3.9463013985443363,-0.8408204852725149,-2.377252309241303,1.0367920535005024,4.497712659699365,-2.283326984715143,-7.387672331438076]
s3://ad-p8-24/Test/Apple Red 1/54_100.jpg	Apple Red 1	[7.243646249560771,3.0924114828307525,2.4840812898946822,-6.578947828794054,4.5658352929541515,1.936247387343625,3.685249213676894,-5.058408518145764,-4.291019970968599,-0.7961177373310339,1.0279394709876957,-0.08823078983923689,-1.151380657347803,-1.942830596802549,-0.11865800556855834]
s3://ad-p8-24/Test/Clementine/r_59_100.jpg	Clementine	[10.094701148099897,-2.4259907595474237,5.9458769483519225,-5.41066501382,3.895592542367891,1.662298432444265,2.758463095736973,2.823809649318414,-3.159716119719067,-0.8841595985744255,0.12236973844661365,2.926982171703907,3.024666777769858,-1.6610125483829183,-6.174022380800032]
s3://ad-p8-24/Test/Mango Red/r_190_100.jpg	Mango Red	[11.599274660896828,-5.7937093501779655,-0.8078877779541807,-2.5935609890357423,6.538682953257149,2.931962464941636,-1.006721327945822,3.3438171052612184,-5.817203688954566,3.368717527874388,-0.576471121179674,0.13438115029503683,0.9582193486745348,-1.4872292402583347,-3.448506654694008]
s3://ad-p8-24/Test/Potato White/13_100.jpg	Potato White	[-3.894430918376345,11.58836151976436,-0.2164265875075266,1.40924542409981,-2.3397692127227607,3.380391724125758,-0.743764229505807,-7.345028716156003,3.0645201159724627,0.47374982869629745,-7.82314166364425,-0.47256425652134626,-4.684577944131557,-2.589272775461367,-1.4560364862709165]
s3://ad-p8-24/Test/Pomelo Sweetie/r2_162_100.jpg	Pomelo Sweetie	[8.476305229085082,6.80106710849488,2.299812764031441,3.0411053081747426,-1.9200613176632562,-3.1820455516012323,3.41941332982128,-1.1804036319647886,1.0492298242251414,3.1618841966169744,3.436269118188616,-0.7815651909547715,1.0241360564779574,-1.8392543503172445,-0.505733634609192]
s3://ad-p8-24/Test/Mango Red/246_100.jpg	Mango Red	[10.52844312622591,0.8859128756819783,-4.747339195396176,-3.9759509384154574,7.253270053742448,-3.071862078767665,-5.021856819926558,-5.0829766852241995,-0.9283276773131788,1.3244785428281802,2.8227819472506313,-0.11775607785393698,0.9269107031124199,-3.7440540307326313,0.8368267920183504]
s3://ad-p8-24/Test/Tomato Heart/74_100.jpg	Tomato Heart	[5.059710349193589,-11.504216423049492,-4.364186969186949,-1.2243982563450062,1.530087367985697,5.069102967211187,2.7787181730206987,-1.9694898721944936,0.7800802458897321,-3.4420238774336815,-4.5111044376602,-0.6218447688067829,2.1029566136018367,-1.193112502079452,-0.7047931373434239]
s3://ad-p8-24/Test/Potato White/190_100.jpg	Potato White	[-4.296988917157322,13.356307397295737,0.4016087919918073,0.658831311168451,0.5668961187436741,2.07281132005205,0.5514955744923834,-5.980004636087851,3.8396227154220903,0.7752218178874964,-7.12859796798111,1.0561862881190516,-4.299195224382073,-0.5674203698822066,-3.107724474393268]
s3://ad-p8-24/Test/Avocado/r_67_100.jpg	Avocado	[-0.8554501364439665,8.512045923794506,-14.882145409039026,3.324020417655936,2.221806153166769,-14.441006748515269,4.497149189603778,-0.7557219033395374,1.2852530458734703,-1.4565858075968519,0.7336717540667715,9.437693063832597,0.8657768294700445,8.270947009277933,-4.309034776909366]
s3://ad-p8-24/Test/Grapefruit Pink/r_221_100.jpg	Grapefruit Pink	[13.537497784417264,-0.28279969414718686,8.436108245038993,2.3345866745300943,0.41010318953454467,-5.106168780554524,-4.050593863269397,4.2006200796417925,6.51375714834793,1.1262437714510618,8.204631710251896,-1.492494903247565,0.20404866404517713,-6.096287503868025,-1.5653984107678154]
s3://ad-p8-24/Test/Blueberry/r_202_100.jpg	Blueberry	[-6.361586701831019,-6.3997926522201425,-16.630053168320043,5.187241253036544,-3.670103435728461,5.5271351204950045,0.10820057107825794,5.210825296789103,1.673100412347897,1.6103935189322638,12.047801644769038,2.8120783781132555,3.7634178775865053,1.9699418755843354,-2.3536416227082726]
s3://ad-p8-24/Test/Apple Braeburn/322_100.jpg	Apple Braeburn	[13.504461002334581,-3.1758215920689787,2.0042991602745457,-4.361159449011497,3.623513030187383,-1.685768430811197,1.3939248871062513,-0.7700738151447004,-6.283966542691018,1.3401924448529248,0.17817079202418545,0.8727139397630874,2.104990142436099,-2.0914295980159645,-3.759691436527063]
s3://ad-p8-24/Test/Fig/r_233_100.jpg	Fig	[-1.2370740244662002,2.048420716400529,-6.490861711204678,-0.8522815665679335,1.2417112754352315,14.76337646724211,-2.599601186650305,5.815205215637173,-2.027280999964394,0.06836368484584965,8.705328836773132,-8.31417965311517,0.8390276068676388,3.530786005441655,7.958494339509075]
s3://ad-p8-24/Test/Apple Braeburn/97_100.jpg	Apple Braeburn	[13.722022758060398,-4.621927785326127,1.2900647492620603,-3.720129253433233,4.404492883981546,-2.4544166920336203,1.4976098703737628,1.3443675239118158,-6.281814849460799,2.6008841213449534,0.4472061651287844,0.41343839891974915,3.4793843637600337,-0.7114808406212527,-3.161720094541364]
s3://ad-p8-24/Test/Pepper Red/r_25_100.jpg	Pepper Red	[-1.143223949505039,-21.926711231964685,4.81296247449414,-6.388365593690356,-0.9855683620909121,0.8327931185890184,-2.4401781619085816,-9.77876367245964,8.264459508463453,-3.700653960253679,-0.30600435481307203,2.256130488365117,-5.648733494076796,6.588440573783151,1.7113635878981948]
s3://ad-p8-24/Test/Pear Stone/256_100.jpg	Pear Stone	[-7.643972058846592,10.55062937373173,-4.862107526585373,-4.991629339848969,7.639616237191924,0.23968287685955034,-5.324924137396184,-10.093743738925065,2.577588755162261,9.793270474753937,-2.4812805500454513,2.0735415883730655,7.554192453904534,4.513739056309146,-4.691452793212565]
s3://ad-p8-24/Test/Lemon Meyer/r_195_100.jpg	Lemon Meyer	[9.829260048619181,6.553053274730169,8.943707539418003,-0.3075792889979801,-5.463300076337263,-4.116433209627234,-0.12172806285880908,-0.5126183375776947,2.768350197415236,-1.1211005147496438,12.622474023371215,2.689858426102678,0.8412427067694124,-4.11191617404053,0.9578621971180347]
s3://ad-p8-24/Test/Pear Stone/299_100.jpg	Pear Stone	[-7.921370916667789,6.90786921052575,-1.4290629632106127,-4.889204286326735,8.057121769766914,3.748508542336708,-8.253449876059447,-10.61170546946902,1.4760696894302303,9.675972022062059,-1.5140807895568422,4.031532637283983,3.725078711132106,0.711594098305613,-3.889328055965592]
s3://ad-p8-24/Test/Blueberry/r_239_100.jpg	Blueberry	[-4.413798732247375,-6.0533147680827755,-19.167798026587526,6.4516861907981475,-1.5426186987321395,8.009876380149459,-0.5486814535319192,9.400303653171646,0.3002915717538415,3.2323586182869994,14.784535624218476,2.219978898879466,4.969118767065483,2.936723783977939,-1.1053551959727088]
s3://ad-p8-24/Test/Strawberry Wedge/r2_196_100.jpg	Strawberry Wedge	[-11.687600700197523,-0.8442071872839639,0.4283060108880007,-12.831103933688077,-2.3319909800348615,3.1677016352387537,-4.6416656460260235,10.370130794128153,-7.8646582487195476,-9.959498152519062,4.960355705775316,-3.387801643178014,1.1245759347386826,7.69636382128337,6.554037125053062]
s3://ad-p8-24/Test/Strawberry Wedge/r2_195_100.jpg	Strawberry Wedge	[-13.931005232511199,-2.10997238449984,-0.8323051437868736,-11.767311993104528,-2.8822964877329733,3.798258000791826,-5.937889034722264,13.157636942141961,-7.210109457939451,-10.582669982483791,6.527271098540497,-3.1960521717382675,1.8467932869084405,9.638834505885216,6.872466481776613]
s3://ad-p8-24/Test/Eggplant/r_249_100.jpg	Eggplant	[-17.3762878236588,-1.858432585339126,-9.722413971060801,5.678834734492352,-1.8758243271379886,9.173156267872523,-1.4652383625167253,11.816745719630813,0.643441342471037,5.0156709716925105,-2.723374581613796,2.3898615409666313,4.155709588831838,-4.874528740810774,-7.861729637984891]
s3://ad-p8-24/Test/Huckleberry/120_100.jpg	Huckleberry	[-1.967135826577113,-4.23875199728641,-10.553861087885329,-0.40880932182804863,-3.991993013011985,2.9889517332442135,8.157439925684216,-0.7903028779830369,-1.7734545825195818,-0.25485466476414564,4.788043790858322,5.537401888377204,6.297099740940848,-0.8084335565746128,-0.6092098392409253]
s3://ad-p8-24/Test/Lemon Meyer/r_185_100.jpg	Lemon Meyer	[10.253607030019134,6.646080472837551,8.807648065507811,-0.19192257096857432,-4.406425224692504,-5.220207377462378,0.4243692393867904,-0.5369670277215965,2.1253886198248133,-1.4860610005383645,11.280277396406703,2.872544278548027,1.167452133144047,-3.99886657811738,1.6805962529261527]
s3://ad-p8-24/Test/Apple Pink Lady/r_59_100.jpg	Apple Pink Lady	[8.14782504628825,3.476701987381582,4.335712636877809,-1.6951304304667616,5.322705615622517,2.5231476561870627,0.7852825302202692,0.2615616100534189,-3.1932014570819183,1.2698140679610062,1.344516280962184,1.1442944102998085,-0.4015160323719054,-2.0257951999829347,2.882697828689429]
s3://ad-p8-24/Test/Apple Golden 3/r_82_100.jpg	Apple Golden 3	[3.014797556419095,9.038486190316037,1.000289835176912,5.553316946221845,-0.5860220268054647,2.973264781766479,4.40051344913592,3.3329446807755536,-1.3565371758179814,2.283313114425573,-6.824452186542367,2.3923299420791584,-3.874747613323036,4.882541626625124,-0.40953600483120417]
s3://ad-p8-24/Test/Grapefruit Pink/39_100.jpg	Grapefruit Pink	[12.533206125422975,2.9105317565252498,8.62779249411977,1.1307129359250727,0.7870403779149202,-6.124098463243359,-3.931284368373172,3.0906190382787195,4.9406870044702735,-0.8034707343084052,8.432785225509324,1.460411139424932,-0.5046030417665524,-4.1886690823783,-0.9653662248703592]
s3://ad-p8-24/Test/Apple Golden 2/r_98_100.jpg	Apple Golden 2	[5.978299079237085,11.64611796599733,5.434616749441911,3.6293043350891665,-2.5494447949249683,5.971222453143551,2.7157804907388203,1.9089328047232765,-4.025581783612012,7.427977656542485,-3.0514850800633595,-0.28512136255819426,-4.42662398881614,6.962046557601997,1.56814146252758]
s3://ad-p8-24/Test/Melon Piel de Sapo/297_100.jpg	Melon Piel de Sapo	[-4.085918176131953,7.366103494737299,-7.084501572135884,5.093278523909005,0.21031282899867632,0.16992008028102992,-0.5194651555760477,-6.152857451347568,1.4226807746752943,0.17315844423661522,-2.6422405306642265,-7.89005300944106,6.448521260600214,10.322039863528342,-3.4766632134908946]
s3://ad-p8-24/Test/Tomato 1/r2_57_100.jpg	Tomato 1	[4.247787664058086,-10.099155654291305,-3.680321453902554,1.1091421359229032,-2.5492253097283264,3.056859794484495,-2.111349655037845,-5.387624301267822,-0.18509782422668228,-4.094317939732476,-0.6110891652245268,0.634530737934784,-3.3243532583847344,-2.9771196311026547,4.226410449850967]
s3://ad-p8-24/Test/Corn Husk/r_142_100.jpg	Corn Husk	[-25.14048831604628,-0.34095435723276996,0.10893146320264378,-0.8501317749037474,-7.805483129134297,4.856046755760323,0.8322165938551952,7.148788746967208,7.743573380331016,-1.7535714256015018,-5.178090053493848,10.9403419236966,-2.5779424070727317,-4.28487998169888,-2.7365107907757587]
