path	label	pca_feat
s3://ad-p8-24/Test/Mandarine/r_109_100.jpg	Mandarine	[8.618634096993148,7.741449453066141,3.4120636142526264,-5.127551720021619,-3.195390285370113,-1.044915794043167,-2.1661725774624263,-2.8045035455713867,-0.30131126313675594,-2.9986299649989325,8.528150194075035,2.617037859934688,1.4646188176383694,-5.486494909598683,-1.7513220800167948]
s3://ad-p8-24/Test/Cantaloupe 2/r_196_100.jpg	Cantaloupe 2	[-2.161937356060887,12.399757072378428,-6.911906708247612,1.7269929265884922,-2.9232447413156937,-4.226458544069653,-10.60200824941794,-4.162418931282037,0.6819311195333948,-3.655899944745756,-2.7575173258970644,5.008916254357114,-0.16213418171265542,5.2652503110059055,2.5404408317377736]
s3://ad-p8-24/Test/Cantaloupe 2/186_100.jpg	Cantaloupe 2	[0.22655358345337312,14.297273676959502,-7.14879664892647,5.003108477421763,-2.3810272484147657,-4.698554757955146,-11.578746940985049,-3.78708351843347,2.6020080936260315,-1.2623861277474318,-2.1591379315692993,2.863838224127501,0.7318083494699241,6.877268074172755,1.17312520877629]
s3://ad-p8-24/Test/Pepper Yellow/r_174_100.jpg	Pepper Yellow	[-1.3955034584175325,-6.099222706423316,10.090316396993769,1.4334424649963282,-5.362739290629203,6.073211833807776,2.5837619192820562,-2.8363132966454927,2.737451207561913,-4.913890203088061,1.1059659633887635,1.7821863795079322,-6.471567566978272,1.654372015073472,1.186347535216482]
s3://ad-p8-24/Test/Cocos/r_55_100.jpg	Cocos	[-6.043494119882489,8.676368112804951,-13.68566790646366,-1.1782245803855633,-2.3193462070945268,-9.875485906960721,-6.390821259866388,-0.5156612328435377,1.7505900065879978,-6.864735521518056,-1.418751682457524,-0.3585163727835332,-4.596782837498791,2.7425913870082828,-1.6597941367338098]
s3://ad-p8-24/Test/Pear Forelle/r2_13_100.jpg	Pear Forelle	[3.0763347683854585,9.72823075885922,-3.5944382944807587,0.6747159506099502,6.468481905597081,-2.8652956470181743,1.1193140454853954,1.2231419790402032,1.4167639040238877,4.669100373785913,0.462913155163836,3.3771996985872286,-2.3302800795766707,3.4452767632210186,-1.367350180640162]
s3://ad-p8-24/Test/Apple Braeburn/r_5_100.jpg	Apple Braeburn	[10.274378525275704,-3.8492871647138562,2.4625772678097393,-4.1314453379392395,7.517686229769786,4.536194213587136,-2.074657654267733,5.615290011927592,-4.377594668331988,1.9924195667272382,2.431072481545348,-0.3922667870883064,-2.1040971678254725,2.582616027335371,-4.33401716439742]
s3://ad-p8-24/Test/Pepper Orange/r_71_100.jpg	Pepper Orange	[-6.706530571133613,-9.136314479846671,11.08569243999675,-3.4432918587969783,-5.967719875256275,9.351580784881179,-0.7721302246702719,-1.4087825187922105,6.475697875295815,-1.7196016685056863,4.647429681221403,8.488992236873758,-11.989349433804927,4.740065597328836,-2.368041982574742]
s3://ad-p8-24/Test/Limes/157_100.jpg	Limes	[5.799584193107608,11.912449796343505,3.8912924560058966,-1.3642914981108416,-6.340406344697627,-2.739812652856724,1.9793437376344474,-2.9789342956223415,-0.9788101549895956,2.6285704558378113,5.343333982931887,6.310760922280267,2.9146590388660507,-0.1966762633482866,0.6829644813864773]
s3://ad-p8-24/Test/Orange/r_91_100.jpg	Orange	[9.988550867636514,7.767933357170783,2.7880954327290413,-2.144919988410073,-2.154416709053635,-4.559447252547922,0.2943981696359947,-2.2452961464003773,-0.7471327847007749,-0.4473524883537899,7.6864306473843005,3.319644163082852,0.5793338549651753,-4.26308731682688,-0.3002589702258837]
s3://ad-p8-24/Test/Cantaloupe 1/155_100.jpg	Cantaloupe 1	[5.202922981909548,11.542167861468402,0.3109010271436138,1.9302375538555987,-8.117795467617954,-6.598426455972095,-6.744784152737571,-2.0199942940182334,2.1192283904744973,-1.14438194487993,5.427115254638123,3.252994998540122,1.9286805881464117,3.2275225115709403,2.27397662260992]
s3://ad-p8-24/Test/Walnut/43_100.jpg	Walnut	[-5.796996881255873,10.083603187500623,-13.52416430106018,0.7673515888176927,2.7370104399034036,3.2115693127999654,-12.144524149908596,-1.286463535701038,-1.4665212991857406,-4.825025438619589,1.3842903248962415,1.6621757876352927,9.261945548318373,-2.6377194406853652,0.027540791231666136]
s3://ad-p8-24/Test/Cocos/313_100.jpg	Cocos	[-3.1801028339752215,7.155432214194077,-11.327223595479204,-1.2681855529170951,-1.5431115549291479,-8.226527599165943,-1.590709866869597,-1.5314150256863392,1.8188779734119556,-4.905337449359773,-1.6641809393402727,-2.9332549476008665,-5.129988826938968,4.655623703230908,-2.7192485720403345]
s3://ad-p8-24/Test/Watermelon/r_52_100.jpg	Watermelon	[-13.892034852629807,4.450862051330777,-7.8249067211713585,-1.2206714447446183,2.4124750127357255,3.3415607917972356,-5.702574287577381,12.860029812156188,3.8525727916877797,-8.588085982994405,3.5133233097059846,-2.9406849358227682,8.771110636009357,10.858300685639128,8.792095373529186]
s3://ad-p8-24/Test/Pineapple Mini/272_100.jpg	Pineapple Mini	[-6.2448406512363634,4.789365772709131,4.075744033146683,-13.058409937858302,-13.505282999302663,-2.9828115172729244,-1.6086953668162032,5.847470769744285,-7.333052246708816,7.290289244146589,-7.463730944895952,-4.873129344737368,-4.402590123789968,-8.689502662708662,3.2460050953977837]
s3://ad-p8-24/Test/Raspberry/234_100.jpg	Raspberry	[-1.9877285482850255,0.05637536469040084,1.7221476848711847,-18.17138227039897,-5.069502652584941,-5.104891629821188,-2.0666474809423048,-6.924144805698237,-7.006687258519528,2.433615857709882,0.27133279318872305,-2.751277295576802,5.532817795254803,6.621769616576974,3.6276567072328296]
s3://ad-p8-24/Test/Cauliflower/r_130_100.jpg	Cauliflower	[-5.75815397733031,4.959430774579659,1.6799227176578115,-9.921423798268531,-11.957781265499946,-1.3189368808817823,-5.9652002606257,-2.1589981838560965,-0.9062219825609886,9.821767134054456,-5.768088537421159,8.655570025066542,4.183192554617035,-1.2134695128015494,7.83081242463207]
s3://ad-p8-24/Test/Pineapple/239_100.jpg	Pineapple	[-12.906498039538478,5.717662874712302,-1.3259927665412812,-15.002972775008534,-10.902727315740488,-4.657230466247267,-1.374003994178225,3.7430148897357864,-6.461785242952853,8.269009134374397,-8.783835896246103,-10.25133582384699,-4.880706459351756,-8.019991774137186,-4.606244540005759]
s3://ad-p8-24/Test/Pineapple/231_100.jpg	Pineapple	[-9.684403395652838,5.6006742889959895,-2.6731000184398224,-14.294425490708727,-10.835749075220182,-4.284919834388348,-2.0736870549006783,2.298878632409213,-6.585409543026218,8.085235105084795,-7.175490531980659,-8.421611279886118,-2.9430913002177435,-5.8882281332492115,-4.58857116808846]
s3://ad-p8-24/Test/Nectarine/r_66_100.jpg	Nectarine	[9.894373764328101,-2.5617674205671013,-1.9572752170525132,-8.314284448719414,6.677217273108034,2.487463258044851,-0.4775205081896377,-2.540576525234757,-8.183957565170397,-0.34978835729690144,2.4538109307647114,-0.05567176412719634,0.02824206969811062,-1.718384142770846,-3.465520796877124]
s3://ad-p8-24/Test/Beetroot/r2_71_100.jpg	Beetroot	[-4.182312959014113,5.831651804039805,-8.29112086882236,-3.2675679860063016,5.294837146639191,5.811729780632965,-3.338401294286387,3.631650530815412,-1.4538297364384212,-1.1033641314966405,2.114277988181713,1.6361053909192629,0.5360975000351906,1.7165729345989442,-1.8158626901176191]
s3://ad-p8-24/Test/Cocos/r_133_100.jpg	Cocos	[-13.716713467208903,7.52403994662269,-16.157780048418818,0.4725443457262971,2.1132485854805627,-9.935093350917068,-7.105315515258039,0.6494813013602089,4.667103817917383,-3.329625178497073,-1.8335589861537223,1.0444059996326462,-6.455003048612995,5.330313588747191,-2.479033838444558]
s3://ad-p8-24/Test/Limes/r_73_100.jpg	Limes	[5.2080785267457745,12.811726910408122,0.6544611997530938,2.095765806510031,-3.940344541088694,1.3869962023198883,3.583141030581819,-0.059665248913025076,-1.812548009537148,1.3950540224692,-0.5227656088487297,4.903024726405834,2.4025821254617314,1.5489153833128408,-1.1713343417413211]
s3://ad-p8-24/Test/Cocos/r_169_100.jpg	Cocos	[-9.208426183055872,7.7828849886746445,-15.61631789568386,-1.398558077988752,-0.9517161047417919,-11.070043793093753,-7.416203100843437,-0.6570924499928611,3.9838526390415874,-9.18336061741591,-0.2979546778774809,-0.3610024797581259,-5.998132603374389,5.528107720183837,0.7707645657037515]
s3://ad-p8-24/Test/Apple Braeburn/r_45_100.jpg	Apple Braeburn	[11.786684845477616,-0.9662564397502351,2.341678713176637,-4.176919069175356,8.451414607599848,-2.9154313566857275,4.108262867666982,1.882552077900695,-4.901512010023422,0.566480470253956,-1.8915283563688159,0.22390429275581503,2.1613985628844326,-0.4253434040067678,-4.890930513684663]
s3://ad-p8-24/Test/Mandarine/230_100.jpg	Mandarine	[6.99479600284498,8.525047062876666,3.0138097276744453,-4.4486685889780615,-2.16816769037527,0.06866917165632146,-1.0980291837962608,-2.6423131201942325,-1.6826154350257903,-1.8532125339327543,5.570347660080059,3.2028855382775725,2.2271234030994025,-3.978862550396647,-0.7330096884209218]
s3://ad-p8-24/Test/Pear Red/258_100.jpg	Pear Red	[2.801572836788264,3.16602021504513,8.1724261633614,-9.440957449352085,12.810441509684516,-1.971224448367795,2.9152076567492813,-1.9728729337548705,1.575062114437036,2.6743484947592515,6.128613572171893,1.0845824304556453,2.2335492134229304,-0.649727006659907,6.440059698907245]
s3://ad-p8-24/Test/Mangostan/r_173_100.jpg	Mangostan	[-13.067907130849209,2.170944313402505,-4.12500943630025,-1.6531883461662975,3.238838301142437,9.169279104793144,-8.217359006290355,2.6543910520070435,5.018686759813907,0.46881589635352355,3.2358794023895467,0.7885844187985311,-2.206345044383506,-4.310883262119891,-1.8523201627325705]
s3://ad-p8-24/Test/Plum 2/r_239_100.jpg	Plum 2	[9.837102190427306,-8.678149593670145,-5.5889410740220455,0.7735730166525692,2.7180980631002654,2.2260817775094006,3.113568616451923,3.5211468962422443,-4.477301225839525,2.174407967994873,-1.563054677807586,-1.098335412862126,4.0073481731044405,-2.1691222921299977,-6.134906888204554]
s3://ad-p8-24/Test/Apple Red 1/r_87_100.jpg	Apple Red 1	[1.8960748404904928,2.8907211320835025,-3.0333340475548254,-4.122335391467527,7.658255171736533,4.238246554504878,-2.700215730645498,-2.9060669646628448,-4.43593141015753,-3.8595721349089764,0.022832612873824307,5.436803833098351,-2.900436497724625,-2.513159049919377,-1.1258983093261736]
s3://ad-p8-24/Test/Apple Red 1/r_59_100.jpg	Apple Red 1	[5.260177378383467,6.292216461514392,-0.26398965551931425,-1.8057357861221957,3.7985597593996823,10.443891442713774,0.8906793264738603,2.276106323124283,-5.195578567419105,-0.48096948117149924,1.4333529762865909,-2.539147159722786,-4.967651114085763,3.124377292605942,3.371650927775027]
s3://ad-p8-24/Test/Cucumber Ripe/55_100.jpg	Cucumber Ripe	[-16.31949884602537,-4.541605752711417,6.497928365266065,1.9206587929365901,10.135383306466636,-3.4983107178432244,-9.069140239212452,-11.934204001354514,10.432996993197365,17.207510695098662,8.346182702955922,-7.8982605272919875,-2.9252406091154537,2.426890937988084,-3.5759911294359377]
s3://ad-p8-24/Test/Cucumber Ripe/46_100.jpg	Cucumber Ripe	[-16.191418224765034,-5.437826425739318,7.578601771558179,1.156951484746056,10.688444823972318,-1.8176269652191646,-10.102112533345235,-12.535167021583899,8.984074979254636,16.28035176912285,7.194602222971963,-8.683390260541016,-4.164811744424019,1.6546664428384896,-2.8012835155218205]
s3://ad-p8-24/Test/Plum 2/r_224_100.jpg	Plum 2	[11.264082160546328,-7.197955780103293,-3.841571317395357,-1.852276497503352,2.4203235140971215,1.9155298399269005,2.8780319994291386,3.345146202874625,-5.830527483915743,1.735874073623386,-2.316248718792285,0.1990594981386695,5.501428566996262,-1.1567908093552544,-6.591400583042051]
s3://ad-p8-24/Test/Walnut/r_206_100.jpg	Walnut	[-11.098214809618463,1.9983950627559803,-15.485581606013707,2.4673257879226593,0.8471445683574047,8.219909144464472,-5.872066637057133,-1.1483151810731553,3.629969255924301,-4.412212340318633,-2.5701607941776192,2.432674553794171,2.9313460395287816,-4.949175564957837,1.5301961945727744]
s3://ad-p8-24/Test/Strawberry/70_100.jpg	Strawberry	[-7.755553261772581,-5.901135788018487,6.377122939873216,-14.7943227750546,6.8922861773851425,-1.933984226418491,0.10440614065648252,-6.382365670358377,-7.216740085342257,-0.6163365025841444,4.284108856151928,-3.5559489280298546,-0.1540175322065434,4.307002268840041,2.881607965822906]
s3://ad-p8-24/Test/Pepper Red/r2_201_100.jpg	Pepper Red	[1.6409788511945516,-9.237863014619604,-1.683510391430667,-2.6812580093826672,-0.5186862962783235,5.9478503451211315,-2.9191460084103253,-11.744017734653106,-1.4850315967344048,-2.6614211787722546,-0.9187835348143951,-3.450118232749091,-4.230964219889818,1.028665319418152,0.7373853552677281]
s3://ad-p8-24/Test/Tomato Heart/r_102_100.jpg	Tomato Heart	[0.23907804994033163,-10.140155357323588,1.5021693990353822,-5.65625056027602,-8.272157446431383,11.156414929115796,4.011223654835955,-6.414831181570885,1.1098456405133803,-0.03982436002422574,1.9988004181428598,3.369688289438911,-3.799746922278036,6.482236121096603,0.9953657959351284]
s3://ad-p8-24/Test/Guava/r_251_100.jpg	Guava	[1.725411497199186,11.007801438070397,-7.382645704892794,2.9288794400326004,-1.2450789405925946,3.2415067816063945,-4.342127820031258,-1.497207745957581,-2.6330867689726296,-3.2891532004577253,-2.366654155568391,3.6027121414611054,1.7730496419503168,0.06009351258833103,-3.4929312029768598]
s3://ad-p8-24/Test/Corn Husk/r_299_100.jpg	Corn Husk	[-20.439842096878134,0.9433106663544493,-0.7580791417442424,-4.4731071314353,-6.890403456327158,1.0651860815408751,0.25695540380581877,8.502444006968366,1.901258128508645,-0.607421134995291,-4.253962519557326,3.797185130606849,3.6505789697217614,0.7032808274030715,1.3650371890272088]
s3://ad-p8-24/Test/Pepper Orange/84_100.jpg	Pepper Orange	[3.002039313165744,-7.909953720730176,1.457329372384006,-3.6135728975532273,-2.4627671944003002,7.2441239010930225,-0.9514962585053954,-5.393608549271748,2.244577610901609,-3.764500295974333,-0.9800721274964458,-4.873396152552046,0.8256287407680328,0.6058750962588539,-2.704694600436]
s3://ad-p8-24/Test/Melon Piel de Sapo/r2_268_100.jpg	Melon Piel de Sapo	[-17.543901235957506,4.714909306812327,-10.5734433781455,8.031897223248158,2.9604765791950958,-8.046782636568143,-7.123411126479986,2.9578179968693576,-2.0168000764383494,-6.447367654031202,-1.5443164885918397,-0.761045782134707,4.372639835759691,10.037707544916726,-0.4232413257983257]
s3://ad-p8-24/Test/Pepper Red/r2_177_100.jpg	Pepper Red	[5.547745728110978,-12.343635292878867,0.5658058812052279,-5.006082872479409,1.6868613212401613,4.8117072530322815,-2.0887104633577986,-5.058967279502585,-1.362352417355191,-2.2326181998294086,-2.206704997716352,2.065558523177424,-3.3194617471083054,2.596116487441355,-1.6368020876563416]
s3://ad-p8-24/Test/Pomelo Sweetie/r2_53_100.jpg	Pomelo Sweetie	[7.722805438774054,8.518451879886703,5.750369481124767,3.7345540144572955,-1.8420920488265526,-1.853290541190696,4.659977849146742,0.21728397754178466,-0.6442155744193105,0.6986407964848838,0.786424472787418,-0.38993518044522546,1.2816731156144885,-1.1239006745506053,0.34009122959127613]
s3://ad-p8-24/Test/Mangostan/152_100.jpg	Mangostan	[0.5878419955584887,-0.33638637766725615,-5.022462765252636,-4.5380663082072745,9.436842632006528,2.8786502108074536,7.528436523369526,3.682760675214094,0.0670719527190814,-2.201933587212279,0.9880426210431802,1.2654385873568543,2.867533932227913,-4.173247584098825,-2.689486060721147]
s3://ad-p8-24/Test/Pitahaya Red/293_100.jpg	Pitahaya Red	[-20.666620255823535,-12.874193039305442,8.277946963271814,-15.052844715567996,4.13683210990918,0.2851624473746158,13.816450530621479,8.316875666345855,3.066419315393543,-9.87526150366302,-4.130951780496183,3.566453419420252,-0.34048405014524147,0.5606682788206238,0.3915105780851023]
s3://ad-p8-24/Test/Grapefruit White/r_41_100.jpg	Grapefruit White	[9.746228246670034,11.058934252854103,6.959094898968606,7.0946110849160195,-4.572208180021403,0.39878628542119693,2.623537715081259,4.849445052757369,-0.8237300509589227,0.2007021365254184,0.13876864679569395,-1.1302833252216693,-1.6747280550339827,0.937371684248627,-1.3637528629264022]
s3://ad-p8-24/Test/Tangelo/r_283_100.jpg	Tangelo	[11.495788588449926,1.1159888729525895,4.092114454831146,-2.9661911173628597,2.395566865804803,-1.2683613737033421,-2.954467347326177,-0.1273038557732198,0.2530041324346118,-1.945890457838623,5.545215830748066,2.168604280060568,-0.9124551085870154,-4.214721450088751,-3.80928547857487]
s3://ad-p8-24/Test/Clementine/r_39_100.jpg	Clementine	[10.796731460304986,0.7127420665029274,6.380304102365582,-6.366188296671615,4.800749557195971,-0.7174492453809326,1.2748413871588458,2.8057104320289796,-3.1367952443375717,-2.001946064991923,2.3874404707680554,2.8075365116222892,4.37662794699672,-0.4667307464085466,-3.877387649604592]
s3://ad-p8-24/Test/Pepper Red/r_195_100.jpg	Pepper Red	[2.865454524678217,-16.240351349838864,-0.002486523625680113,-4.040784961534144,-3.5921781770028547,2.2507959117245546,0.6367335756501162,-5.086250938877684,2.603109498963742,-3.0315319080324823,-1.8684590649270252,1.2126083323593213,-4.530536191434347,3.13839576689492,-0.7224799696459686]
s3://ad-p8-24/Test/Pepper Red/248_100.jpg	Pepper Red	[3.095073796222425,-13.667050335851048,-0.368046611574918,-4.533007406862627,-5.486890182697926,5.561053881646604,-4.05847153227689,-8.138628570601899,1.5842994492013684,-2.8393436249998363,1.0949426448506334,3.3198580637485686,-3.3518191717368904,4.219684489828908,3.9392221971793004]
s3://ad-p8-24/Test/Mango Red/r_187_100.jpg	Mango Red	[11.836982981711149,-5.920376674131418,-1.0867415911845868,-2.7843286738661375,6.834914621093512,4.331916705930681,-1.0477966691514276,3.806456539786908,-5.961519671483151,3.0393539077893528,-1.5554493618980634,-0.24688241827523424,1.0947762802694583,-0.03481085680406152,-3.1653045307153063]
s3://ad-p8-24/Test/Physalis with Husk/317_100.jpg	Physalis with Husk	[-22.458745772713268,-0.6535604953972602,10.493054497192707,1.3664698171271707,-10.66936956903609,5.651721507377037,-8.505930736048331,-3.5792568255990744,-1.0432794776455836,-9.081577948995905,-1.9992974699605415,-3.921415318935685,13.040315852854985,-4.833275394655813,-5.14846937289591]
s3://ad-p8-24/Test/Grapefruit White/86_100.jpg	Grapefruit White	[8.376356578080237,9.36580835155048,4.5142898223376715,6.65665335136671,-8.479270669350825,-1.289306260706762,0.381863041083584,0.8010673480759455,1.999475096547832,-1.6866104301448732,1.3953170464514544,0.08542285756463691,0.8551638781662222,-2.326192211710957,-0.24617114715577154]
s3://ad-p8-24/Test/Pepper Orange/r2_297_100.jpg	Pepper Orange	[-4.55359307499908,-9.035674652107243,8.681858343025993,2.0104470408332733,-3.6383838613188644,6.868851445766604,-1.3055391652937496,-8.94234826336523,0.6336710101527571,-4.1583396468602105,0.7229972259738126,-1.5036792899381155,-6.026692403371262,-0.7920578414716625,1.9915332670390378]
s3://ad-p8-24/Test/Pepper Red/246_100.jpg	Pepper Red	[4.54373996837016,-13.277415236469446,-0.7547977262112878,-3.6844654532467604,-5.316230218971913,4.949140670377869,-3.8262926435421676,-7.621404014709465,1.3263104558012953,-2.2878276962636948,-0.08090703212250547,2.253095626770943,-2.5696149890208146,3.1163897804949223,3.723868704414845]
s3://ad-p8-24/Test/Pear/59_100.jpg	Pear	[2.5425143538711814,13.693767701688904,2.7269168261694214,4.948943566744695,2.1141835285165462,-5.984350833359346,6.365946981133577,-0.10229727002508662,4.799316998245538,0.16167010280894525,-1.806854771561088,3.803014379200029,-2.012970770845609,6.0188672041730005,0.7955609422620824]
s3://ad-p8-24/Test/Apple Red 2/56_100.jpg	Apple Red 2	[10.087322819174988,7.939752231476118,1.9801676856645156,-0.6268109604633124,1.9153619843066139,-2.3698626789446453,3.16982381923866,-1.5658711959389966,-2.6810405560292905,-0.44170270833986325,0.42093238559449314,-0.2979592602303577,-0.7270530943633621,-1.176286827060792,1.3992431722623015]
s3://ad-p8-24/Test/Grapefruit White/53_100.jpg	Grapefruit White	[10.199513633013552,9.95042707871972,5.370459754135309,5.55620896126893,-6.515168727636778,0.6411143747908794,2.822432815322557,0.5292777864092376,0.2878017114901765,-0.4034156706471522,-0.09026277851851323,0.41913095444342346,-0.751968173549789,-0.38485210477150317,-0.7088613452725632]
s3://ad-p8-24/Test/Pear/r_33_100.jpg	Pear	[4.762618824595515,15.097658636324496,3.6483657673520113,3.418105598269693,-0.6702108955197424,1.0014415963165595,2.490740312091419,1.4086075354819259,-1.8067105689631044,2.085929722189561,-4.793491833346219,3.6551128393210264,-5.7103380106355,7.102590442737664,0.001910838000295529]
s3://ad-p8-24/Test/Plum/r_32_100.jpg	Plum	[7.97968542696399,-0.6140219439517822,-10.355585436175623,-1.5132499870693563,4.43110472135464,3.6718992055426147,1.6210581785122107,-1.447721541497313,-6.240677379025217,-0.7756533230570527,-0.3567324895597096,-1.0872145010075225,1.6825931873295452,-4.255161854291784,-4.685212627904507]
s3://ad-p8-24/Test/Pear/48_100.jpg	Pear	[1.8744551742796574,13.760019745013805,2.948865321526433,4.077326987216964,1.8479908426036877,-5.876052460624959,6.736377168690913,-1.7212430205473241,5.0396233520383,0.6627201112681476,-1.8084725785285773,3.9658270021041018,-2.8778906273875484,5.695342544713866,1.0602938903858958]
s3://ad-p8-24/Test/Pear Stone/271_100.jpg	Pear Stone	[-7.726839621702601,10.276308707747809,-4.7482987582158716,-4.422722770762684,7.875751202654646,0.7938498063101603,-5.582804950938286,-11.333048880418014,3.380882039540611,8.718669469849381,0.10001276358263617,3.691395100038797,6.189057437597895,3.6163936589565653,-4.273520945632669]
s3://ad-p8-24/Test/Corn/r_56_100.jpg	Corn	[-5.732418848108109,8.389089159989101,-2.2517602901353126,-5.114669009738628,-7.402820407520447,7.466331366060041,-4.827291773503644,1.0303533722583154,0.10278193415653357,-3.8128989855424757,-1.446147891154333,-2.8682433055934213,1.9066285268181231,-4.6691221989928815,-4.389092439078129]
s3://ad-p8-24/Test/Pepper Red/0_100.jpg	Pepper Red	[1.860722810157476,-10.78058464100185,3.0529313511539193,-7.564459716991139,-4.3462748137380975,3.64592745697858,3.079440684028019,-9.194380219234855,1.9116455510949004,-1.2982065262967977,1.0791590018355972,3.7832785165313547,-2.2273766990186457,4.884225376733975,2.108110353589418]
s3://ad-p8-24/Test/Huckleberry/293_100.jpg	Huckleberry	[-1.4299854571454158,-7.154820108309139,-10.371407727685158,-1.4677579604579067,-6.694637335342151,5.1995411052436715,9.23902832481471,-0.6582284407052674,-1.719306406012054,-0.6492197431571068,3.4758250121493277,3.925316487914321,4.326349964456454,-2.510012179849944,-0.5071087784180922]
s3://ad-p8-24/Test/Pear Stone/141_100.jpg	Pear Stone	[-11.110344706844778,11.32168408878441,-0.24817857471091948,-4.047031166443708,8.475364732048211,1.039531631109348,-2.5716218504941395,-10.083225800798854,3.234119238276781,14.88579059723054,-2.8437388830633266,2.729237411778397,5.170790293442724,6.001617175670287,-4.235855869585036]
s3://ad-p8-24/Test/Papaya/r_50_100.jpg	Papaya	[-10.503934171785286,10.552612534803938,-7.222206880216417,3.9051731964689096,0.41584347867260457,1.4955735948482953,-6.416285370377742,7.383774407535473,1.5569321037738126,0.5725465623952184,-2.5175637163780844,10.922689624867033,-7.179206131352163,4.732139756803056,-0.3242511631347808]
s3://ad-p8-24/Test/Pepper Green/r_224_100.jpg	Pepper Green	[-4.962400805445894,-14.186735881927556,1.413313257423132,4.9826593773842385,-5.947049198218303,8.288732587118453,10.1383697558285,-8.40318288079188,1.5145693331987067,6.8578853624863925,2.4006515860073234,6.224699848833481,-3.934224180380326,3.0957078288923414,-2.953303612708366]
