path	label	pca_feat
s3://ad-p8-24/Test/Pear Stone/r2_28_100.jpg	Pear Stone	[-0.3817196405669099,11.515423990479297,-5.831517725417068,-1.0037837830244005,3.740442595332922,7.05627191443942,-6.237352787824143,0.8445352572926104,-3.726587206227448,5.9773757026769525,2.1509265016306798,3.2227153480358544,0.4831447503913579,5.571576222737234,1.9461249992669898]
s3://ad-p8-24/Test/Mandarine/152_100.jpg	Mandarine	[6.238127255917502,10.063073933311115,2.6889319804242113,-4.131579050641697,-1.908250134802203,-4.386250812781683,-3.171211832102344,-4.833499280452722,1.688889332884166,-4.667943987311429,6.443189506855862,5.692372480428721,0.74015909643942,-3.063529234469801,0.19941592921448803]
s3://ad-p8-24/Test/Mandarine/203_100.jpg	Mandarine	[7.76635267652708,10.00435221255442,4.05466525602918,-5.291837361677908,-1.374500469968192,-2.583016589885035,-0.07155266130737761,-2.2513250081897564,-0.01137212876111282,-1.991854852060783,9.540320822369258,3.9255327119101064,2.2949436603336406,-4.1178363164912275,-0.5311179622635913]
s3://ad-p8-24/Test/Apple Red 1/r_33_100.jpg	Apple Red 1	[3.331955640715685,7.772298933107856,1.2422232407536273,-2.064264214528236,1.372442628889136,9.48170051196129,-1.0776949289630426,0.8274399506561693,-3.2042106130104324,0.14762050054550388,2.0070623169159334,-2.574353241006273,-3.242473400063656,2.508445622524738,2.081301185534564]
s3://ad-p8-24/Test/Apple Red 3/r_72_100.jpg	Apple Red 3	[3.747310446201772,3.584258749351459,-4.046496179629582,-3.8293224334032705,7.0033074420378885,-1.7971966237134194,3.5147617529109674,-1.7797938193042975,-2.3355234338876314,-6.629335190106675,-5.516146469086908,1.005278346795275,-2.7292233127199563,-3.495358061923706,-1.0332584129281823]
s3://ad-p8-24/Test/Pepper Yellow/159_100.jpg	Pepper Yellow	[2.8518764236557548,-7.813819749752245,11.760143866648221,-1.5187228538831021,-7.536297818806019,6.347129525888091,-1.2067115695680841,1.0816482827482043,9.826462255194594,-1.1032170961528003,6.008294981438072,3.0998863858321997,-0.34969487809184857,4.417760970347318,-2.5555700257736933]
s3://ad-p8-24/Test/Kiwi/r_59_100.jpg	Kiwi	[-2.1162317500333394,14.184438396645046,-10.517854435381649,1.192928018317131,2.4103589871601074,-9.790422008886924,-10.837324668751132,-6.951636498106169,3.492040023498997,-3.3199065639701213,-1.7369708642821597,9.159441997844143,-4.70665060956073,5.097717725690053,-0.06709589494168075]
s3://ad-p8-24/Test/Strawberry/52_100.jpg	Strawberry	[-7.9661493148195595,-3.6858255784828557,7.437460399064781,-13.740680821849708,3.6539797032654193,-0.019915284132293553,-0.9049563307616824,-7.543637225507447,-8.063797020907204,-1.596127240573651,4.028941239891553,-4.32519403918352,1.9268750704536095,3.408917378696937,2.4002767133694753]
s3://ad-p8-24/Test/Apple Red Yellow 1/r_4_100.jpg	Apple Red Yellow 1	[5.428181563118133,6.859079561194245,3.290666320789416,-2.3007424005437382,2.7358250437182443,6.884785329866473,-2.0369744771421856,3.963269745440372,-5.226003316672598,4.551902616244308,2.277099409625735,-1.5653396994960984,-3.616920293578664,4.4532612351800855,1.5071162888939418]
s3://ad-p8-24/Test/Apple Red 3/r_65_100.jpg	Apple Red 3	[5.33553981193105,3.2016038454643896,-3.672291731362755,-4.525099085972156,6.749816681573551,-1.6240985227085887,3.278020167984493,-2.5506602214623335,-3.1190408834909045,-3.8730033987821577,-3.82432088441884,1.7711817762336635,-2.0929389752409255,-3.2350023717732763,-1.5336157312044914]
s3://ad-p8-24/Test/Apple Red 1/r_46_100.jpg	Apple Red 1	[2.5326244898547206,6.61676589025354,0.30675740329608975,1.2372568724073236,0.7033658368863038,9.854502819185221,-1.465444724572595,3.9926993741505736,-2.556288097452915,-0.5157371237065855,2.0564487945568724,-3.544514990085319,-4.507195877434167,4.297188166326372,3.007440498578736]
s3://ad-p8-24/Test/Plum 2/r_223_100.jpg	Plum 2	[10.772408621150815,-7.405577030891767,-4.9826455739050335,-0.8734628363865762,2.3921967536584146,3.2029123094614884,2.8515911021762212,3.3118538619663807,-5.335478339735093,1.9859533884214955,-1.6195848009017788,0.5195889185801439,4.1227603497912275,-1.4375614595963297,-6.996581497824191]
s3://ad-p8-24/Test/Rambutan/r_124_100.jpg	Rambutan	[-19.33547776956002,-2.1669909245865573,-9.407212177620092,-8.022281697485496,-10.771436096558372,-13.778208261648984,0.0925287319468184,15.524518826452278,1.9043552029913853,-5.639010581985792,5.5715419999685265,-7.988503400720782,-15.447529563073582,3.0209516323070735,-7.981363102289688]
s3://ad-p8-24/Test/Mangostan/r_93_100.jpg	Mangostan	[1.8494473256613233,1.2428128062501314,-10.003804810053287,-2.0174770714277956,5.272510353639503,0.8615794999289366,1.5420693009595763,0.25573791380131167,-1.408516053147724,-2.84001945687016,0.04968171522142093,0.7823952707754969,0.46797524236100296,-5.374760093605997,-4.4465180237828115]
s3://ad-p8-24/Test/Peach/83_100.jpg	Peach	[7.628181279690363,7.805678214218603,-2.0296938912738565,-3.62943222093107,2.9482191933014334,3.833350986569064,-1.2237766285759915,-3.560067268328853,-5.765551278836476,-1.8719897717200409,0.4937743801201295,0.3847846463218114,-2.4801697716372906,-3.132171608156771,-1.0150390991132088]
s3://ad-p8-24/Test/Nectarine Flat/r2_194_100.jpg	Nectarine Flat	[8.140359380090928,-2.2188314933103768,2.8837815171426078,-3.846228463473645,4.714044923082861,7.121260337279273,-4.80965463400364,5.439175519888834,-1.3607296323423115,2.775826198842647,6.358589428246605,1.3177032948567782,-4.1849058037635425,2.1595293951022057,-1.8929565662901926]
s3://ad-p8-24/Test/Kiwi/r_38_100.jpg	Kiwi	[-1.2154226516645226,13.891075836646758,-5.964860408600221,3.8379078992663134,4.244834515132211,-2.608244394114872,-4.80012182709893,-1.7116978093353366,1.9326568966154067,3.7768313467588124,-3.430963516363013,7.676473987333602,-4.09732693341922,4.902436961920983,-2.7390510434072035]
s3://ad-p8-24/Test/Rambutan/r_250_100.jpg	Rambutan	[-15.208383148253276,1.0811268070009805,-9.548571505231804,-10.590989576280027,-10.882050347324023,-12.065411717374504,-0.9013795314215857,13.467142849478659,-1.1026195501835396,-4.70728938576282,3.0234193218821686,-11.936484938863503,-15.003558482749135,1.2665052337743543,-7.586180296765631]
s3://ad-p8-24/Test/Tomato Heart/r_107_100.jpg	Tomato Heart	[-2.3812006297123407,-11.160592921577978,1.7264025803237435,-5.364360222943691,-8.019599899379346,11.881613033679082,4.72188113139299,-5.206391963678467,0.5014524742406865,-0.13430101750341208,2.35292142992477,3.9395379534000154,-2.0330140430265518,8.053517669257886,2.597136956487262]
s3://ad-p8-24/Test/Plum 2/95_100.jpg	Plum 2	[9.003281198762874,-4.693906033281804,-3.650266915317912,-3.629954448304986,-0.31602583511667415,6.436870629094438,-0.3964662800142659,-1.002295473113278,-6.14060158981055,1.0081715519882906,1.264104302987104,0.5863876468522891,1.792485433115698,0.40347865812661654,-5.61897748271355]
s3://ad-p8-24/Test/Melon Piel de Sapo/r2_294_100.jpg	Melon Piel de Sapo	[-19.343449728670816,6.7998644939812385,-9.629214134690246,4.308166281331591,6.859111642922019,-11.733465787875208,-7.312394264257337,5.62365875163581,0.1341245275801056,-5.462449803877135,-2.1239653480136798,-0.35281121572816065,7.342671012803049,10.406473471870713,-1.7307897183332872]
s3://ad-p8-24/Test/Apple Red Yellow 1/r_70_100.jpg	Apple Red Yellow 1	[5.930605895666877,7.457292223085492,-0.9578020624745394,1.5131374302809122,3.253001284166451,6.42520512317418,-1.5836774719329407,0.708677806522551,-2.658902733510418,-3.006612723739066,-3.0644361686041344,-1.347755704710356,-2.630044260134321,-1.2760128968619124,-0.35812655484237327]
s3://ad-p8-24/Test/Mangostan/r_107_100.jpg	Mangostan	[-1.0392876940216509,-2.0148618681838006,-6.223001910887733,0.2957143681114901,6.839225400361218,0.9461887465731831,4.828131261414764,4.599808442839399,-2.7163351233813215,-2.126926012448718,1.3766101966683486,-0.4155117578317491,0.6521486017032565,-6.0581184228226554,-3.0001567975659555]
s3://ad-p8-24/Test/Tomato not Ripened/r_32_100.jpg	Tomato not Ripened	[-1.8955008917351122,-0.40525662304740884,-3.358247068866971,2.6239596761033073,-4.619282429817269,13.773155994303657,1.449998321670562,1.6373853159930911,-4.096784915680212,3.8382474617465596,4.7339292457662285,-4.198435010527318,0.27804902785985686,4.908902128800482,4.765351234378054]
s3://ad-p8-24/Test/Pepper Orange/r2_270_100.jpg	Pepper Orange	[-1.9951797427807452,-9.021053643421995,10.441935164292145,-4.99172920120285,-5.8955788320041975,13.684637385125196,-2.7478991562231614,1.9430117918425223,7.679351865394668,-3.2603911580051625,10.455219043319067,2.172135773512445,-10.651806150874098,7.453528536052101,-1.9842940900765453]
s3://ad-p8-24/Test/Watermelon/262_100.jpg	Watermelon	[-10.89286556724942,6.191108650357565,-2.833543276810156,-2.0133294776129484,-0.6925472028340728,0.8423759161862515,-3.2389126948731755,1.5904560513042045,3.940727182696656,-7.5469984741045435,-2.461974222503567,-4.11716287298049,17.30919202047621,5.349354362148245,8.359352093007976]
s3://ad-p8-24/Test/Watermelon/287_100.jpg	Watermelon	[-7.329791158340282,8.317468469982227,-3.7781719626313484,0.904903556355372,0.7825134149518156,3.4795399669908242,-0.9485236271007184,1.562781175587418,5.720911962842064,-7.236461131519726,-0.9456791176342788,-5.560257750999154,13.643644681019442,5.9549855175909325,7.246873537180775]
s3://ad-p8-24/Test/Cauliflower/r2_203_100.jpg	Cauliflower	[-4.12765079780718,5.296821926719371,0.8988422403794205,-9.72273395806368,-12.75249319856291,-0.9091980010720946,-5.5232131826863515,-3.1568750183929786,-1.3790574994807092,10.254723212879819,-5.364286586360924,7.509057560148575,2.5915235577122124,-2.7608516984431906,7.728000522968473]
s3://ad-p8-24/Test/Cauliflower/r_0_100.jpg	Cauliflower	[-8.160755007868062,2.685150335952333,2.31575018188907,-10.236307355212903,-14.45438639635736,3.0947654090327474,-4.23899476949524,0.3488555866180805,-1.1397762333502768,8.254435586280325,-5.715101715290818,5.484190767142904,3.464788867440571,-5.249261166181131,7.8983547860538685]
s3://ad-p8-24/Test/Pomelo Sweetie/r_188_100.jpg	Pomelo Sweetie	[7.681419328423264,7.422398799274005,4.086304832602337,3.314442343562914,-5.760935995412866,0.8752913207840676,4.6367630306581775,-3.781006533302878,0.5244460117583281,-0.06891851491030382,-0.29085112397449225,-2.3238742183874166,-0.12458045018287268,-0.05183842931421714,2.149053600665012]
s3://ad-p8-24/Test/Pepper Orange/r2_267_100.jpg	Pepper Orange	[-1.980986265514051,-7.970074636349055,8.509230039167534,-4.600263217534725,-5.6684505479618315,12.750987190806525,-2.453611233449683,2.506675105319503,6.26653073213756,-1.5343021461168762,10.548365926341052,3.876742340147174,-11.66992145760745,6.681706012708583,-2.349689448250147]
s3://ad-p8-24/Test/Plum/r_71_100.jpg	Plum	[3.841816057758645,-2.3030586391999597,-15.289021311686609,-2.1507410594224536,0.5290539248419605,2.822365650861112,3.3689507711653435,-2.3744113290440243,-5.519465418672712,-2.687748175729588,0.563904147502209,0.28168383320297424,-0.1145574670767229,-4.575709612145851,-3.286364699124885]
s3://ad-p8-24/Test/Tomato Heart/250_100.jpg	Tomato Heart	[2.672224339816026,-8.480906269838703,-4.513493065778989,-3.574928134035867,-2.107797491761148,9.498623822987286,0.6695230760287129,-4.11605944571674,0.5170640446179002,-3.249218744612681,-0.9799461102418378,-2.2648957304707236,1.997172992456675,-0.7404489270207499,-1.5695219012385093]
s3://ad-p8-24/Test/Strawberry Wedge/r_128_100.jpg	Strawberry Wedge	[-5.277924558517007,-0.25101080355953,5.42931432420329,-13.936084669902804,-1.7698369001787988,1.9907500054514504,4.187672010608523,1.9690417736260204,-3.0659228777559053,-1.4241824067458833,2.9099325500682873,-1.213653806292039,1.4634445613585398,3.585092896159959,7.913683787704401]
s3://ad-p8-24/Test/Potato White/99_100.jpg	Potato White	[-0.7664829865968343,11.731714968045608,2.1077543882917724,-0.729492075976179,-1.1393133542383829,3.1644218905726906,1.8155905931266962,-5.012903231271344,0.31272130849452534,1.0408903462125274,-5.792662793066747,-2.1750363121004757,-4.074478836314899,-2.385126499544808,-0.021478258443555543]
s3://ad-p8-24/Test/Tangelo/r_284_100.jpg	Tangelo	[11.322285350242744,0.9669025908028456,4.658016510451496,-2.7391435443731322,1.7907169259297082,-0.6980084695099478,-3.253089981400016,-0.5619924283131972,0.8358758561892643,-2.3605344475699903,6.541863941963121,2.258198098451038,-0.8738412899834775,-4.015352525472443,-3.5633696864431053]
s3://ad-p8-24/Test/Pepper Red/r2_173_100.jpg	Pepper Red	[5.2165144272939585,-12.54338910952102,0.5711812329723797,-5.823855899261354,-0.24388786754933306,4.350654374862457,-1.2762145074572406,-6.40323738035888,-1.4628892061757879,-2.6445564876990395,-0.9387972246532902,2.2790817172799365,-2.357671718947278,2.282831152988091,-0.012500607223291403]
s3://ad-p8-24/Test/Onion Red/r2_174_100.jpg	Onion Red	[0.5779803891875411,1.7523709861481473,-6.920888970403123,-1.642040275020075,2.603917739594968,5.369737077394468,3.066592700332519,0.10883601198119108,-1.2057405681972444,-4.9297536056278455,-1.5517490625550694,-4.376552118313057,-2.6730187902899227,-5.788075511025293,2.7064642036359765]
s3://ad-p8-24/Test/Grapefruit White/323_100.jpg	Grapefruit White	[10.84619120312094,9.609289780303195,4.862925518398685,5.894945350248249,-3.6024851900532693,0.8871394052981352,2.869549898613339,2.222130121176187,-0.20482929180545378,-1.533916509994726,-1.6839964629960995,-1.5792615689088616,1.5582975079307377,-1.1666773183368644,-3.0001996938529243]
s3://ad-p8-24/Test/Tomato not Ripened/275_100.jpg	Tomato not Ripened	[-5.185262840966864,-1.9145615669124398,-2.9704885010959896,2.9160424523527024,0.3400241586478206,6.972426736194961,8.048625720921796,0.9551395363231262,-1.994355720307418,-0.06384884628681414,0.45692663433784186,-0.373473408402369,3.5020903068090052,0.6845003446540174,2.1225127887271347]
s3://ad-p8-24/Test/Apricot/r_39_100.jpg	Apricot	[4.598338871503671,-0.637069003499081,8.399765836830882,-1.8111108289291107,-0.010702411830870617,9.51464027782444,0.30456553511501866,0.21359443173518264,3.940803841210052,-2.2779598041006577,3.7312406211275864,-2.8290707373811155,-6.320760141433982,1.448117974407121,-1.1763915424028302]
s3://ad-p8-24/Test/Pear Stone/281_100.jpg	Pear Stone	[-7.6413148719758714,10.085079191628308,-1.8565637030758373,-5.280574218677181,5.632200743611989,1.6258673798807082,-4.946025817516195,-10.614287102187978,2.7773849685310363,9.48541064420891,-2.7696523275276257,4.153170098320448,6.498825772333203,2.256637996816307,-4.3363532530033195]
s3://ad-p8-24/Test/Fig/r2_115_100.jpg	Fig	[-3.59132804642904,1.9335028968014252,-4.479336283739759,0.7067748689182956,2.3637835683633384,15.465773712060308,-2.440236838244093,4.849521364916413,-0.8663772043479645,-0.6774895502380748,6.940831122879955,-8.301244828957046,0.8325742813645212,4.90497720837406,8.142684732144724]
s3://ad-p8-24/Test/Onion Red Peeled/20_100.jpg	Onion Red Peeled	[-3.6468725138488822,-3.469463163146173,0.9720139222107222,-2.9637566372508224,16.957334817745245,1.5730449699836673,12.004473228633893,4.164432637372345,0.3386917505979606,-4.422267544837493,-2.924856901079249,2.386288220032926,2.105490269589088,-0.3050582204338658,2.2016708591264957]
s3://ad-p8-24/Test/Grapefruit White/r_325_100.jpg	Grapefruit White	[7.87024869878242,11.403481619551162,7.276954551406824,5.785996962657623,-2.9921243895313636,-0.8951590181167145,2.491980488542902,4.013406822107817,-0.7514675003879148,0.9247695597685597,2.7806111968351206,1.4173681451740647,-1.1115110838858957,0.18812404006254418,-0.8389747841000625]
s3://ad-p8-24/Test/Lemon Meyer/147_100.jpg	Lemon Meyer	[10.749049609341458,6.327606413732806,8.916711394481341,-1.7108766676351146,-4.1450609689664475,-5.521541984999654,-0.8694092073838751,-0.8387647562708146,3.7248882437113466,1.4229069070838398,13.475885542536828,2.350700869824891,2.036319570357969,-4.938472583015493,1.4925091990088175]
s3://ad-p8-24/Test/Fig/r_258_100.jpg	Fig	[-3.414714040726943,2.247818943490923,-1.4105894687571028,0.5535384431023413,0.22439820464870563,16.065788094713763,-0.8187486516495867,5.290485517093311,0.3765955674351657,0.8717159848378578,4.602065086566102,-7.097124395732042,1.6522794100109772,3.2665570819940593,7.110686885662297]
s3://ad-p8-24/Test/Onion Red Peeled/82_100.jpg	Onion Red Peeled	[0.6595542597854658,-7.162186500773465,-2.311225386251524,0.646039507264285,15.589992515279459,1.158797857328426,7.349857870644825,3.3800436562151677,-1.356892172313616,-2.9176910306740145,-7.463632451441432,-0.6454061260547104,3.1264215052818116,-4.146817635176016,0.4470944690533922]
s3://ad-p8-24/Test/Pineapple/203_100.jpg	Pineapple	[-12.958483946262426,5.789301998108315,1.340452428205509,-16.456617316785426,-11.570719880504193,-5.82581825414297,-1.7327653998285657,1.9691682730601565,-4.9091379628026806,13.182881023057517,-10.192176182010055,-7.23791009375066,0.36913094571466876,-4.349465324116181,-2.5984278164459402]
s3://ad-p8-24/Test/Apple Golden 1/125_100.jpg	Apple Golden 1	[-0.14139974643216752,11.957240201385824,-2.6030789266153818,2.5671163145880787,-4.318798557777195,3.7474726972075394,-6.163009574778025,-4.162860542921109,1.4262402264508143,-0.5240229848860485,-2.8917628187780386,3.9925226948403703,5.116454148531048,-1.4801866205989729,3.1485996635619804]
s3://ad-p8-24/Test/Pear Forelle/r_9_100.jpg	Pear Forelle	[1.9614002938114807,9.18994306352658,1.5850458283240276,-0.44608360908643563,10.155255327605785,-4.095964838635574,0.9968379144554816,-2.5366887114158514,0.1841230735149948,5.543134560411779,-2.576199367858514,4.9749826968778486,-1.2359961229481724,0.22624760594602195,-3.8539380127875775]
s3://ad-p8-24/Test/Raspberry/r_115_100.jpg	Raspberry	[-0.28242833668707795,1.1818894425302815,1.0227935328854847,-16.122518840586775,-3.470716826277656,-3.932893450064941,-1.3569389012587898,-3.07787552423231,-8.335452750676478,-1.3362532737423074,0.4174048795661538,-0.3946135704434921,4.926568933695607,5.578453268705745,4.851495895186119]
s3://ad-p8-24/Test/Pear Red/r2_143_100.jpg	Pear Red	[7.825306941559002,3.738107826496851,3.735529935996769,-7.481620491907309,5.5835646966962855,6.335026287042963,-3.9768479258887446,4.216891433532202,-6.140944294217326,2.2813747459474905,7.561003868376687,0.14903806369862857,-2.8227880688826614,5.491018497771662,2.8155687860484675]
s3://ad-p8-24/Test/Rambutan/138_100.jpg	Rambutan	[-19.0670480316897,0.2314192073562365,-4.937756408184023,-11.657609084666706,-11.911338447151062,-11.788161692714716,0.9251036020816411,15.70165062287729,-0.5763202672547676,-3.2099160851733686,-1.986666439019266,-14.100015841782978,-14.512830045552976,-1.7567882226489386,-12.501844967042151]
s3://ad-p8-24/Test/Lychee/r_8_100.jpg	Lychee	[-5.901574866229547,6.353624695826056,-2.2360320515194023,-13.583187846055687,-2.5892653167055872,-13.361212544481814,-5.453751010274755,1.6391266581229689,-2.4428571403115873,0.03380695258290323,-3.3394390874793363,0.4319720976172106,-6.26598218618365,1.4092553141535553,4.146789329166907]
s3://ad-p8-24/Test/Apple Crimson Snow/r_27_100.jpg	Apple Crimson Snow	[7.580745675493025,2.816549093231593,5.831550556329723,-4.061536196873319,-0.007347770331085183,9.321941196763916,-0.36021595863985584,1.3230273716289656,-5.101908029227623,5.243817833741223,5.036922743747033,-1.9818707065134449,-3.054293220817039,3.3444083208476783,3.6308593264071773]
s3://ad-p8-24/Test/Cantaloupe 1/r_98_100.jpg	Cantaloupe 1	[4.162142979135311,7.901579919576312,2.8751735852955136,3.8953487271070144,-4.135519848660829,0.550097972788198,-6.31055188175486,4.090655698885306,1.0968153763842294,3.369028191800373,6.282203607817338,1.3612021532207004,0.04593954491648234,1.9657002326595896,-0.13368877507234112]
s3://ad-p8-24/Test/Nectarine/66_100.jpg	Nectarine	[8.883616224821997,3.383090072739775,2.6202735123893675,-9.076877874775704,6.369150478944627,-1.1527848524320277,1.423012762493094,-3.132653852139383,-7.058193980245819,-1.2948952419723818,3.3930378449080894,4.94529208790237,0.8438215780161329,-1.896095262916348,-0.40535561084762134]
s3://ad-p8-24/Test/Pear Forelle/r2_15_100.jpg	Pear Forelle	[1.8417017189297529,10.191711863162357,-3.80321586838289,2.015811498287158,9.175543575046039,-4.191590528202396,0.7784576400797965,0.6893094748042573,5.402650263945561,3.696541733273956,-1.3903615656960604,4.833658711491532,-2.2287694090621692,2.6327668437217917,-2.3752686717351192]
s3://ad-p8-24/Test/Pear 2/r2_121_100.jpg	Pear 2	[5.2499696964404405,12.705662085699572,2.000691854008687,3.641449624877296,2.7848616461470344,4.472986058313243,-0.6287855783494901,6.104829612623025,-2.83060333673716,4.677438683162849,0.4368063537753707,3.1463833584684213,-4.784541554538104,5.941812118414246,-0.20174752919702915]
