path	label	pca_feat
s3://ad-p8-24/Test/Cucumber Ripe/179_100.jpg	Cucumber Ripe	[-14.047463933867,-3.6231544649561562,3.5661071067887464,2.3574533335349956,10.998571238446923,-2.543546061776156,-8.839315637485926,-12.408035315378568,8.988734230907866,11.957227324732266,4.899320174466491,-8.885220761020902,-2.7919827892418705,0.4952591477816693,-0.905724113669057]
s3://ad-p8-24/Test/Apple Braeburn/r_59_100.jpg	Apple Braeburn	[11.66975511015585,-0.4264256783116444,1.7851626355761463,-4.260992768028852,5.165347666478871,-1.423980126571757,3.98751807049581,-0.9703929231366275,-3.7365752698238084,-0.25441667575749993,-1.7254556683946212,-1.2078888767350249,1.0583199328000765,-0.7936590807252966,-4.89317014798541]
s3://ad-p8-24/Test/Pepper Yellow/196_100.jpg	Pepper Yellow	[6.3447269056121,-5.806120331561374,9.78945262896352,-2.461983208318183,-6.078089541711868,4.975759109949636,1.0993235362996852,-1.5172793506885953,5.056031375277409,-1.511222643042277,5.955862240209538,2.590368430748977,-1.3353998231663917,4.092157166992356,-1.8163675318198398]
s3://ad-p8-24/Test/Apple Red 1/r_74_100.jpg	Apple Red 1	[5.156904705878186,4.384461713529508,-0.5085469665615883,-4.00023531452306,3.2251305647836848,8.139891614827368,-1.8402963860390522,0.19082909450876526,-5.73174500330374,-1.009242289105844,0.818751516346046,-0.20804200467635836,-3.5118999031067664,1.2608305235188624,1.0137568217958615]
s3://ad-p8-24/Test/Apple Red Yellow 1/r_73_100.jpg	Apple Red Yellow 1	[6.088210053336531,6.7450212301627275,-3.3355791643169597,0.1884500222611131,3.7093139650231346,4.854258538863271,-1.8860942346418128,-0.6354995118968214,-1.8237191782346656,-4.01183063130566,-3.8710326831253354,1.3736566331703746,-0.24239204270248813,-2.6561732089213295,-2.1776059655475866]
s3://ad-p8-24/Test/Onion Red Peeled/r2_58_100.jpg	Onion Red Peeled	[4.784090892209311,-2.585470161711499,-4.234904523227266,-0.2462823055980116,4.693318978696602,8.206416799092146,1.3314254187354677,3.528177332265856,-3.8096007775520904,-1.344381266790381,-2.7296899903023237,-5.470483952044862,-1.0091218429622426,1.4118990691965043,1.2075007148770514]
s3://ad-p8-24/Test/Kiwi/38_100.jpg	Kiwi	[-2.3234017058695713,7.489093152193572,-8.333101240756033,0.23497417526769976,-1.2965551136161135,-6.447256697444709,-2.940442716096,-4.896483811514612,3.620056071961951,-0.8238693439334032,-1.809691357239289,-1.0259080706746369,-2.6187408765039537,3.780119908927963,-2.525368804297304]
s3://ad-p8-24/Test/Peach/r_95_100.jpg	Peach	[9.214036835014495,2.462027495545395,-4.81344491246943,-6.517165947693463,6.100856588111268,-3.516811072761374,-1.5763231162780271,-4.3439961566272975,-4.2163814029700895,-3.8810393681966486,0.32865954752773485,2.105517820722791,-0.3288543701992059,-2.0622150780509836,-2.9654254447119444]
s3://ad-p8-24/Test/Guava/r_303_100.jpg	Guava	[2.8547872259382596,11.92149838482201,-3.612411881468662,2.7584350233459176,-1.0222508982001859,-1.808793940138178,-4.910351763988305,-0.653285293798281,1.0997425255113586,-1.5507815421532143,1.3610126201664234,4.517405143441253,2.2300041283089955,1.144908407469295,-3.16281572891677]
s3://ad-p8-24/Test/Pepper Red/r2_195_100.jpg	Pepper Red	[4.412856499939476,-9.257811608682506,-0.38822173913794283,-3.731745087264966,-0.0694159881197974,6.422029636947184,-2.5908684620518536,-9.659978175434341,-2.384127828631206,-2.3367849911425345,-0.8214454377135123,-3.0437635665112452,-3.5476545870627927,0.9021231459540752,-0.3555086432765869]
s3://ad-p8-24/Test/Walnut/r_185_100.jpg	Walnut	[-13.905401748368078,1.636742518957114,-15.389375949926528,3.181911025992363,1.0044797004236565,13.218203714860516,-9.985541945602636,8.988949640135496,3.0219469298541966,-3.4893257746652115,5.4373902269309715,1.1592808464675457,2.077809840423018,-0.03572978652168959,2.848831051137161]
s3://ad-p8-24/Test/Tomato Heart/r2_1_100.jpg	Tomato Heart	[-1.9484470836836678,-12.401824099252186,0.3150643886581286,-7.120151217716958,-8.920567561716334,10.655531474530976,5.01993685693617,-8.927292569613488,1.8392721235326697,-3.514700247137625,1.5986762790288886,2.928990063410437,-3.0478984128033044,4.798215812657816,2.2345116240472374]
s3://ad-p8-24/Test/Clementine/r_201_100.jpg	Clementine	[10.942802911591308,3.8339458638747757,5.47846635038305,-4.288135931041813,0.19365775831929957,-0.935311909031596,-2.342015617569301,0.6738412825512833,-1.2042859005134061,-0.47156889695808346,6.763894202767251,0.8667973896534461,2.3270402753404986,-3.6630885206645565,-2.2932192647618526]
s3://ad-p8-24/Test/Melon Piel de Sapo/r2_252_100.jpg	Melon Piel de Sapo	[-15.345780762683486,4.947327180549239,-11.916362773505885,10.40236105737535,5.153505310464426,-5.57379968898976,-5.711322941519523,2.464669335845127,-2.1670905787124357,-8.063196205741804,-0.9098810421052299,-5.487710815459513,6.359396899426425,8.882016762881245,-0.14176578836431453]
s3://ad-p8-24/Test/Watermelon/253_100.jpg	Watermelon	[-9.474695259487975,7.422986039441395,-3.3618559272244886,-3.1341329058939476,-0.6369139790683256,1.3578071176102686,-3.1365159940634184,-0.73422641185305,4.820040808955184,-5.26583852222979,-2.6838531902103497,-4.089742035575904,14.759407376268461,5.689577220386119,9.873488692765168]
s3://ad-p8-24/Test/Watermelon/272_100.jpg	Watermelon	[-9.91892299745501,8.773329963935605,-3.3558942453075224,-2.170990621297924,0.459536696260517,-0.7250401466845849,-3.3350415062625305,1.706052251238566,4.943435098812517,-8.476594317795607,-2.284222277370508,-3.541120531231436,14.828531962145178,4.777934086531946,4.901692234872386]
s3://ad-p8-24/Test/Pineapple/72_100.jpg	Pineapple	[-12.100872066698674,6.049491035887819,-1.5393466102337205,-14.53383653871086,-12.592512805104706,-4.808447558563722,-1.5407066145527069,2.652598350877563,-6.030972969784593,9.737027305338678,-9.217696746356902,-8.635675507215455,-3.681391753814427,-7.68710735709683,-4.948373781051867]
s3://ad-p8-24/Test/Pineapple/215_100.jpg	Pineapple	[-11.983144060987856,6.8446380374259395,-3.3399070716437285,-15.210299671524911,-10.162259531949461,-5.7284876513351595,-1.2563775691400216,3.3490151757857953,-5.534842221273219,8.524266256633599,-8.200751275301576,-8.370019814763571,-2.1726536078257115,-5.709696932330052,-4.320496571025297]
s3://ad-p8-24/Test/Pineapple Mini/r_218_100.jpg	Pineapple Mini	[-9.681119666813993,6.026069588819231,-0.3825089117502694,-11.61231870243375,-12.629672337258743,-0.3113044342023264,-1.8839510481661237,9.89409795276623,-4.977983931015974,4.5133096632166465,-8.253281854838885,-4.022630343615117,-3.3983330362871778,-5.321886431042468,1.0378864748344068]
s3://ad-p8-24/Test/Rambutan/204_100.jpg	Rambutan	[-14.651096301759987,-0.5479204364539151,-5.837625202275914,-13.48959241902664,-12.523921935184546,-13.075500182031904,2.1107489248795286,13.436146593134733,-1.0031902136354474,-2.383175034071123,-0.8238074773283177,-12.092749239550919,-13.48575856177708,-0.3858774303280061,-8.070107562911245]
s3://ad-p8-24/Test/Rambutan/65_100.jpg	Rambutan	[-16.384102445725713,0.16974030517652905,-9.21917504583004,-9.444800137960979,-13.044653659568498,-15.612636449446493,0.6476915666070312,15.986962693974327,0.1057963921179901,-4.867390060497884,2.6805150155689677,-13.073877758987726,-14.316455353526145,2.3004585391526255,-10.17533136943808]
s3://ad-p8-24/Test/Pear Forelle/201_100.jpg	Pear Forelle	[-1.9409121291629008,8.90453047762224,-0.44525398101283087,-0.606975265024869,9.42941115041429,-7.282341467021602,2.700463045964109,-5.215382296561713,10.299790424585051,0.28704962692322933,-0.8356255795861243,-1.8356506912433328,-1.5548698905945588,-0.6928650990044851,-0.9346504782246213]
s3://ad-p8-24/Test/Onion White/r_164_100.jpg	Onion White	[-6.121108106268668,4.569103374957072,-2.1237126937614574,-1.9154152549950287,2.4605213517414306,14.931955811653904,-6.174668759497405,4.630085342990398,2.2290968867908063,-6.251644147001804,0.02104782783972919,-6.515938504303775,0.30357332820433985,0.6998173271160126,3.9751301498669673]
s3://ad-p8-24/Test/Raspberry/r_121_100.jpg	Raspberry	[0.6933147215455749,1.5273630183883076,0.4059548606473901,-16.534244039495995,-2.8139883011094797,-4.142507773611902,-1.0153907765134353,-3.308772098887647,-8.364121381630829,-1.2840371575961531,-0.23444240082298043,-0.09585276791341049,5.273526032857153,5.682477486101874,4.722424602909038]
s3://ad-p8-24/Test/Pineapple Mini/326_100.jpg	Pineapple Mini	[-8.186005601721133,4.506541070910727,3.0679312515038006,-12.621768533893064,-12.486179810527064,-1.1129342727814169,-5.5329218795168345,5.471083099293975,-6.0532729151039195,6.912336123094953,-7.250424256639474,-4.3084800441194115,-5.419546213816468,-8.5813304428292,1.1813704390318154]
s3://ad-p8-24/Test/Cauliflower/r_127_100.jpg	Cauliflower	[-6.019828621003698,5.859771342204073,1.2531822728671074,-10.12569843364103,-12.641496573356205,-1.4916847406452665,-6.381464671590193,-1.9245378231219905,-1.4502213592553053,10.925531826645773,-5.978805181016164,8.247138095641471,4.418370740712043,-1.5138242233319315,6.977572640874869]
s3://ad-p8-24/Test/Pineapple/232_100.jpg	Pineapple	[-12.763043186763303,5.11812090846854,-2.241337772711227,-15.078481171719776,-12.407058497224087,-4.358849849331924,-1.7655832161464975,3.2832000565480692,-5.280132493581204,8.59131421131282,-9.059335856997262,-9.600681160140526,-4.750849680619367,-8.181315745204428,-4.787861428253408]
s3://ad-p8-24/Test/Pineapple/311_100.jpg	Pineapple	[-11.53835299472733,4.173118000326595,-0.6909551649485383,-14.489126261611027,-14.265840298019926,-3.269271577459596,-1.597008771801775,3.3538004334701763,-7.100502645073733,11.222991705299668,-9.191196322841222,-8.646716206419217,-3.1029848909771087,-8.659896975776608,-4.226841665426447]
s3://ad-p8-24/Test/Pineapple/238_100.jpg	Pineapple	[-13.337442452116035,5.565783927042375,-1.163854469835858,-14.754332820546924,-11.470151722172607,-5.3656477354858065,-2.1743222777922786,2.6870632861606762,-6.16687746655082,10.708418806620884,-9.27938720750343,-9.054050952073533,-3.53150725073023,-7.21889189005161,-5.113725747193462]
s3://ad-p8-24/Test/Nectarine/r_33_100.jpg	Nectarine	[10.891611580540676,1.2697246557972868,-1.5099039629450715,-9.737960955561052,7.23779216910153,-0.9520263844832298,-1.439696921131971,-2.7995453394554835,-8.501647024892865,0.7292834613492049,2.680896364184169,1.3750334413318943,2.984160600720514,-0.34488372779979243,-1.885752650634024]
s3://ad-p8-24/Test/Lychee/3_100.jpg	Lychee	[-9.614136959544467,5.740794090826456,0.13993397907622804,-15.933862759884061,-6.7125635694045585,-12.754787201000392,-3.4373771795449772,-1.5691275097190267,-2.6314953377253554,1.6746191953313692,-5.188229434565626,-0.8841456276483084,-2.1833888956239265,1.5768323556517698,5.51715709954437]
s3://ad-p8-24/Test/Lychee/61_100.jpg	Lychee	[-6.099163175733427,6.484528079790744,2.4509019802744634,-18.144274261013006,-6.511506772176639,-13.10524120575898,-1.2519326278157275,-1.8530296442392344,-3.6838917432448937,4.962161831703181,-3.4219784224977077,-4.036545475692002,-1.2563006817769375,1.2587361800433905,2.9521005210687163]
s3://ad-p8-24/Test/Mandarine/r_53_100.jpg	Mandarine	[7.127305348306221,8.837485540351405,2.0651889948470186,-4.511920424717192,-0.6662263067030141,-0.3449550278720513,-2.979707429093698,-0.7656525634203326,0.08361005482701013,-3.4313508523343055,8.538951532996343,3.4020773200041887,2.1234195135755467,-4.081948118420939,-2.9297887087341565]
s3://ad-p8-24/Test/Pear Forelle/189_100.jpg	Pear Forelle	[-4.3697602589455995,13.128658907029306,0.6436654685420671,0.2914184655803731,6.135856716770554,-9.763421788906786,2.685112070494879,-4.506805123522947,12.191625004028293,-0.060074768829728016,-0.10963641281308219,-1.0578696431087091,-0.13270053773501256,-1.3012505321224228,-1.3921496911856344]
s3://ad-p8-24/Test/Pear Forelle/224_100.jpg	Pear Forelle	[-0.34714212870790345,8.162145136945036,0.28655611259056823,-5.239691722428382,12.478941953321895,-5.734994205047523,4.744708287686904,-8.14556171759365,6.227622752787459,2.2540543256696695,-0.761915578380826,0.8558994808875586,0.3136444778490661,0.5884858264847487,0.04362761561779527]
s3://ad-p8-24/Test/Pear Forelle/57_100.jpg	Pear Forelle	[-0.6683861914131072,8.386928832712929,0.0728335346735964,-1.9818145169873242,3.308484805751517,-7.380030060851743,2.001855460838887,-9.504981423005344,9.034964466422299,1.0711647727140492,-1.0627490569000544,-0.9861682346375678,-3.306600110081794,-0.7587736828197924,0.44594051407850477]
s3://ad-p8-24/Test/Pepper Orange/r_72_100.jpg	Pepper Orange	[-4.959523439478025,-10.076181302704121,11.109402037436187,-3.023233061836965,-5.22205539092364,9.974900583437071,-1.3381329920497445,-0.047580003776414685,7.1854991119551395,-2.407555498697225,5.0455880365509715,7.551556386046742,-12.413510280477984,5.139728380088772,-2.6527779916752827]
s3://ad-p8-24/Test/Orange/93_100.jpg	Orange	[10.562597794309365,6.78454481247744,4.997898614556297,-1.7848807922488696,-3.2712257797993862,-4.880068415058407,-0.24184017342095068,-1.48093974356794,1.5721071433364913,0.7472512914736015,9.85886343316029,2.0957093966401663,1.2625110284365082,-3.9864572682504456,-0.258216668542775]
s3://ad-p8-24/Test/Apple Crimson Snow/r_44_100.jpg	Apple Crimson Snow	[7.061483200697033,3.0703567270742087,5.923858896353441,-4.368071065119576,-0.09296040210112382,8.61393082794651,-0.29136345541245834,2.146634428995669,-5.551362821618202,4.6069264954665075,5.502757963189856,-2.0367924410072886,-4.480575267031126,4.828234511453119,4.200411859415407]
s3://ad-p8-24/Test/Pomegranate/82_100.jpg	Pomegranate	[9.005491095549834,1.280699501949712,-0.8997432797361057,-7.588277550217299,10.607506039326813,-2.712210961846635,3.3362380721044507,-1.8489280417491678,-6.182001564474988,-4.796408485705158,-2.01709109057464,6.297678502959828,1.1916553958826832,-0.7142736348941138,-3.337244641942871]
s3://ad-p8-24/Test/Nectarine/94_100.jpg	Nectarine	[7.317492246460998,3.915032908211284,1.71191209315158,-8.939909233105096,4.633581923112752,0.9314246147962302,0.5206427338395293,-3.610323790800537,-6.131268966941715,-1.0071623534119731,0.4257203152444179,3.136967978644467,0.17589464418712716,-0.9485295849557607,0.7634148730472378]
s3://ad-p8-24/Test/Limes/246_100.jpg	Limes	[5.315929344438213,12.961719004230117,2.5489659238029287,-1.1412209250685785,-4.379683620536001,-1.544339377804776,2.998005029658707,-4.381038102634787,-0.9338055687883067,2.0870143852167318,3.7610989303772535,4.4247503877908345,3.291011856986609,1.7027552783135338,-0.05188750358246371]
s3://ad-p8-24/Test/Pepper Yellow/r_224_100.jpg	Pepper Yellow	[-5.4138553871675,-9.797566671326704,8.661419580731092,-4.034229127344328,-9.538084807652474,9.917406612297254,-2.636529781831672,2.498066817847734,10.888148385420168,0.22723926357697488,12.104445554086453,2.560417824126172,-10.882169222227116,6.899442799132018,-5.408870624614935]
s3://ad-p8-24/Test/Limes/159_100.jpg	Limes	[5.491379088375279,12.0036874385405,4.051023686861539,-1.4491528398382156,-6.226333199918507,-2.779111167437842,2.9853461507707775,-3.66429549226892,-0.9503863381245992,2.72059306267839,4.466806784434648,6.370780546921239,2.218761113788885,0.2287792524061789,0.5492979626351295]
s3://ad-p8-24/Test/Pear Stone/r2_182_100.jpg	Pear Stone	[-3.508458208244938,11.004307065456167,-7.971955147002607,1.317476882317941,3.8857364827695835,2.554296652748623,-6.785325692701509,0.9291996329822639,-0.007210097568914234,5.0658207351880575,-0.7492513807956054,5.241069994944058,2.982417083110914,5.307763174017994,-2.092427037935152]
s3://ad-p8-24/Test/Limes/145_100.jpg	Limes	[7.01408844512601,11.357039930252215,3.393861368262148,-0.060538657892909964,-6.762741576928159,-0.5756035203639386,1.8002303091188514,-1.3349217668786175,-1.2932931650510504,1.742542734659755,5.545116484473433,3.4958782799135215,2.7084491213389064,-1.2553074076255097,0.43701492297596234]
s3://ad-p8-24/Test/Peach/r_4_100.jpg	Peach	[7.677821366006813,5.09838428680214,-0.29933529086396304,-4.40197053814157,5.725115036084472,-0.5559804004914276,2.843990309576744,-2.4084404094007805,-3.4174684929498387,-4.512559212944078,-1.1739960599845025,-0.1354449654203547,0.6024966333814872,-3.455810024016681,-2.1775519165385204]
s3://ad-p8-24/Test/Orange/57_100.jpg	Orange	[10.155173939694306,7.789358817901046,3.7667361270422175,-2.040954206032594,-1.5783594682358577,-5.118049742790067,0.1328350836222865,-2.81337736146742,0.13894512749236554,0.2998844921619668,8.744354337549717,2.679964211944162,0.1541434416055571,-3.45202125316125,0.46522243797402457]
s3://ad-p8-24/Test/Apple Golden 1/r_35_100.jpg	Apple Golden 1	[4.094854424643427,13.83008892037602,3.043458807361089,4.494822631558585,-1.545472633315679,8.688611573140154,0.7116700855881858,2.2266929191866294,-0.42170634027583936,3.1357765305452965,-5.145047428485063,-0.3746394741521334,-2.8970385180748166,4.1393453325457825,-0.600935684553488]
