path	label	pca_feat
s3://ad-p8-24/Test/Cantaloupe 2/188_100.jpg	Cantaloupe 2	[0.44178618592251584,15.1963037841279,-6.262971312363632,2.539034864634164,-2.1842758890140166,-4.010405787033024,-10.724095413392238,-3.418894095070536,2.7871063759110752,-2.0162075220842133,-2.3624710005201344,3.4635102161899947,-0.2287875689981106,7.227345971113106,-0.4879814732355514]
s3://ad-p8-24/Test/Ginger Root/190_100.jpg	Ginger Root	[-30.132443120486734,0.7410318477335609,-1.9463356560509042,-4.180788272069985,-10.754306062109539,3.3821583039958063,-11.465729607300505,3.8448124755141952,10.917061896605935,7.581923076520593,-1.2863979172592817,15.213722367993707,-0.32128853211426717,-5.863330308404211,-7.534279057408045]
s3://ad-p8-24/Test/Pear Forelle/179_100.jpg	Pear Forelle	[-5.093481783054003,13.263231246995964,-0.5028254883718312,-0.6317874657059585,3.9355164007635035,-11.19064371014609,0.9061390768594012,-5.638398283052292,11.821045266782198,0.13719454753619126,1.1646215077676472,-1.0565394015654972,0.5016938953015779,-0.5709722027557209,-2.2173318115389837]
s3://ad-p8-24/Test/Pear 2/r2_109_100.jpg	Pear 2	[6.883780946461213,10.980699998768387,3.683896375046708,3.041974634389493,2.6903851215213597,3.2437058139128947,-1.616813989098366,5.529105171642232,-2.642434733433852,3.571560076191539,-0.32720313607945284,1.9507919162239216,-3.767748416880599,5.620447707642994,0.06371802512426954]
s3://ad-p8-24/Test/Cocos/r_183_100.jpg	Cocos	[-8.983957327381214,7.948628629584652,-14.032750042215897,-3.739080598687762,-2.8976161534107443,-11.077167846164011,-6.66546372342214,0.9882573283545658,2.629516582571278,-9.280820379718323,-1.588563000135071,0.5840920999148657,-6.518599240263178,6.373381137081591,0.5495699128706794]
s3://ad-p8-24/Test/Cocos/r_87_100.jpg	Cocos	[-8.557444104096481,8.741556901680255,-8.76102555205693,-2.0908685772407996,2.1075932043372774,-4.334873785625395,-4.8628050313594064,-0.2610424801071211,0.9355807200280692,1.0868078380887338,-4.29216720492482,1.8823531104735622,-8.004651739689738,6.084443831710253,-4.006434562178516]
s3://ad-p8-24/Test/Pear Stone/r_82_100.jpg	Pear Stone	[-8.707952486778668,5.05849113585447,-6.981237254289105,-4.299255708414226,2.6199347346182855,3.5925385927704094,-5.35843770197977,-4.948462770890446,1.3824998873111158,7.484156279309027,0.1288853052680746,4.612608477332175,6.196974136279708,1.7118793771179017,-2.4853294068424576]
s3://ad-p8-24/Test/Ginger Root/131_100.jpg	Ginger Root	[-26.911109578003504,-0.10433367241402558,-0.6525090680404747,-5.431276769921041,-9.120337467483026,5.380088400535738,-9.346099627319308,2.529415597278156,8.699457352265004,9.759896221728656,-4.646117064947992,11.829560589314127,-2.116207330688089,-11.425816384293844,-4.684657578833851]
s3://ad-p8-24/Test/Mandarine/205_100.jpg	Mandarine	[7.3793246067329,10.455982621523363,3.677232536716679,-4.817020090740301,-2.2244360461946577,-2.802836724071329,-1.3537790599541157,-3.0481216057061404,0.8706456102376507,-2.4891691064147827,10.289000338122873,5.601980736238414,2.92082885623372,-5.162393290818136,-0.9335158676164835]
s3://ad-p8-24/Test/Ginger Root/81_100.jpg	Ginger Root	[-25.30992795157035,7.037278158805253,0.2728047901518458,-4.043783717189785,-7.223162258532027,4.505952558334677,-16.00435609168973,-1.3499208313549873,9.644853113783673,10.268137086975964,-6.085499630160464,12.385721130019125,4.522335940947412,-5.798005346860782,-4.281115435606694]
s3://ad-p8-24/Test/Mandarine/207_100.jpg	Mandarine	[6.450235322618108,11.374883988758388,2.9891146823822483,-5.805683454456094,-1.2408116903991577,-2.3410390831607515,-1.2454090828730997,-3.3214765485142315,0.30289189510805514,-2.8466982114703367,8.933655413488932,5.797777289104342,2.7333498151141504,-5.598640890312059,-1.7164627681809803]
s3://ad-p8-24/Test/Pepper Yellow/r_181_100.jpg	Pepper Yellow	[-5.972594950358715,-8.092974731583501,11.910018962507905,1.185150257426491,-7.165623611238212,7.279994031882776,-1.0266654455365742,-5.881093319582546,3.779047047986632,-4.139735222376664,3.9655146445043976,1.2717185070738446,-6.973151771439424,2.9749051998833735,-0.31841224584450667]
s3://ad-p8-24/Test/Pepper Yellow/r2_138_100.jpg	Pepper Yellow	[-2.6048738244790615,-5.666355856770679,11.790949888371216,0.36540924609974024,-7.030177482443795,7.338616851421585,-1.9948144870203788,-0.26135537881054594,7.863860528548157,-0.7817757587417891,7.6774751849505405,2.836916420522129,-10.817798637561417,2.8826061317923917,-0.983929219096443]
s3://ad-p8-24/Test/Pepper Orange/r2_251_100.jpg	Pepper Orange	[-0.5599225211154708,-5.135979648307248,7.248133381405241,-3.8916495852575244,-4.929476187576858,12.746529170082788,-2.5365718441745995,5.231192854498849,5.792344381449511,-2.9107291358040484,8.855115603713772,-1.497064745870942,-9.72184587493557,3.263776568823941,-0.5206464562677262]
s3://ad-p8-24/Test/Ginger Root/93_100.jpg	Ginger Root	[-23.038886479913714,3.32589481474086,2.4681125644250703,-3.5987769155552773,-11.101196936290343,1.4808978069530285,-10.682010949774316,-2.6002372197733297,5.361043966042386,8.427265495359395,-6.985475682814798,12.254625725381532,3.238113233302491,-9.1998943149179,-3.9708776473974643]
s3://ad-p8-24/Test/Pear 2/r2_281_100.jpg	Pear 2	[2.0334958061904036,6.371433047063125,3.8053978580957533,3.6574042585386506,3.2247015874733216,-3.438195780132747,0.8316016894006417,5.749807740351944,2.7463543324129343,0.7430468112493414,-1.6505744083538914,3.8277256035418494,3.2777828286394235,6.746922498292208,3.7577045242035063]
s3://ad-p8-24/Test/Limes/r_62_100.jpg	Limes	[6.269558471831801,13.401433402900857,1.0452410783799408,2.0042077978821005,-5.081190859362897,-0.6277452974180893,1.1830746622232216,-1.259074256765564,-1.5007916568303146,1.7117618626299151,0.7942937935123202,5.192135581739295,2.620931612490524,1.8594539311151048,0.018050765068764373]
s3://ad-p8-24/Test/Strawberry/51_100.jpg	Strawberry	[-9.266903037739365,-3.9063999175079926,7.477902183295675,-14.423602567915985,2.6117043473093613,-1.4639478820004506,-0.9390342127533512,-9.026399259858461,-7.393708053633445,-1.813802144638935,1.9882535577562332,-4.129939652193756,1.1873659254163584,3.3078025526792776,2.8310190722561344]
s3://ad-p8-24/Test/Pear Red/122_100.jpg	Pear Red	[3.6297102743856913,4.783312025490129,6.219426916923759,-6.532519596082754,10.842159411959226,1.3979771396786447,1.0790919199264555,-3.2292430998933255,0.7094330437254697,5.710613322169007,1.5092848840019155,-0.05161502648703424,-0.14790787792893256,-0.7176742762193299,4.564559242252826]
s3://ad-p8-24/Test/Pepper Yellow/152_100.jpg	Pepper Yellow	[2.3166836125788537,-7.960559999192571,10.504185772103828,-1.074018789556185,-7.795481248200218,6.530865252733215,0.6239672229252221,-2.3343278937151974,10.536863454189108,-1.6903392421870225,6.426138658491363,3.1210114355791028,-1.0751722560037924,2.0607735680408044,-0.9352736553842049]
s3://ad-p8-24/Test/Apple Red 3/r_3_100.jpg	Apple Red 3	[-0.2502859410092143,4.647339238741612,-0.6679825436459905,0.7950605453914016,2.4498675145566255,7.605385320195132,2.2310324078211874,6.141938699754535,0.9971148709822227,-3.641055451131737,-5.632547606360403,-5.7450952236493364,-7.829124166479894,2.872445330004143,-1.585071824890674]
s3://ad-p8-24/Test/Tomato Heart/r_37_100.jpg	Tomato Heart	[-2.312158385152837,-12.306638865453964,-4.437899060139858,0.35156206041702226,-4.952770422669574,7.04821850980104,-2.0959003859663774,-8.103637713281929,1.5619246623987313,-2.762072392406593,-0.822395147771765,-2.3714396620433416,-3.8180097011691583,-0.3159632031797802,3.1970360244372618]
s3://ad-p8-24/Test/Pomelo Sweetie/r_180_100.jpg	Pomelo Sweetie	[9.030047474205313,7.4904591305177135,3.711311295407496,4.998609545026773,-4.371394758278679,0.5938107595534675,4.727656569796644,-0.2393701332840139,-1.25555874710973,0.3020645054962054,-1.68261153987014,-2.6831166286614905,-0.6833400941899748,0.2849561119166338,2.3445963604011424]
s3://ad-p8-24/Test/Apple Red 3/98_100.jpg	Apple Red 3	[5.023391445799089,4.911362397035897,-1.9232926480578085,-2.9431594694420955,5.653396918063411,-0.6128091221257451,5.768993919645553,-5.9012829880806486,-2.0997567052295567,-3.6286693444614997,-4.07398271572137,0.8306614370350914,-0.6600681751322949,-1.569724874995226,-1.6401094659328401]
s3://ad-p8-24/Test/Apple Crimson Snow/142_100.jpg	Apple Crimson Snow	[12.406052566683922,0.3047961821133349,0.6481989954035838,-5.5042552690069115,5.476784382896164,-1.406629876440096,1.6703516498411335,0.4682933083954598,-6.891934158937603,-0.28236957938538937,-1.7407244405478217,3.598118448128919,2.566451823942178,1.5731367241622949,-1.889574996695443]
s3://ad-p8-24/Test/Rambutan/r_248_100.jpg	Rambutan	[-14.520153277645715,1.3637704123438137,-6.962489410472703,-10.717284662008236,-11.158145733836372,-12.99143424371007,0.8750315335796255,10.503825034878624,-0.8409168092617005,-3.6264128783664193,1.8375063848288047,-8.795414036421164,-13.236938644805285,1.4969431760349245,-5.0327545151074595]
s3://ad-p8-24/Test/Apple Crimson Snow/108_100.jpg	Apple Crimson Snow	[11.235953937454397,3.9506623835670234,1.4815901766635295,-4.088313265618478,3.929648273326837,-1.1063780646502892,-0.04497093078053663,-0.8824730790792467,-6.772610221982999,1.8671357459258342,1.5190524802563143,2.7287043548793353,0.7207642892113892,-1.1944045521554358,-0.28083858488745894]
s3://ad-p8-24/Test/Plum 2/77_100.jpg	Plum 2	[10.319454614841097,-5.805908112712498,-2.425037610115255,-3.3256710306066357,1.389562400451947,4.224542564690938,-1.6584618644848084,1.5021234190859916,-6.229819041796124,1.5192835679011678,0.9807973469874564,0.7672696362800031,4.892173022078675,0.9529681113716931,-4.803627823438935]
s3://ad-p8-24/Test/Apple Red Yellow 1/r_69_100.jpg	Apple Red Yellow 1	[6.590820825344066,7.479723342722433,-1.2301802200259286,0.5561974612690544,3.0678551635604667,6.416795140731169,-1.0427411708951893,-0.18911265805418265,-3.0371389200775494,-1.8367434155030813,-2.7767414700918107,-0.6488899439293104,-3.7137330536747775,-1.2531704665763137,-0.3290763723724618]
s3://ad-p8-24/Test/Mangostan/140_100.jpg	Mangostan	[2.7702908612110737,-0.5590774994868609,-3.229322754467476,-4.604973269958931,7.143036976935197,4.127202567753557,7.120415728800983,0.597164951040083,-1.6334436385288353,-0.16099349700993992,-0.6323363878190676,0.6419218016445111,3.004416159560948,-4.118338882284431,-1.651448913372342]
s3://ad-p8-24/Test/Strawberry/78_100.jpg	Strawberry	[-4.871169609333538,-5.993629900743751,5.976822022704112,-12.096708922957719,3.9876258905196384,1.3808075948700598,0.6829881601111246,-9.130532809311392,-6.7568562578244435,-1.145697524105488,4.0631603123409565,-3.7796259368798153,-1.18238540186031,1.1779682514280037,2.439991866426543]
s3://ad-p8-24/Test/Strawberry/74_100.jpg	Strawberry	[-6.027910417630988,-6.37018274089367,6.764767193043087,-12.90228374255008,5.322392239507816,1.455398206021999,0.4297122412287918,-8.704541363652773,-6.956630867795713,-1.6224397497583387,4.775021050671136,-4.74065301911768,-0.9563657875161562,1.9544478609106017,3.02520498846753]
s3://ad-p8-24/Test/Guava/r_164_100.jpg	Guava	[2.743504724184888,12.796901386808473,-1.9874186681249002,0.43968945309519636,-0.31234461727150764,0.9518764424780891,-2.733997525999902,-0.18412411618540625,-0.8498087827907792,-0.9689996094319923,1.3939700456296706,6.594308968751228,4.160076977675684,-0.8991123247475952,-4.491640388459962]
s3://ad-p8-24/Test/Watermelon/r_68_100.jpg	Watermelon	[-14.045473542626771,3.2232697401979555,-5.775586141779644,-3.3541573805295513,1.3712558245654831,4.629564248497744,-6.804102546719495,13.183251369972126,0.9489234474690742,-6.073816352142842,6.352103767117979,-5.8152607797854445,5.791952510000539,12.350725553638549,13.336406351243284]
s3://ad-p8-24/Test/Pineapple Mini/67_100.jpg	Pineapple Mini	[-11.717499324080798,6.157101588043837,4.036911414744461,-14.452659143895954,-13.474833860854122,-2.4159437978253235,-4.572545575650219,10.59980408623274,-6.681052229492278,4.937492800923963,-8.001889938636792,-7.942419922725745,-7.278799859177929,-9.308537843545405,0.2994664669222802]
s3://ad-p8-24/Test/Cauliflower/r_243_100.jpg	Cauliflower	[-17.513520908976215,2.7060665341171317,4.331663467669059,-8.4756377743048,-11.729310557131429,2.5847966270775364,-5.493912284717886,-1.3160807019955085,4.485018262188829,14.02406779961815,-8.141141016796483,11.025662932939417,5.609533067971272,-7.685067016928854,6.714577621823133]
s3://ad-p8-24/Test/Raspberry/82_100.jpg	Raspberry	[-6.07766242056546,-5.014257931496594,2.7166315509900434,-20.2453808681074,-7.304577329963073,-6.667059711996292,-0.5803382184468262,-4.731803253421958,-5.690695033704208,1.0875478269728283,0.09388393029557014,-4.00203167072102,4.58228766424952,6.532900115778926,1.762214488300927]
s3://ad-p8-24/Test/Apple Golden 1/110_100.jpg	Apple Golden 1	[1.5481158741230878,14.303778303858657,-1.293893322653289,1.4779595323944108,-3.429722041117946,2.6906990598039964,-4.319585630937153,-1.3745291120649223,1.5786438704808707,-0.2575275685662806,-3.0848113977319023,3.9323558980994218,5.139657843767197,0.15528915126841156,1.324658341081958]
s3://ad-p8-24/Test/Pineapple Mini/r_24_100.jpg	Pineapple Mini	[-20.20944594804452,5.050160528999295,-0.4028054577130031,-12.96140154324512,-13.02869737100392,-1.184482068277489,-6.718278162534226,16.635799679559913,-2.147780663170514,2.453974983700569,-8.584118293402698,-3.189787363050508,-3.281213162285109,-10.006099218362516,-4.446559822477178]
s3://ad-p8-24/Test/Pineapple Mini/r_53_100.jpg	Pineapple Mini	[-14.74331821222726,6.067791304544273,0.14649149779299972,-13.76928979825238,-13.116712438805376,-1.5893036919733705,-7.064163044891483,10.517970398048202,-5.578944657911406,4.2396345611829735,-9.10384447194036,-1.2767425216107233,-2.5799058648186786,-9.757905667331855,-2.4361333640622345]
s3://ad-p8-24/Test/Raspberry/r_122_100.jpg	Raspberry	[1.0284453631277704,1.4633886560397769,1.340746569276991,-16.336894640739036,-2.2185936538998154,-4.401300306671519,-1.2093011373703937,-3.0726494127263275,-8.664533452591208,-0.7642455716086426,-0.36275121835017704,-0.051611135759403085,4.665147888945497,5.647563139453474,5.1447971471669005]
s3://ad-p8-24/Test/Apple Golden 1/140_100.jpg	Apple Golden 1	[-1.0218076774579476,14.957848581090035,-1.1896228681342504,2.7250147999041223,-4.585027693453973,2.1981147778267323,-4.873216883130013,-4.456992299433667,1.7817469593442652,-0.9264336403426596,-5.7062965273147315,3.3184711685542587,1.859275037549601,-0.8344927996921747,3.0138759768278995]
s3://ad-p8-24/Test/Raspberry/r_42_100.jpg	Raspberry	[0.8520171922867171,5.034755388426542,-1.852723608814782,-15.419552977240022,-0.12702299134776068,-5.306660615850929,-0.969382276475174,-0.9128138326899549,-8.32946815688934,-1.9264684320445153,0.53129918083908,-0.461562899430199,5.193903319369947,6.748796576170011,3.743886715040223]
s3://ad-p8-24/Test/Pear Red/r2_149_100.jpg	Pear Red	[8.686979415399689,4.169170421156888,4.419236661703797,-6.3501452666973925,6.702721587150477,5.699528217187232,-2.5847331430828357,3.912336412212334,-6.1958527600260345,2.3613301847366213,7.766425964444332,0.6478354232642125,-2.682991366931622,5.111109172367497,1.8054425297129906]
s3://ad-p8-24/Test/Pepper Orange/r_89_100.jpg	Pepper Orange	[-4.718977015420208,-9.447665598521683,10.646394932335893,-4.056398044794936,-10.893019848959907,9.768276850788883,0.22995826748939455,-0.5552963517664734,6.962391996094539,-1.892622599968151,7.66531142972996,4.749576625291475,-12.293221736197655,4.305682478317235,-4.474417798433]
s3://ad-p8-24/Test/Cantaloupe 2/r_247_100.jpg	Cantaloupe 2	[-3.4931968486164986,10.984506662092205,-5.537754062802566,0.6298199983148393,-4.383399476516495,1.4208952707369074,-11.637718600885371,-2.2940750182775784,2.2375115087982924,-1.254617983863825,-3.9114331081696587,5.96657586042169,2.546549190725886,3.1688559924397435,1.6201796364339103]
s3://ad-p8-24/Test/Cantaloupe 2/176_100.jpg	Cantaloupe 2	[2.0094804972276723,13.667246975793779,-6.441556886397191,4.235438327538213,-2.9730229148168807,-4.005189868534587,-8.566750118443782,-2.5439759696842636,1.7065542697321332,-1.1520104401541165,-1.8772969228364618,1.7746444675368471,0.7364554113021607,6.568030653332099,2.068656287308085]
s3://ad-p8-24/Test/Pear Red/r_125_100.jpg	Pear Red	[6.0847498835456655,4.354511945962489,2.300610317233907,-5.751741705417136,7.106635906467082,5.564648168204865,-2.50890647970555,3.196855679104699,-7.107726006954162,1.9181663771061184,8.514134870923776,2.240729218735767,-2.2075248577731106,6.5578948096397065,4.108158942751149]
s3://ad-p8-24/Test/Nectarine/69_100.jpg	Nectarine	[8.415265575948784,3.0855194136475808,2.6604516077242333,-8.992934386543697,5.361387161881052,-1.0333713829576232,2.1670131030672453,-2.929612275869361,-7.19724825529466,-1.4500260203059485,2.22364816861375,4.288422745405363,0.6760948664447877,-1.3280342862471324,0.07169836111562977]
s3://ad-p8-24/Test/Pear Forelle/r2_19_100.jpg	Pear Forelle	[3.8048390671557355,9.205621305727751,-1.0822833534789114,-0.015668516053879932,4.679436334411615,-3.954415633842309,2.463254944970915,0.2862003562554679,0.9101072974398514,4.613494564249234,-1.4783706593091899,4.912284099574234,-2.132103050811438,2.740062402368505,0.03620714634410653]
s3://ad-p8-24/Test/Pear Red/r_165_100.jpg	Pear Red	[9.981918131296112,-2.7574936035539874,0.43763941212236857,-7.183873521093378,6.0637082043905,1.225637947485026,0.06079556600387656,-2.9422379643441494,-4.049028886339755,-0.7925209195073986,0.8460288690973877,2.217596197742821,0.5111295820731819,-1.3992057694864564,1.4691276919708094]
s3://ad-p8-24/Test/Nectarine/r_53_100.jpg	Nectarine	[11.955840689451147,-2.0535502532434213,-1.7604548891298397,-9.601147346667522,6.560454557092882,-1.2088676356610657,-1.398116694540739,-1.0827050628942525,-9.121622476878,0.3638180980647358,1.4025233908116075,0.7629373171991353,3.256794287516065,-0.17126091075393862,-3.4756996548522667]
s3://ad-p8-24/Test/Cantaloupe 2/r_213_100.jpg	Cantaloupe 2	[-3.333382180251185,12.428840979187184,-7.367836925778494,3.998301074462719,-0.5263182163608718,-3.029708670769136,-12.053281484448487,-1.395618598489755,1.9832117404721856,-3.2079100189084397,-3.5670526459440395,5.898918831326375,-0.03197959265788367,6.869588759884776,0.8955100664635318]
s3://ad-p8-24/Test/Pepper Orange/r_110_100.jpg	Pepper Orange	[-0.7921222915035928,-4.540519355386775,7.292968516044333,-3.588066973083332,-9.66963509233487,13.302893839658429,-2.128412939941276,1.8203079822058539,3.436333318148159,1.6952974381449983,5.93295823004125,-0.7587144469829803,-10.201224383143186,4.787743556716629,0.9138044070240032]
s3://ad-p8-24/Test/Apple Crimson Snow/r_19_100.jpg	Apple Crimson Snow	[10.011909103819919,1.8060429636281283,2.5508948571108223,-4.654954478827188,2.014601741962214,7.0903433980886374,-0.6236365790463434,0.5540815151120194,-4.732479156398596,3.419815167587699,3.2205801626016988,-1.4294885153655044,-1.4818025494444413,-0.1965876824910815,1.0061479104100832]
s3://ad-p8-24/Test/Cocos/312_100.jpg	Cocos	[-3.777727399398546,7.864872954697976,-10.18699057296338,-0.6263519783282097,0.18360269383517358,-6.714951322193808,-1.0463810661646389,-3.2449121631056146,2.602227487264216,-4.6197511534034135,-3.5013578904972067,-3.782909838517307,-4.64883410035861,2.9385294123978416,-3.3134925918472864]
s3://ad-p8-24/Test/Beetroot/r_143_100.jpg	Beetroot	[-3.7295683586607873,5.816446188574076,-7.202032406912814,-2.741811149792145,0.877228139449923,5.054768942604107,-3.610385349958342,1.133499476570145,0.760691006266607,1.3477554542934793,1.3441439477740682,0.5655497537851082,-2.0098929758559394,-1.2769406242410448,0.7744801268265812]
s3://ad-p8-24/Test/Pomegranate/66_100.jpg	Pomegranate	[7.9630005057718085,3.3912045785621756,-1.8883937770738817,-8.66136270055158,10.159241362267304,-5.248451054697968,1.7100121898895135,-1.0853075866430708,-6.213258540175054,-4.611703677818918,0.10792403775811142,5.850841572677456,2.6804027524912253,0.3702459358477464,-1.8880790873548083]
s3://ad-p8-24/Test/Onion Red Peeled/r2_184_100.jpg	Onion Red Peeled	[0.2572556586038514,1.8878721763938173,-5.113366069519602,0.032653128481735606,2.315287874569946,9.850530985699493,-1.3662737473107869,8.79036787880732,-0.717195064640491,-2.463166972306172,2.6698827246224717,-7.7428370281766785,-0.7056244646855225,2.7413628740612794,5.735596562061979]
s3://ad-p8-24/Test/Cocos/r_88_100.jpg	Cocos	[-10.94022290461616,9.799607926682313,-9.248615632945732,-2.369372918349482,3.0689066461408734,-4.15113859104769,-7.6928658840288895,1.3288655870924984,3.8783072877177136,4.083941710167706,-4.681269814842444,5.428142250759194,-9.859074257970047,6.8054137202132985,-4.536924166934116]
s3://ad-p8-24/Test/Limes/123_100.jpg	Limes	[6.569808715898406,11.666760060535447,2.742855896009432,0.35951684690356744,-6.646033278296832,-0.39987333946442555,1.8567489946784703,-2.89064891904735,-1.8194084742601797,1.4960616787962095,3.2498557941351205,4.171145050100518,2.478618558387489,0.3070629144099057,0.44341996804463313]
s3://ad-p8-24/Test/Pepper Yellow/r2_178_100.jpg	Pepper Yellow	[-1.5334027035191873,-2.9262903877115467,6.348853046562443,-1.5103780951215107,-5.626668842682042,9.084977246818575,-0.8317353458268202,-0.5961978404909616,3.4383351577163586,1.3515829759073592,4.4872972565826315,-0.9255775087726391,-8.716263679428216,0.5898814166195967,0.588916161203372]
s3://ad-p8-24/Test/Limes/135_100.jpg	Limes	[7.748218401929371,10.666004877339923,3.8659787430889483,-0.28203188152215275,-7.3634214016748585,-1.0779433285113633,2.2993883219482654,-2.328654813548826,-1.6864242814233976,1.3505288791912669,5.200340543038645,3.7488920753320385,1.8141704585658618,-0.6175963443200589,0.5718379585370672]
s3://ad-p8-24/Test/Pear Red/231_100.jpg	Pear Red	[2.9541134036525567,6.4019631989916,7.322677355139199,-8.068535206349384,10.652578277333474,0.7536718351376404,2.4713139195187384,-2.8015186404408574,-1.2057767021610453,4.954615175313395,4.224320380631063,1.4687430855811257,-0.044000748484161974,1.4937694253260148,3.8191463801611207]
s3://ad-p8-24/Test/Orange/59_100.jpg	Orange	[11.010828731508713,6.791864476456762,4.632553029173258,-2.5804509720351945,-1.93876065822959,-4.658176773173577,0.3023198868548663,-1.837383758296248,-0.2404640144492898,0.020316564902382414,9.459943530806465,1.717638781064071,0.5808988254647112,-4.509101022001766,-0.1605981618720676]
s3://ad-p8-24/Test/Pear Red/227_100.jpg	Pear Red	[3.3448792506289236,6.918982351858475,6.610301674725111,-8.24228464889177,10.154607978075436,1.346293672983796,1.6357832554650196,-4.076774489773185,-1.341685850421664,5.648125788582151,4.76323953355729,2.042167300000199,-0.4505654485102777,1.1059291531633437,3.256997542108314]
