path	label	pca_feat
s3://ad-p8-24/Test/Cantaloupe 2/223_100.jpg	Cantaloupe 2	[2.464915591535453,11.60372989376813,-6.738158001540319,3.5180822498100666,-4.966553043499787,-3.1176193837719803,-8.234180922950605,-3.441276011575063,0.11800526413264673,-2.2059218898273882,-0.6700018463080979,1.5337606608224337,1.4863160074674304,4.772372741938624,1.7273347659681169]
s3://ad-p8-24/Test/Pear Red/r_117_100.jpg	Pear Red	[5.550616274188408,5.332873555997347,1.2749528708051152,-5.186456498720881,5.408966975630026,6.988178519798603,-3.2278080577577524,3.5808641675598487,-6.64359172439847,1.35514501397793,8.805834992298982,1.3048642481786477,-2.7757648725165516,6.575137641541562,4.140692220661154]
s3://ad-p8-24/Test/Cantaloupe 2/206_100.jpg	Cantaloupe 2	[2.274870761329483,13.957662177933896,-4.735239904785889,2.366573304990458,-3.900706773119561,-4.623539831386607,-10.185924618814656,-4.063656799151477,1.3798160001795536,-0.418797797844847,-1.8588620784462926,3.3143815890121857,1.5053893602665565,7.331131545479009,0.3337684717075553]
s3://ad-p8-24/Test/Cantaloupe 2/169_100.jpg	Cantaloupe 2	[-1.8367452248743656,14.723989110100316,-6.120874840674973,1.964988157893254,-4.187555439011913,-5.64806847415015,-11.658141350603122,-4.700000948696771,4.428899237395919,-3.109684885919263,-1.4667508303602024,4.39905924176576,2.2372651184132364,6.3879017636756,1.0164847075512136]
s3://ad-p8-24/Test/Pear Forelle/67_100.jpg	Pear Forelle	[-1.0268436081930534,8.995525488065976,1.680138795985638,-1.650473869942979,4.541609139909493,-8.496262077911204,1.730143657284436,-8.63851634027204,9.668787888497453,3.3011257351633714,0.9308810772433905,1.4634074375445938,-1.7741618641727728,0.4616423331614239,0.7323245533557425]
s3://ad-p8-24/Test/Pear Forelle/182_100.jpg	Pear Forelle	[-5.7749626396912035,14.187445771056483,-0.7988747054470103,2.141345209978006,6.319102728412931,-10.813611475611372,0.7190539339464308,-4.592474788621986,13.089873987270165,0.7212036926056694,1.5835113046786229,-1.388998200246121,-0.08125006117392007,-0.03552056821821098,-2.607621895387639]
s3://ad-p8-24/Test/Lychee/r_16_100.jpg	Lychee	[-6.561400017830874,4.648841667093289,-1.217168973138389,-13.6175928785068,-6.87466337628507,-13.282281180093435,-4.518343390002444,1.04019272292962,-3.5489564740880106,1.07150713243893,-2.769082816435237,-0.8551071176045649,-4.7432192545275464,2.1165505598998378,6.255215196454259]
s3://ad-p8-24/Test/Pepper Yellow/r2_174_100.jpg	Pepper Yellow	[-5.77076698028917,-4.344303039482174,7.402961126573617,-1.0481166007367428,-6.221486427400166,8.113032032426517,-0.586828739629935,0.9171551377529217,6.225020797583428,0.9972894222032184,5.433090917145095,0.13787912722379234,-9.209644715656424,0.5300529433715501,-1.397613533528638]
s3://ad-p8-24/Test/Beetroot/r2_96_100.jpg	Beetroot	[0.27073377295864626,4.3065609671236915,-8.130782914323,-0.6030454116183893,1.7230297533682752,4.659277061227534,-3.3289231024729986,2.719157840979214,-2.2090708323899877,1.2112995625463767,1.9693324098296572,0.01121701499787194,-0.6973551260809734,0.04044118868262252,0.027296773652853244]
s3://ad-p8-24/Test/Pepper Yellow/r_218_100.jpg	Pepper Yellow	[-2.9456121112343596,-9.259242259862862,8.9379365742248,-2.7653592722225513,-8.334958673580498,10.01618819092089,-3.488493071661439,-0.23507110304892975,9.496476568296682,1.1521821055069428,9.673323700298994,1.4262868016992398,-10.395685478651547,6.076961857148219,-4.3063842138492765]
s3://ad-p8-24/Test/Cocos/r_165_100.jpg	Cocos	[-7.699893977711041,7.616250862716774,-14.957113782964111,-1.5086076615038169,-3.2863904487643962,-8.601877142877678,-5.702107171881858,-1.8110753640519108,2.0798418860134387,-9.386166829267419,-1.6618825206655605,-1.1727869488519609,-6.447562321609007,2.8274385983200325,-0.34347978360865855]
s3://ad-p8-24/Test/Onion White/96_100.jpg	Onion White	[3.2130367546439125,8.20381369249193,1.8647970531277167,1.6818812502481542,3.568668552494319,5.697047871427831,-0.5676377610798526,-1.7958325960112604,-0.17083647500531113,-3.7984310229757607,-6.144087850451552,-1.3784883047362597,-0.6221741976869833,-5.662046704347504,2.4812575720917587]
s3://ad-p8-24/Test/Cantaloupe 1/137_100.jpg	Cantaloupe 1	[4.03971617779465,9.905670318183052,0.6455249192207319,3.355822129266529,-8.825846974419205,-4.795595521579128,-8.242779966618505,-2.688374537635494,2.1159701248137956,-1.5809994041677495,4.802216523354618,1.8552277821680443,1.2773035981093743,1.8109540506010102,2.395971596233062]
s3://ad-p8-24/Test/Limes/235_100.jpg	Limes	[4.7181729790240805,13.211680178836794,3.179790575832873,-0.3778142759956158,-3.3941683286539,-1.8787485313610368,2.550712663581204,-2.9640749731850597,0.9511121311218924,3.805693480464965,4.430426957065683,5.872722863927555,3.559202999566334,2.1312256568741006,-1.773058133406498]
s3://ad-p8-24/Test/Onion Red Peeled/r_2_100.jpg	Onion Red Peeled	[-0.1233783050313026,1.973240120658305,-3.874995048192153,-3.34456927288134,4.655251239576445,7.517672158978126,-1.5508399899762968,8.697935486068223,-2.6120946908705243,-4.908092118379775,2.741516116524277,-7.486971284637878,-1.7584344568269383,3.169374850254985,2.423911322812706]
s3://ad-p8-24/Test/Nectarine/r_82_100.jpg	Nectarine	[7.4960422180015565,-2.5083972330184134,-2.925662987904976,-5.11225363941503,9.055802117254096,5.14514948122476,-0.6593463922616218,3.6350024810930908,-8.145024053885582,1.5311304563185701,2.1241368826853857,0.5553256505766686,-2.592287361877275,1.9362247355684488,-5.2883261989303625]
s3://ad-p8-24/Test/Mandarine/209_100.jpg	Mandarine	[6.648627649411281,11.090700750963899,3.2600854250122153,-4.7862375378315525,-0.06790516834265288,-2.4955587611036294,-1.8043680519911092,-2.459470942900123,0.05498789031090422,-3.2814228333493376,8.423700143451022,5.468383291051225,2.3094377730992974,-5.033531203390101,-1.5984733116388246]
s3://ad-p8-24/Test/Apple Red 3/r_40_100.jpg	Apple Red 3	[1.4347603038713732,4.9920082205644345,0.30009276259353446,-5.027107279929653,8.12257148170782,1.0450939361909513,7.4897046338268884,1.7877426949028967,-2.6619469979430272,-1.7104384043518464,-5.139903133502126,0.1913718140557696,-3.2133132228337793,0.7149397791927963,-0.721383080573626]
s3://ad-p8-24/Test/Onion White/135_100.jpg	Onion White	[0.7624975240189157,7.782683034655656,-0.18391280884828112,1.2007826729700795,0.6266614034205763,8.83662525692442,0.3365039448866155,-2.053920758588296,-0.7672790443067806,-6.709455540183124,-6.267272925059226,-1.5482899476681988,0.2525871769759358,-3.610548300197953,0.5014812313244458]
s3://ad-p8-24/Test/Pepper Yellow/r2_73_100.jpg	Pepper Yellow	[4.266336593683062,-10.796622276936466,5.877952933621709,-1.9917609635657492,-4.273027807039381,6.588160270544859,-1.5582892066584586,-4.509500300932305,5.58291441599087,-5.624420038279656,1.2814775841169452,1.401751214551963,-3.041084165678674,-0.37784886609095597,-1.5747747543817447]
s3://ad-p8-24/Test/Plum 2/r_245_100.jpg	Plum 2	[10.750075814680455,-7.192289019198385,-6.434251379753058,-0.1581094682934846,2.2034780317105347,1.6266960318735848,1.1259222149647592,3.8095944448149806,-5.08269031104089,1.5662678652649427,-0.11963757739067762,-0.5558675959546041,4.944079169858938,-1.6075857176378057,-5.294742268104695]
s3://ad-p8-24/Test/Strawberry Wedge/288_100.jpg	Strawberry Wedge	[-1.1134325217346828,5.384997486277388,2.3446775404589135,-17.284704620643748,0.7220825886868032,-10.622808174663964,1.7151542333287122,-2.513194563052278,-3.400012785305386,0.5988236532929192,0.9211271344735711,-0.7614228901801168,0.32082563148797527,2.67904414222852,5.037269544652014]
s3://ad-p8-24/Test/Plum/68_100.jpg	Plum	[-8.311391600353357,-0.9282326443909359,-12.323362860394854,-2.584182860734722,-1.620541460755866,5.947169655215944,4.831070225300477,-1.005051641673469,0.0541791970246999,-2.2946007410943223,3.5248352497142865,-1.6591871007635624,7.4891948824488965,-0.5304481894916868,-1.6384704131820418]
s3://ad-p8-24/Test/Guava/94_100.jpg	Guava	[3.4438558104574644,12.5559179706645,-1.372307711898848,-2.622965630352013,-0.507861601130259,1.382173663885167,-1.5729958181120327,-1.2655940052649497,0.47830057983931384,-1.2084104517472711,4.130682880512852,2.9644210398286797,6.008235971879844,-1.8669883858116993,-6.177466996134678]
s3://ad-p8-24/Test/Guava/79_100.jpg	Guava	[4.6193486187807995,11.854207200580344,-1.605671115945289,-3.428965401351074,1.4162745815004585,-1.173017374282245,0.16389672407422615,1.0169165676063059,-0.29550079087055386,-1.4998103665988074,2.4941692218105818,3.5479141144145747,6.130611582493304,-0.06359322594335462,-7.260219672279075]
s3://ad-p8-24/Test/Cucumber Ripe/171_100.jpg	Cucumber Ripe	[-14.176629487322101,-3.1912778201833074,2.2552215570256684,-0.010469355223474686,10.009705652273487,-3.2462978724610734,-6.821481829294107,-14.151915953620783,8.947877391347273,9.513013531145507,4.733885717359052,-8.147551343035282,-2.0432729639581493,-0.24454040381078085,-1.3641064892060573]
s3://ad-p8-24/Test/Plum 2/64_100.jpg	Plum 2	[10.330484172057085,-6.441328217757723,-3.519083759515341,-5.060723514602609,1.9109085338688865,3.1368104816976916,0.05940659477177731,0.4527967086245006,-6.514523688706002,-0.6413560649738935,-1.2631193700483019,1.0608722263161547,4.933598935537968,1.4109564923245779,-6.214585871658437]
s3://ad-p8-24/Test/Apple Red 1/r_71_100.jpg	Apple Red 1	[5.11821388986431,4.455058915944333,-0.6474932696649839,-3.7519586387253496,4.101903079802307,8.78460369453299,-0.011183785444825213,-0.438809636594258,-5.774910908488231,0.12470796941717598,1.3596480405598377,-1.3673044478629808,-4.0728890460565665,1.7795716396742371,2.5460107082101127]
s3://ad-p8-24/Test/Plum 2/r_216_100.jpg	Plum 2	[10.215581169602295,-8.292221962970537,-3.206624494826612,-1.9702132006564004,1.8638364824015334,4.168637803146278,1.4710306814222622,1.8162907513312985,-4.040071656663383,0.7847288278494818,-0.3978766789939578,0.017874716921810172,4.300127602608074,-1.8005251729522345,-6.509624004031502]
s3://ad-p8-24/Test/Potato White/r2_84_100.jpg	Potato White	[2.092097020070752,11.821684260956916,-2.8801238131399716,4.497598086653288,0.42488724360703634,5.936729328567379,-2.757889951483997,-3.8162607404044855,-1.8294634069702984,-1.7182091718627297,-5.7398468514284575,-3.339763608644824,-2.0651489404450483,-0.6162411935555916,2.547759793059669]
s3://ad-p8-24/Test/Tomato Heart/r2_9_100.jpg	Tomato Heart	[0.800418663400138,-12.772356121094157,-0.925717629626737,-5.660000666998645,-4.93178458956925,8.12097495370135,3.094580032746351,-7.864986828362302,1.5935047475102506,-3.4990998543133895,0.43214518371530636,1.8368540402996083,-3.750705325995896,1.9826218262482473,0.7358009078845411]
s3://ad-p8-24/Test/Apple Braeburn/r_62_100.jpg	Apple Braeburn	[11.52703149616954,-0.5004226438044599,1.6894876674238648,-4.435954553744633,5.129120770773889,-1.3346268043432346,4.980238447232976,-1.2532690925098395,-4.298797706513434,0.27580327313229946,-1.9071929922869053,-0.8220900954505581,1.3136294581979815,-0.7692100198782209,-4.534468427145802]
s3://ad-p8-24/Test/Beetroot/r_137_100.jpg	Beetroot	[-7.266334698621941,6.422345246542595,-4.9617928212600155,-2.7493860221292,3.8964669737827085,2.3176093542850222,1.3012126823807386,5.265177709548223,-1.4433029460672822,0.8855633133719457,-0.0860516519906389,-0.3596995305788252,-5.039459100384946,-2.402124862930178,2.512329780128386]
s3://ad-p8-24/Test/Strawberry/82_100.jpg	Strawberry	[-3.6471248970392973,-5.855266647811967,5.824787066753143,-12.595709080178011,3.349602811266113,0.5438910538036635,0.949721277136149,-9.606292467107796,-6.194297881923474,-0.9606784376078669,3.32501292910074,-3.492608095803629,-0.9527976351972727,2.254376806779943,0.7249881122716629]
s3://ad-p8-24/Test/Plum 2/102_100.jpg	Plum 2	[9.419112065109292,-3.1300259286694945,-3.2381434491713166,-3.624841407240358,1.365784815333579,6.371605207336176,0.15257918397385245,-0.26057386366455854,-6.049829604206114,1.7150301711214777,2.1920743172825667,0.6806948933973795,1.1801524117335291,-0.5456729163656779,-5.991080220438206]
s3://ad-p8-24/Test/Potato White/r_41_100.jpg	Potato White	[-1.4750311567473076,12.430480032398535,-4.634972765845665,1.4684050390059724,1.989819464303618,5.795431947924926,-1.0734258611288268,-0.013247380697817552,0.55842153195828,-0.9670654159120838,-6.99316806076698,2.2842714018512926,-1.0911962805574242,-1.707663583788101,0.5106844722743116]
s3://ad-p8-24/Test/Walnut/r_193_100.jpg	Walnut	[-15.144980300749866,1.1903221650375078,-15.049548773905876,2.1046376728061773,-0.10207658998979303,10.97782773858193,-6.432700376252126,1.5994873383546788,3.0247369633912675,-4.411308402040143,0.8115140347159707,1.5926446462215418,1.3641181333725776,-3.3311177657130515,2.212090651869388]
s3://ad-p8-24/Test/Fig/r_204_100.jpg	Fig	[-7.521586445855749,-1.877878318688502,-8.146609775088718,-1.825234181539467,4.643070224727402,12.987665790659905,1.4419258428908461,0.7976606780492532,-0.30754923419654795,-2.3735081393153954,3.210576281857853,-7.315706310198397,0.157520058253191,-1.0020890747381088,5.3403069856991205]
s3://ad-p8-24/Test/Pepper Red/r2_230_100.jpg	Pepper Red	[3.436134739037421,-10.139373933556643,-0.6653944155389983,-3.597446284670484,-6.086019521613179,8.310528727695848,0.7239854815729627,-9.134040595660851,-0.26484596824159135,-1.5316162899115926,0.5744424320973908,1.6689935529853965,-5.222369709266256,0.5750286473169363,0.4525695221295765]
s3://ad-p8-24/Test/Plum 2/75_100.jpg	Plum 2	[9.667778592784044,-7.140004632686132,-3.773589002376317,-3.2613448767642277,2.323441300860919,4.507117544800296,-1.6573058178046156,1.4986304822405112,-6.2754818545846955,0.7127850537181875,0.6997759424041515,0.8016563094151429,5.540222714874291,0.24679385534526582,-4.397190921330687]
s3://ad-p8-24/Test/Onion Red Peeled/r_101_100.jpg	Onion Red Peeled	[3.2460583315886122,1.789680873461582,-2.440754265531419,0.29982374240844695,4.2400276476236085,10.862139736803163,-3.4555864799136926,6.4278630407820865,-1.1911846040675627,1.9453888413397011,3.470169702785803,-4.6020591107077005,-2.3693805835475774,2.201602063412134,4.875139281237777]
s3://ad-p8-24/Test/Huckleberry/r_59_100.jpg	Huckleberry	[-6.472392412151444,-6.6344374252457525,-9.30450261190176,-0.1448682853643843,-6.368735341323851,7.6936410689754124,15.625055516566153,-2.859010956275053,1.924373667020463,2.4429058645219692,3.823664943132659,0.9235094751236014,7.9288091219106835,1.5017777498052478,-7.03986830505107]
s3://ad-p8-24/Test/Guava/r_154_100.jpg	Guava	[1.1319613133504558,13.173114139138853,-4.879752497814497,2.644206945956693,0.7548272907744762,0.87513827252961,-4.0447869391519395,-0.30797126309804246,-0.3089038348389309,-0.031469385591297555,-1.2831415013434422,6.099665185803989,2.805823938374096,-1.307689695808517,-3.2324296297453246]
s3://ad-p8-24/Test/Pepper Red/r_257_100.jpg	Pepper Red	[1.9113713676612698,-11.27605068744514,6.499657891311543,-9.192717284058716,-4.498723598206118,3.664480958616245,2.5138634782661375,-4.765321101353756,2.964648371452364,-0.032275038233335884,3.532637296278231,4.835043903174126,-3.563763651540034,6.787408138619648,-0.7972203647467629]
s3://ad-p8-24/Test/Apple Red 1/48_100.jpg	Apple Red 1	[6.941477082784241,3.430316809697246,2.3280970911384173,-6.465482605156558,6.037498696921612,0.32524457802747436,4.766282226682223,-5.337178681143376,-3.5633293375850403,-0.9155927519327419,-0.3352646990182817,-0.10289392770303624,0.4335071707480127,-1.299361475571452,-1.3396918246716993]
s3://ad-p8-24/Test/Melon Piel de Sapo/r2_259_100.jpg	Melon Piel de Sapo	[-15.279496637460749,4.428215237613995,-15.714094780458156,7.205853916592896,2.8630184574715805,-8.005001669813698,-7.105788988074035,2.113043982256782,-2.5719248851145355,-8.037514557657508,0.8432552945198994,-0.7757837034567702,5.716483804017873,9.03152535932095,-1.6886153555591377]
s3://ad-p8-24/Test/Pepper Red/213_100.jpg	Pepper Red	[-0.3620839914420612,-13.160945984568553,2.6832024963989833,-3.2119274852702926,-5.273284943165982,1.4033314049791465,0.6005533057993552,-6.261674736401861,4.486582281865553,-2.669674146931137,1.2340902962329627,4.669744812243858,-1.1676534338254223,4.775615418371602,4.687547962929246]
s3://ad-p8-24/Test/Pitahaya Red/203_100.jpg	Pitahaya Red	[-7.872888481862033,-4.894286908849468,8.30163688927581,-10.458972901610908,2.5740674834843276,0.8012987391663935,12.287305431530557,3.7396402882863518,-2.5198565101832986,-6.606334460006562,-2.239208303205926,2.6119587408175264,1.4979909122421973,-1.4747646854191323,3.1784409946458423]
s3://ad-p8-24/Test/Plum/r_44_100.jpg	Plum	[5.8243190376024865,-0.5020429430759591,-9.477670355410746,-3.4998725338329493,3.1356044320934884,4.7999573240399585,0.7084181530394406,-1.2544913369397896,-5.9855432219312,0.19843043441067185,0.269545146832007,-0.9390621272627968,-0.817025342952679,-3.803351101265204,-6.486442089902578]
s3://ad-p8-24/Test/Potato White/16_100.jpg	Potato White	[-2.8775137538101476,10.895701142850506,-1.0192361586979863,1.491036379214085,-0.6613870330033362,4.21937560235745,-1.7172243847787951,-7.774722957354158,1.0702436505326098,1.6411892278025852,-6.245995679947503,-0.8196681444646083,-4.4636093672154304,0.04110030125342112,-0.49725362572313697]
s3://ad-p8-24/Test/Pitahaya Red/223_100.jpg	Pitahaya Red	[-16.272617869550686,-10.09760572553873,7.075109668005917,-13.806875004649912,3.768062127149806,2.12105083083968,17.633927666519394,7.527370789125704,0.36180117962350733,-12.695188241607934,-2.2028150302489897,3.698746627414726,1.4044304201504403,-2.6734945423114724,4.042959997757742]
s3://ad-p8-24/Test/Potato Sweet/r_70_100.jpg	Potato Sweet	[-2.8688043234392504,10.462747786728974,-7.8112214033423095,1.2140729262390648,3.5740383628601067,0.17900325754646051,-5.218607323114902,-5.630683168197944,0.558972823764018,2.2561664691335794,-3.6330737470460144,5.099716802812828,-1.1507952426241692,-0.29738326744286475,-0.6930032536350075]
s3://ad-p8-24/Test/Pepper Red/258_100.jpg	Pepper Red	[1.5747630446367191,-10.16604215581144,2.0820649265763853,-6.296090782977337,-6.939973497561871,5.964364173686538,-0.7910085751833646,-8.046062046356768,2.4841214638881626,-1.886821198499146,3.2278785056981762,2.4257277607852803,-3.134052443528126,3.810444061867336,3.268819877947126]
s3://ad-p8-24/Test/Potato White/r_139_100.jpg	Potato White	[3.1058235946462505,13.173373877005561,-4.789778953931154,4.489966142337032,2.164932419294162,0.2728410975105512,0.11672319950943727,-1.4839282824841278,-2.5223344576823292,2.2709733496695006,-6.206878689692038,5.014506232525777,-4.357426938410741,2.3246755787822933,-1.4703435676552241]
s3://ad-p8-24/Test/Pomelo Sweetie/r2_159_100.jpg	Pomelo Sweetie	[8.432540366650938,8.434751873631829,3.818300169094791,1.9606342444471747,-2.558666451412355,-4.030403806703873,4.729899706265033,-1.9826624570959002,1.4275622268428332,4.083554645820187,4.328329064362077,1.4081274206451024,2.064989791188538,-0.7248482683394469,1.0286418872844674]
s3://ad-p8-24/Test/Tangelo/77_100.jpg	Tangelo	[10.78809379267437,-2.1857786585860515,8.152854063030272,0.34452551049853575,2.905004937569813,-3.6520849553743493,-2.067703285994831,-0.4274025262837574,6.613606200411305,-0.8363412554289087,7.072265326102375,-1.0558126559722094,1.2001790105124692,-6.449807818634199,-3.3422145208263565]
s3://ad-p8-24/Test/Lemon Meyer/159_100.jpg	Lemon Meyer	[10.315143286853695,4.979578226095201,7.9986785736869335,-0.6165255218645893,-5.358199785780399,-5.503329667496885,-1.4531272907208468,-1.0385488265092513,5.17359305167904,-0.4851805977880749,12.426907241499533,2.184636038069534,1.999071679258883,-5.29305254390881,0.7221276314688643]
s3://ad-p8-24/Test/Physalis with Husk/202_100.jpg	Physalis with Husk	[-13.814184561584412,4.712292008275498,4.398291758378372,1.2806913475787962,-7.909299357993158,9.825198841607872,-7.185656097602276,-6.186496097881209,0.7728952424441355,-8.197407099331127,-4.239837161496243,-6.357733365652045,11.311528496318077,-5.930648117208497,-1.3172710163795136]
s3://ad-p8-24/Test/Apple Red 2/98_100.jpg	Apple Red 2	[11.173040184353367,1.631678012543533,2.964915181880054,-2.941069792658692,4.052926272396696,-4.724676755240248,5.6346950775793845,-1.3044511735591162,-3.1124589007133423,-2.8864574690581235,0.2589846727154602,1.5419850663965444,0.8814351427158811,-1.5884734991962723,-0.7112878983284706]
s3://ad-p8-24/Test/Apple Braeburn/79_100.jpg	Apple Braeburn	[13.987928107642587,-3.36507521314454,1.800558921603017,-6.000645585129378,3.7798636948100914,-2.3286341980493286,0.5589431745370563,0.3479251561515274,-7.071634923516758,2.6357878469536673,0.5789353951561167,0.6964951145608009,2.7548087491024855,-0.5059616784967311,-3.4206209926472866]
s3://ad-p8-24/Test/Melon Piel de Sapo/r_322_100.jpg	Melon Piel de Sapo	[-4.910416709122997,8.838053461835077,0.24718315919819028,6.546214383456552,1.8020041499828061,1.9700169529372413,-0.8911533362247219,1.9410268982194765,-2.2363329062477,-4.853538316358345,-4.998776596763735,-4.242892280627975,4.63612270249417,1.6617306711702025,1.4165207345297406]
s3://ad-p8-24/Test/Apple Red 2/86_100.jpg	Apple Red 2	[11.683760954145063,3.0435968222008203,0.9784413187503559,-1.1204466284973733,3.600288161091129,-4.250687160124939,4.548961513055633,-1.0875377586378776,-2.85519447262445,-0.878627543071729,-1.477842225709362,0.7161211880729916,0.09076685132508822,-1.4301184593070646,-1.77735346488706]
s3://ad-p8-24/Test/Apple Golden 3/r_54_100.jpg	Apple Golden 3	[-0.16420515740175012,9.77328514154561,4.882534004875234,5.38818664170363,-1.035170232387419,6.066954874826907,3.529863732636754,10.727360356554252,-1.6809999423364554,4.468294042816933,-4.677704463956543,2.3036015807766788,-3.686290486209286,10.103181969917545,-3.322409756677655]
s3://ad-p8-24/Test/Pepper Green/r_56_100.jpg	Pepper Green	[-4.514642352797858,-10.334221407516015,-0.6149538220910123,3.4455187272178813,-7.135862955150752,9.175616816860627,11.39270086289594,-5.936320929481357,-0.11130457574863108,2.783471828891761,0.680415907394756,3.2515047517823663,-1.499744367016736,2.6355029198410924,1.0729363171127666]
s3://ad-p8-24/Test/Pepper Green/r_220_100.jpg	Pepper Green	[-4.603507648829168,-13.100469644697077,1.7406285972369369,4.4261102888292445,-5.445623108086104,7.930233644727248,8.45163599544653,-7.1503926626271,0.16765359320882062,6.754025899951867,2.3530395865521556,5.516856645200777,-4.2236464087773244,3.3539722887931136,-1.6487282708183066]
s3://ad-p8-24/Test/Huckleberry/82_100.jpg	Huckleberry	[-0.004278910316833331,-3.3527464702982654,-9.593590717055362,-1.8579622313751758,-3.7410222935392725,4.101447533260861,8.393067922925534,0.5755942545810562,-2.1676510825302886,-0.3362219563003802,3.590426346991717,4.168115355983889,8.426886899913448,-1.6235706921032342,0.07005502144352196]
s3://ad-p8-24/Test/Nut Pecan/r2_152_100.jpg	Nut Pecan	[1.1352612832075926,5.877063793676395,-8.404921223968124,-1.4772900593474378,2.8342223108194293,7.27449436224997,-6.286729374169456,-2.0414820747468885,-1.0232414903082896,2.7823424233162393,4.023559724537915,0.4378148579967172,-1.3682658691626721,-3.7287118879546517,-0.25302103105636775]
s3://ad-p8-24/Test/Pitahaya Red/r_178_100.jpg	Pitahaya Red	[-7.734170768682148,-6.48697592888379,5.288596023334249,-6.316944528633707,9.772850257852156,2.112686540723111,8.159448281723035,7.64627443669654,-6.073093292046811,-9.400743221925353,-4.7704306295720516,7.179706209016015,1.9378101157323249,-0.5867039363530157,4.180712696973319]
s3://ad-p8-24/Test/Strawberry Wedge/r2_44_100.jpg	Strawberry Wedge	[-9.589043052971673,-0.3586503548968955,1.305868751153007,-15.153722988112403,-0.6924492309200431,-7.765770437365598,-3.1845839815296597,1.1129091694069457,-6.647847354298172,-2.991650885536284,2.2217874154449424,-2.3508724896224162,-0.89864373288277,2.8554740732217203,7.291611604081655]
s3://ad-p8-24/Test/Fig/r2_160_100.jpg	Fig	[-1.5467007062926839,0.7268867950893306,-6.665087937396457,0.258673516967054,0.7822756199489632,9.261780473050958,3.9100602950106786,0.6538679183248632,-2.547053253267583,-4.979755733955232,0.2795677645124546,-7.513904534441386,1.1067057110708654,-1.0469895703665113,5.813005016561099]
