path	label	pca_feat
s3://ad-p8-24/Test/Pear Red/r2_142_100.jpg	Pear Red	[7.452742497868228,4.2888687795904765,4.819395611708512,-7.106638468345279,6.404217241277465,6.463568615311855,-3.373088826489032,5.362631272169953,-5.703806725986647,2.678873915518541,7.978923081079345,0.33180148183707325,-3.256542639107042,6.103349101285151,3.096280016484894]
s3://ad-p8-24/Test/Pear Forelle/r_170_100.jpg	Pear Forelle	[0.6402198729879001,10.907927736535969,0.4129534084064507,0.8614867047042134,2.2956371357514382,2.605579924553377,-2.1551786612869295,1.4463764219093556,0.23759159751068215,8.194894543610665,-0.9162956048025592,3.8995122028644214,-9.34021645323653,5.700829813101493,0.6798446228777539]
s3://ad-p8-24/Test/Lychee/r_191_100.jpg	Lychee	[-6.3394252091354995,9.10945569016682,2.5985990769174934,-15.126847592148568,-7.323868548514369,-13.463962724835275,-2.302381286330385,-0.15618496503592327,-2.843314879909493,3.6197013210438787,-3.873063766454826,-2.46706396339255,-1.2681074542438042,1.6402623587326952,6.674923565699709]
s3://ad-p8-24/Test/Cantaloupe 2/165_100.jpg	Cantaloupe 2	[-3.001771861622915,14.177957035350474,-6.446251781947418,2.1870500983264227,-3.7333873665064803,-6.344394746516451,-10.92342714810759,-6.602025807987877,4.482610607380998,-2.568459246824152,-2.3435983835575036,5.313147745422028,2.874451100695986,6.940254789242998,1.3418887753168849]
s3://ad-p8-24/Test/Cantaloupe 2/201_100.jpg	Cantaloupe 2	[1.2023311335277393,12.770700421418983,-5.472285022872231,2.2244385142513803,-4.59264502863645,-3.8251768645893254,-9.690577612269065,-4.377938027855391,1.2499559105862466,-2.259823222739291,-2.592039675523127,2.6775709890013415,1.5745286114624601,5.999789426806453,0.837527958182449]
s3://ad-p8-24/Test/Pear Forelle/r2_194_100.jpg	Pear Forelle	[3.8999261352366394,12.978906713908838,3.287307969545595,2.9173150780840618,3.726634869181917,0.5905839382484388,-2.4161828751548815,2.116156731641417,0.8216686516151239,7.7209799820838265,-0.5485400863274936,3.2330159707178034,-8.72057501065649,6.331234712199824,1.0918904995103416]
s3://ad-p8-24/Test/Pear Forelle/r2_177_100.jpg	Pear Forelle	[3.391011538961848,13.631922857301033,3.5245923106042256,3.0982459860770994,4.689361299868671,2.7546315932446275,-0.25108197107532204,7.325231481242,-0.738529997154957,9.864996581288635,-1.4692806607476205,4.781316127209013,-9.672630923212107,9.334957972123268,-0.2100774653103294]
s3://ad-p8-24/Test/Pear Forelle/r2_186_100.jpg	Pear Forelle	[2.0270869162215743,12.009213525628473,3.147599732429533,1.9561174389438345,3.5222281612039423,3.719686216155726,-2.9970197822361846,2.8730263257039432,-0.10966832676426473,10.452447710415795,0.3007472244349172,3.5055054010279423,-10.27037173928381,7.449786288990277,1.2829823256312858]
s3://ad-p8-24/Test/Apple Braeburn/r_6_100.jpg	Apple Braeburn	[9.113767856758617,-4.349039837513297,3.331427724425289,-4.285497116433129,6.770078632945501,4.739848898519149,-2.414492207082848,6.417875366298923,-3.991447313071225,2.1511613097788502,2.944272385451261,-0.269890265103633,-2.337511642243935,2.832372117402052,-3.7959976646224334]
s3://ad-p8-24/Test/Cantaloupe 2/r_222_100.jpg	Cantaloupe 2	[-8.467701817888509,11.959564861177313,-10.287686560804968,3.2488246069366604,2.1909985398440104,-0.11591826566326685,-13.608707881354965,3.1300409032356566,4.162075149167832,-2.350731734724504,-0.3365465477633488,6.986322151165321,0.9224905221959152,7.569246192277602,1.041058202956128]
s3://ad-p8-24/Test/Cocos/14_100.jpg	Cocos	[-3.2603898494082593,10.559634797852286,-10.322938247897019,-1.1251811771159717,1.9806173545169554,-6.289022726440131,-2.1705566608044164,-2.206861916086093,2.277991744036965,-3.1531845922058213,-2.685199227870091,-2.8360508957267507,-5.114738820550649,4.565758286255578,-2.8810523759747366]
s3://ad-p8-24/Test/Pineapple/r_114_100.jpg	Pineapple	[-4.009053871101576,5.931377342738577,1.262555357034212,-12.11838040643296,-10.511803513014776,-5.601220584400427,-2.3771171684040446,0.660344576163828,-7.988656469227683,6.23117980271704,-5.963163883272734,-4.149402893625037,-1.2871781059862808,-4.394540829719144,3.2866760377928568]
s3://ad-p8-24/Test/Limes/119_100.jpg	Limes	[6.589620881745815,10.989592509685489,2.834607341744261,0.7358184113752883,-6.948536698620791,-0.42847629379652175,1.656300654284511,-1.996370512260844,-2.0579806493254256,1.1219574646692052,2.393356776157529,4.051897408887211,2.099152864499441,0.21216912277868805,0.1682283634369432]
s3://ad-p8-24/Test/Mandarine/262_100.jpg	Mandarine	[5.411696666413118,10.018339587169862,1.9608861017960562,-5.637342745163595,-2.158826473284466,-0.25310958660148164,-4.97529521604349,-4.571153506436022,0.4351337087460403,-2.7765955807212452,6.354583786139985,3.268651528169038,1.1852697187873342,-5.221486016445152,-0.7653024944058135]
s3://ad-p8-24/Test/Pear Stone/r2_311_100.jpg	Pear Stone	[-0.8797971072172585,11.543863015274608,-5.163953186255903,-3.689877872849638,6.570645909600282,3.798053110113744,-4.099701825504772,-0.17863996652504585,-0.2764736218514407,8.176620297002222,0.5826291393795041,5.251343342651143,2.8120647348470698,5.27968960692118,-0.6523335261284281]
s3://ad-p8-24/Test/Pepper Orange/r_128_100.jpg	Pepper Orange	[3.022652555212363,-4.881634924840418,5.941593177455793,-2.396045464674286,-4.926105438210196,13.182458082950474,-1.5697628874844647,4.302155350586988,3.73062287235333,1.0434083106257512,7.094264261657796,-1.3966811813988305,-8.827091877758692,6.497365181827469,-0.6740499668620814]
s3://ad-p8-24/Test/Mandarine/r_95_100.jpg	Mandarine	[8.395203514038357,8.25937493553123,3.8214972311831956,-4.133748986511184,-3.6155720372181555,-3.1306277846902266,-0.7615425553221554,-1.0683695853503419,-0.281613959423826,-4.292370750233624,7.834528203123414,1.975587719243694,1.1792428801523505,-4.406992538708225,-1.9255104458029049]
s3://ad-p8-24/Test/Pear Red/247_100.jpg	Pear Red	[2.8227768699262943,4.939228406677117,8.260819497288367,-9.213306515431963,14.021705289187704,-0.6175125779444035,2.6531771282176297,-2.028677337657585,1.7358633760346542,4.356337383227043,5.205481387401797,1.0991382145219513,1.201497071758428,-0.39477322945546106,5.3724570536058485]
s3://ad-p8-24/Test/Kiwi/r_47_100.jpg	Kiwi	[-1.1705317788613416,13.602167436642208,-8.321289445268839,3.4709657129129305,5.236045837153869,-6.2273265728090745,-6.272034711218598,-2.422956187815767,3.5660245640838877,2.679763665608922,-1.9007496969420392,6.851772022433992,-5.176553881734443,5.419855243653167,-0.6695552838053579]
s3://ad-p8-24/Test/Nectarine Flat/r_1_100.jpg	Nectarine Flat	[11.88752151371285,-3.733375465859501,1.4991330949424941,-5.9092374779411285,4.640758744261484,4.536007265860823,-1.9731490422806317,1.221385551010927,-3.0825364158626956,0.9918274246511875,3.4930761155241963,0.4074065841744114,-1.4769718202151623,0.7079677169341843,-2.516727377402875]
s3://ad-p8-24/Test/Pepper Orange/r_63_100.jpg	Pepper Orange	[-9.823287094044291,-13.838431050928714,13.617882973992009,-0.5595819030778124,-2.855057901356754,6.534742884508686,0.30973938115668825,-2.1938724444426443,7.798314946631486,-2.6262165581406594,4.639827552678862,11.303257658233363,-12.364770190144984,7.111489797236949,-2.151604917012948]
s3://ad-p8-24/Test/Apple Red 1/r_54_100.jpg	Apple Red 1	[3.188473839714464,6.1395475250818885,-0.5613625191105407,0.14025100770728716,1.3850675771340226,11.115692921654153,-0.8658401354809443,4.128692413310831,-3.520162024522492,0.5082406895101713,2.2372351335720317,-3.5368521410565554,-5.347715937604196,4.378129201872701,2.7515158351110434]
s3://ad-p8-24/Test/Apple Red 3/r_322_100.jpg	Apple Red 3	[-1.2599405447205874,4.931825439420958,1.3922686233840795,0.31653543801517636,2.279847943039854,8.635382110034534,1.0464983847311577,6.230426446054302,1.258670045574497,-2.174893101042412,-7.025335790739672,-4.631528318959671,-7.281846330434826,3.6762085127003337,-3.4318933046776]
s3://ad-p8-24/Test/Cucumber Ripe/187_100.jpg	Cucumber Ripe	[-15.245266152828867,-2.6409825672751523,3.8461786579376995,1.214198054927581,9.415606328660296,-2.160029714206096,-7.467597830595565,-12.29563751458288,9.558069962130743,13.107047797233303,4.328543087259679,-9.47300796124799,-3.1072931675183044,1.0087177925382933,-2.744280228155513]
s3://ad-p8-24/Test/Strawberry/61_100.jpg	Strawberry	[-10.361563255564462,-5.8959117369673075,6.630147876400761,-14.127060827395063,4.490989079465128,0.03332839560578276,0.09385790987928977,-9.017631718422207,-7.349304150166068,-3.007012839392765,4.526722174569141,-4.948620290940825,2.1928738818754487,2.9673339206812637,2.3082307851909114]
s3://ad-p8-24/Test/Rambutan/r_244_100.jpg	Rambutan	[-16.63020658426108,0.2479054077069539,-10.170180213431326,-9.087692088086994,-10.909140854445639,-12.87546601775852,0.6634258619731096,10.422591176397312,-0.9813647653752076,-5.944891668031244,3.746490394943323,-8.089013602775978,-11.559228104187158,1.8122037932317272,-4.982833100299292]
s3://ad-p8-24/Test/Apple Crimson Snow/105_100.jpg	Apple Crimson Snow	[10.502241081565483,3.6156698119527415,1.2245895892698164,-3.0453143262762437,3.389218363910448,-1.3285637827049552,0.6286384459394828,-1.3542900224911585,-6.465061209609538,1.9465053948016882,0.8368983412550499,2.3931618622101887,0.12267163781330737,-1.0421374722428292,-0.11748262644150698]
s3://ad-p8-24/Test/Peach/r_81_100.jpg	Peach	[7.905686060938073,2.097857909323938,-2.8604588858172053,-5.879892385169239,8.742494199495543,-0.12211685552866924,-1.51173203477473,-0.6007547740696705,-3.9413158067666343,-2.014534297999708,2.230882925140651,0.7580483312325682,-1.3873963397853861,-2.0980752919719596,-5.516198126964488]
s3://ad-p8-24/Test/Plum 2/164_100.jpg	Plum 2	[12.788073793684557,-6.107933466156798,-5.578779121871438,-2.4871756110485093,4.391910850411666,1.8230044466277513,-1.439560855661014,3.4177800670736054,-6.6079583068400725,0.9940478531619269,-1.2680139937077521,0.30962152427565076,5.993443293436366,-1.9400033463147406,-6.487109083153842]
s3://ad-p8-24/Test/Strawberry/r_45_100.jpg	Strawberry	[-10.63247249573251,0.9929340335301005,3.2188056115922463,-15.462806112437168,7.390072830919721,-7.32866771784768,4.1691478481825515,-1.0997053688912626,-7.468138192057479,-1.3722990817251262,2.2509540656820715,3.95082692631759,3.4697164295321787,3.932701583926953,7.021821748332818]
s3://ad-p8-24/Test/Pepper Orange/110_100.jpg	Pepper Orange	[2.1640374194121765,-3.70953355126663,2.6429617425672713,-5.172349315256912,-4.386702622241093,8.388259138712314,-1.3860938623101748,-6.95503401103454,2.6259329805517733,-2.6308089017740723,-0.4457497793136847,-1.299139556061339,-3.340533575306198,-0.6298819416329148,-2.4373864468943207]
s3://ad-p8-24/Test/Apple Crimson Snow/153_100.jpg	Apple Crimson Snow	[12.716268820675214,1.220234014557095,2.518653230261046,-5.329116349612015,4.275953964627081,-0.5767316450461102,0.9283629711768538,-0.6565126911913063,-6.532120382635079,0.9644144855174284,1.03018442601206,2.9151344506604127,0.8013416205078667,-0.053377226273379555,-1.8301638335490535]
s3://ad-p8-24/Test/Mangostan/r_124_100.jpg	Mangostan	[-8.622650248478651,-1.9254948054947028,-3.560081033483456,-0.4177884287556271,7.335319067427982,3.9420036294602596,0.9201777771060586,7.545877353212312,-1.4689772074040792,1.5357696229359301,-0.38430622273963216,2.506396246400485,-3.5868593178597683,-5.409598684009327,-3.700659883900365]
s3://ad-p8-24/Test/Tomato Heart/r2_281_100.jpg	Tomato Heart	[-5.768909965592803,-14.35513739989308,1.5977389127667565,-7.217657271530623,-8.043526811062268,10.461181854983334,8.917661139516772,-5.455430365147216,3.3077901865668227,-3.2442277169523823,2.156602259945306,6.753496889686588,-2.285213038689003,10.851638952800794,1.8157663997284075]
s3://ad-p8-24/Test/Potato White/r_62_100.jpg	Potato White	[-0.8570316848146462,12.690352230697718,-3.6087920156636093,1.1127892514920017,2.5244253600557722,5.709166219387433,0.8879594017860833,-2.4431771979111923,-2.4585480138639157,-0.027592144747414546,-8.444158914368915,1.9680676425978398,-1.2788259799904298,-1.0592297282017675,-0.9317227700976457]
s3://ad-p8-24/Test/Plum/r_67_100.jpg	Plum	[5.450236674717515,-1.1391757908678057,-12.177401823791216,-1.5767049976011869,0.6686736097353513,3.0414999423217717,2.5275207943332605,-2.444890149937074,-6.64892449860057,0.2810560554669545,1.4043896658016308,-0.39449039294300803,-0.07208607174067704,-4.137703215727445,-2.5749780543731013]
s3://ad-p8-24/Test/Apple Red 1/60_100.jpg	Apple Red 1	[5.756466143558562,2.5683370035287636,1.3099203073221475,-6.509978091083752,8.269963674368455,-0.3643741485954909,5.037906925156855,-4.57626133474116,-2.9739809675174818,-1.1222080552901,0.28587951853926113,0.660486923753223,-0.628293730058883,-1.54132510221938,-1.4188527154622605]
s3://ad-p8-24/Test/Guava/r_245_100.jpg	Guava	[1.5041489559952148,11.357501087023834,-5.989168512885567,3.1241802712839504,-2.11661551959194,3.841076427281708,-3.382929348244228,-1.1186902157662728,-1.7270297104040955,-4.530857091940235,-2.7620473880722036,2.507678075842997,1.453670112123728,0.13875930170876927,-2.8052704596494404]
s3://ad-p8-24/Test/Melon Piel de Sapo/r2_118_100.jpg	Melon Piel de Sapo	[-9.471993137919183,7.8983565884599845,-15.658565928269859,5.2355934023668445,2.770603954062858,-6.169591237493636,-6.309591764738287,5.937802147532969,0.6223875334829093,-4.853313863053315,3.130197217465317,-0.5856999399897864,3.5558729701803866,8.189909972241992,-1.5150783437284634]
s3://ad-p8-24/Test/Pitahaya Red/186_100.jpg	Pitahaya Red	[-16.396384192404973,-8.824875276881773,9.56866764947382,-13.18554512901913,6.035585458544636,2.8980623049276093,16.764829528009248,3.9795101277944114,-2.0565287636892315,-8.065523173397604,-0.7240372208629231,7.297572003219443,1.2687051086501848,0.5633039091438325,3.53262152445835]
s3://ad-p8-24/Test/Pitahaya Red/232_100.jpg	Pitahaya Red	[-17.121338896540323,-9.045081119387138,8.909665731430417,-11.573754128320315,5.4519825365234365,1.2276251714118787,16.898078326196018,7.408389395704019,-1.169902997762514,-11.850653189108376,-2.655278996021629,4.174396014316194,-0.5864560306041202,-2.8445313454299854,3.7599528766194137]
s3://ad-p8-24/Test/Walnut/r2_112_100.jpg	Walnut	[-5.155862641629387,5.646443184963047,-13.63374131038998,1.9375726284352182,-0.7095714820748469,3.6446445534862266,-7.496306491755121,-5.894881878531176,-0.08065060948406257,-2.521940673925615,0.2049780902898421,2.2028419246383595,-0.004381644940806622,-4.925297223521264,0.8935672809589607]
s3://ad-p8-24/Test/Mango Red/r_185_100.jpg	Mango Red	[11.867609341784494,-4.029000257488114,0.27525673652305527,-3.6164615138237934,6.147193768481045,4.881067829923323,-1.4705319368493106,3.0175723997804624,-6.809111538463522,3.712438584275299,1.2677926517727665,-0.21504496072154447,-0.04870083955666112,-0.2702160550113752,-1.6623739649565537]
s3://ad-p8-24/Test/Huckleberry/r_231_100.jpg	Huckleberry	[-4.428142272559726,-7.906734834959955,-11.645939422500204,-0.1909372476050229,-5.767490290284769,4.38494443802552,8.509956673150816,-3.137049026562395,1.5623641396901928,2.958497675649443,7.7044106000811485,3.706458496848088,5.74809222491414,-2.430481607905171,-4.686324433856074]
s3://ad-p8-24/Test/Pepper Red/247_100.jpg	Pepper Red	[3.2317820496057936,-13.906814297889115,-0.5695348777669954,-4.113069423099813,-4.875444999947959,5.493628120710037,-3.525449795067765,-7.808415609424788,1.581378777962728,-3.7467035514334905,-0.3198168969044756,3.224474564173862,-2.6831559118153163,3.35452200696944,4.079651533617255]
s3://ad-p8-24/Test/Peach Flat/r_82_100.jpg	Peach Flat	[5.350664355582507,0.1512444466751209,5.980806246825695,-5.616894711491683,6.877896366099571,4.591347240282277,1.8539216869887498,-1.583345167284967,-0.5310030195964031,0.5311169519894297,3.3847309881015817,-1.395139559604599,-3.6679543978214912,-0.06948050560677757,1.91058896352644]
s3://ad-p8-24/Test/Grapefruit Pink/r_230_100.jpg	Grapefruit Pink	[12.720861132354829,-0.19684227221205858,6.606821545112263,2.749817568899973,1.7049169433539708,-3.1482928442584734,-4.206785666906581,5.9702032573037025,6.086338031033812,0.3829076759049556,4.373047982254153,-2.9648285110204626,-1.1264890124921034,-5.223692720040211,-2.5059766387843143]
s3://ad-p8-24/Test/Melon Piel de Sapo/r_321_100.jpg	Melon Piel de Sapo	[-4.45753322150945,10.726326560014114,0.48179132139572084,6.882665150308343,0.4345681834994716,2.9391643924771675,-1.6290045555470163,4.2115600913513935,-0.7186217835771618,-4.017815158069092,-2.8083286349865313,-3.67793209070678,3.0215098491364216,2.266532576516667,1.2068346263411256]
s3://ad-p8-24/Test/Mango Red/106_100.jpg	Mango Red	[6.6355190359741965,-2.5626185300258184,-4.55022039880054,-1.107782331379577,6.873442700719532,-4.819779875056129,3.1339386294322495,1.7869860215007807,0.6565592387475572,-2.513297469630994,0.49470150308001265,1.6420380902889802,1.0203465696279428,0.5712298255108806,-2.246795260921195]
s3://ad-p8-24/Test/Grapefruit Pink/r_67_100.jpg	Grapefruit Pink	[12.70200923643153,1.8954723419069008,7.192615052264533,2.5342462332344406,-1.573069199547486,-3.007264742292703,-4.603225097392058,3.848981582786924,6.343176100396956,1.320883332284774,6.991794180636394,-2.1166005303819198,-0.4712941516266714,-5.535279041027095,0.33853444525029663]
s3://ad-p8-24/Test/Potato Red Washed/r2_151_100.jpg	Potato Red Washed	[8.272290112476567,-0.9490142458718624,0.9645079193053316,-1.435470568339872,5.546538498158385,5.094946596234816,2.006935059615718,2.311592306963929,-1.4565787967239743,-1.1361204183081155,-2.0835301715506374,-3.5146317801498457,-2.0503483755553145,-4.8231307696037895,-2.2062174048818366]
s3://ad-p8-24/Test/Grapefruit Pink/r_227_100.jpg	Grapefruit Pink	[12.869612898377957,-0.6713343707811635,8.88543941435951,2.5482200508014654,2.3166029647445363,-3.7390885739288042,-4.78029122878996,6.396637868409576,7.298459892245985,0.8864581464097682,5.856949360179338,-3.681607096879599,-1.4441397135840732,-5.596566394350577,-2.4528802901000804]
s3://ad-p8-24/Test/Lemon Meyer/r_7_100.jpg	Lemon Meyer	[10.666230683378792,5.747861476104798,8.96648066083559,1.2052890038705644,-5.64077726641663,-2.936638380762637,-1.085806561095664,2.6110801732627387,3.807110443428949,-1.1606779537508447,12.547777001641474,2.6055676566877355,2.508190586119879,-5.265762813571321,-1.8844424646381683]
s3://ad-p8-24/Test/Nut Forest/r_92_100.jpg	Nut Forest	[-2.836467591233362,0.7776043412043172,-8.602436823775758,0.7285343718154074,6.260780843342574,2.5112388207499574,-8.599509201872019,3.1530869697676223,3.99969209133289,-3.9515790131072897,3.0954874266302417,-3.8252788891002596,-1.5390616001428339,-2.911088841236959,-0.6977022284538159]
s3://ad-p8-24/Test/Melon Piel de Sapo/r_16_100.jpg	Melon Piel de Sapo	[-4.367696364688186,9.149504206858401,0.5817207249525952,7.58503666777666,1.4110155607412154,2.8546262431197995,-1.4006085111721187,2.5700183833104964,-0.5434822735868912,-4.297530966460221,-5.19551524332079,-6.6584559266001815,2.7817719974566355,2.3760559847649434,2.2481544982924246]
s3://ad-p8-24/Test/Nut Forest/r2_95_100.jpg	Nut Forest	[0.6526486427764088,4.11441378887732,-7.779572036032556,1.661422579998885,-0.7478362822074811,5.476356474581086,-5.53539306084143,4.066170492459888,-2.133877294871328,-2.0421795180200366,4.869844066752058,-2.4597319298565283,-1.8513446472605886,1.4887928171723777,1.722356367491084]
s3://ad-p8-24/Test/Pepper Green/r_14_100.jpg	Pepper Green	[-7.898334176386406,-12.84371464982322,-4.376409426153434,1.8638272679137715,-9.834074118116128,11.724807658807107,8.77538629903911,-5.1501570114284325,2.9865127997471217,4.372152770301939,5.62076105018543,3.7362087040098815,3.8072241562961633,3.6490423833612824,-1.4919328648827863]
s3://ad-p8-24/Test/Pepper Red/r2_215_100.jpg	Pepper Red	[2.87222780356987,-10.625615582140428,-0.18939932875375293,-2.8053148143193116,-2.6745395278672923,5.5820357284463675,-1.3110304602848948,-10.63406962766509,-1.895608409630005,-2.8744927955599446,0.32919573686700343,0.7457965646323589,-2.9627416242567084,2.0118773013089895,0.6764107267494875]
s3://ad-p8-24/Test/Huckleberry/296_100.jpg	Huckleberry	[-2.9426713447178576,-7.163917764288715,-11.020781102992936,-2.0949969951593506,-6.096209349654536,5.026478872278807,8.660226129215596,-0.4895117866650953,-0.18721102550767305,-0.18521484621727846,3.955043068574864,4.227726698268538,3.2846316394140707,-2.379705927399382,-0.4174633279689399]
s3://ad-p8-24/Test/Strawberry Wedge/123_100.jpg	Strawberry Wedge	[-3.553880670979288,0.6076585148410865,1.0502647343412184,-17.93891831412811,1.2869440475128626,-12.931536753155957,3.0803018738637173,-1.12219360123113,-3.4534676014394066,-3.600479815620063,-0.7745254005130039,-1.5560451122321948,-0.7204169700054831,6.483804379912197,2.870668199517687]
s3://ad-p8-24/Test/Strawberry Wedge/139_100.jpg	Strawberry Wedge	[-3.417072693270887,1.813399076399302,1.5745822813619912,-16.96992696679512,1.5612464102193435,-10.659640103431155,3.0484469136591574,-1.1176438264163413,-5.068504692785133,-3.29038051938507,-1.6959794232128231,-2.9909272025904454,-1.4121890124883345,4.7838949694161395,2.4418161421385323]
s3://ad-p8-24/Test/Apple Pink Lady/r_58_100.jpg	Apple Pink Lady	[8.163786814616033,2.647891692657839,4.0754089274040775,-0.09907325168709295,5.516756258767489,2.4144748403258847,0.7579903891297115,1.358803813342498,-2.4774712426242673,1.2507635976233273,0.766646298303435,0.10811502887549627,-0.8339129883267542,-1.5624080911292904,3.034204189977124]
s3://ad-p8-24/Test/Onion White/r2_9_100.jpg	Onion White	[-6.655871632292348,1.5783492270284625,-1.1557063725610286,-4.781015609778065,7.559270775280187,18.461784967963627,-7.890584136046841,15.38383694641427,4.3626094272503595,-6.562077431131944,5.212357291862829,-9.725756479776834,2.010469213957692,4.343321226514325,7.253047211176465]
s3://ad-p8-24/Test/Rambutan/63_100.jpg	Rambutan	[-18.232462280499174,0.7589141555118604,-7.031418628836165,-11.663150212293422,-14.588914533858885,-14.056609986680133,0.7716633144748188,13.968254391020807,-0.031601804809005415,-2.2182157641051687,0.6458260262542368,-12.339015065719595,-15.27017252187877,0.48286093587229273,-12.674506718948646]
s3://ad-p8-24/Test/Pineapple/r_83_100.jpg	Pineapple	[-10.839694817831163,7.026765591026358,-2.1842299653832478,-13.648405657998584,-10.756676175981385,-6.746736165387201,-4.991186233349292,2.4991954246389234,-7.040859926515229,7.171558011602132,-8.825958166009935,-5.774177549510465,-0.7484282545332243,-6.093863590043116,1.0619941020340848]
s3://ad-p8-24/Test/Raspberry/r_311_100.jpg	Raspberry	[0.29342866530080064,-0.19001188282676887,-2.8562783807083596,-14.551668808516443,-2.3904484993097554,-4.1350657086543094,-1.2670010219105148,1.981617364891308,-7.743325942688154,-5.5779636208746535,1.4828356383477896,-0.6579265498953938,4.8336311105808045,8.028812599082777,2.034718579485456]
s3://ad-p8-24/Test/Tomato 1/62_100.jpg	Tomato 1	[3.5084709657323976,-12.266268608602207,1.589365369788013,-1.0606238744114669,-2.7740664428214283,0.3777442163496433,-0.17656488325313893,-3.9465524481575542,5.980171144281612,-3.129248325984714,-0.37932791317364084,0.013208902999600789,-0.7414599085574852,-0.9848387428939549,0.24681044634868143]
s3://ad-p8-24/Test/Onion Red/r_140_100.jpg	Onion Red	[-6.34145153736014,0.9892280995613452,-0.5713898473650133,-3.0099974714820785,15.174645681763185,1.8870793824392813,7.189055692414929,6.629829735812148,1.9564454678790046,-3.070008121327521,-4.687800813124993,-3.2813083019880054,-4.734381084168159,-3.9039779668426773,2.3218028970750653]
