path	label	pca_feat
s3://ad-p8-24/Test/Strawberry/7_100.jpg	Strawberry	[-1.7367262140973845,-2.1629887837221533,4.19287095980938,-16.268932740534275,0.9930220839319008,-0.10244683907342741,-0.006503850714726338,-9.853698592201672,-6.029797388397342,-0.59395528965435,1.972752488339798,-2.3851431995172034,2.5352823386613075,4.460225510733086,2.3520519700534277]
s3://ad-p8-24/Test/Lychee/r_6_100.jpg	Lychee	[-8.746650731132384,4.6117919839664525,-0.730867924593802,-14.377676586294248,-2.0547182698497,-15.414273025586276,-5.111697250511175,3.2462148948088876,-1.6519751376086629,0.8860637611091016,-3.0790094637413987,0.3731353301557338,-6.015717781696191,2.963732111563131,5.066137360610318]
s3://ad-p8-24/Test/Pear Red/r_136_100.jpg	Pear Red	[8.076792182331005,2.242722114963718,4.018840804446883,-6.324705182945479,6.356700961320589,4.038035534672381,-2.4964094840732787,2.0691994673318157,-6.816609050490127,2.698813358622905,7.07522001559928,2.596021786980142,-2.9500418509903406,5.670953844369842,1.6343977705254438]
s3://ad-p8-24/Test/Pepper Yellow/r_223_100.jpg	Pepper Yellow	[-5.799907331186675,-10.002948274073889,9.185273001166944,-3.507135958518428,-9.389258397036413,9.913523261643864,-2.3216522178565264,2.066558027324524,9.94319254051237,0.4044694187346386,11.057163477329777,2.4549627371691436,-10.393407911637384,6.9261461406632705,-4.849574667627226]
s3://ad-p8-24/Test/Plum/4_100.jpg	Plum	[-3.2025039310599,4.667627518758787,-15.284285922906943,-4.864170666297143,-0.7033478468619963,3.4830628512993087,1.6728172125689804,-1.510964833376072,-3.1496006089186235,-1.2590066652154173,2.5042076368040864,-2.5751537550640835,4.547931204473808,-0.7538046363669516,-4.253816595189322]
s3://ad-p8-24/Test/Limes/239_100.jpg	Limes	[4.66059435039732,12.860586223755734,3.4349449377601307,-0.4716521049078167,-4.804890576647433,-2.394670016252805,3.1196589641239805,-2.470366424882551,0.6530624679839023,3.096759214739595,4.769166065606306,5.108893624019965,3.894610066851373,2.384413936669308,-1.0995005101623385]
s3://ad-p8-24/Test/Orange/r_75_100.jpg	Orange	[8.727124522046417,8.050593850901045,2.5925149464755384,-1.8344163870702888,-2.173377591084249,-3.8978700752907454,-0.37674171071877355,-2.504225893895215,-0.12929841853921445,-0.29784112759677495,7.406091001361453,3.569438536487868,-0.7755539260094486,-3.8245614524210914,-0.501273120109948]
s3://ad-p8-24/Test/Limes/129_100.jpg	Limes	[6.235817038982643,11.749649301214207,1.9149814648611077,0.8887423872121077,-6.8624809309245105,-0.051466976262350764,0.8977019634388644,-2.772805247943254,-1.690075649072237,0.9924599466902512,2.5388222223989283,3.9852856799622636,2.263524302168354,0.24390585397669293,0.26117867675965817]
s3://ad-p8-24/Test/Apple Red 3/r_95_100.jpg	Apple Red 3	[4.424269498761848,6.966012006831422,-3.997129096365985,-5.387911379683698,5.5150225028636575,-0.816307431712478,1.0169326270343193,-4.756017788472803,-3.7272829099459956,-5.566441150525607,-1.9660867688999426,3.265644702797913,-2.759725746805589,-4.723031060384274,-0.31342761659459045]
s3://ad-p8-24/Test/Mandarine/257_100.jpg	Mandarine	[6.515447213628465,10.518326632201548,2.279306450576467,-5.90716504570496,-0.7209693363719674,-1.830202122584367,-3.419026196995863,-3.596809101237158,-0.35120795085224793,-2.958440897147519,7.233281875404557,4.771688951332854,2.6729422136279273,-4.385526339809395,-0.4286005570100741]
s3://ad-p8-24/Test/Pineapple/r_129_100.jpg	Pineapple	[-4.17247605877926,6.335703057958629,-1.5713676618025445,-10.564209742281626,-10.586022687493596,-5.527775008632014,-2.016575954422928,0.773271142299875,-7.228728137680888,4.720250610101656,-5.892158223393066,-5.711333062504051,0.16060254291846865,-3.580294450987498,0.8373453753994429]
s3://ad-p8-24/Test/Pepper Orange/r_124_100.jpg	Pepper Orange	[1.5503892785753188,-6.677366716843441,6.910127294726847,-2.474020355550612,-5.113851321589308,15.17842764351677,-2.952278701398099,6.406468853392064,6.246129314420176,1.021716123328888,7.902679928171518,-0.36384452470983497,-11.44673728984841,5.465113545284846,-0.7421003229902355]
s3://ad-p8-24/Test/Walnut/31_100.jpg	Walnut	[-6.096666881028802,11.561015365831706,-13.883043986280173,-0.6696755052588134,2.577987800222062,2.3576742242249145,-12.300733898037768,-4.713339101072444,-1.6015173437596568,-5.776857235791304,0.5180474273647294,2.280193123235833,7.14511122975555,-1.1090512843910605,0.5414696231907838]
s3://ad-p8-24/Test/Apple Red Yellow 1/r_37_100.jpg	Apple Red Yellow 1	[5.047996098911704,8.278438929784063,5.417922916088069,-2.2001081549641217,1.6098157025585573,8.624361211191095,0.1513379691262515,6.198884370205298,-4.276974765226509,2.742803847787413,4.579031125371419,-2.0284290660318955,-5.302969308934791,4.729238993281977,2.2101632947284564]
s3://ad-p8-24/Test/Apple Red 2/r_55_100.jpg	Apple Red 2	[11.468615565477545,1.3761858895988164,-0.3173824288849401,-4.475083894960651,5.4419049614903825,1.4595601731399208,-0.3720585230347388,-1.7055616192940288,-5.780239241744108,0.2013227649034945,-0.25886441304937097,-0.38682614040652913,0.49034431746996077,-5.050674288570843,-3.2536814312872444]
s3://ad-p8-24/Test/Pear 2/r_98_100.jpg	Pear 2	[3.336420042453674,9.688390591349913,1.9495778329977027,6.106392102331887,1.380252457399128,-0.6569873224418978,1.3001985709585828,6.38101221975912,-0.10999623543210635,3.3138877603135146,-3.440266025069319,2.0680574105064387,-3.033444488255226,9.447642252729215,4.511358801340589]
s3://ad-p8-24/Test/Apple Red 3/r_46_100.jpg	Apple Red 3	[2.3707462131304866,4.666524263192808,-2.6284502806384293,-3.130342262366552,7.03503642850833,0.8715491532064358,3.5290922379073306,-1.5848731764644164,-2.1985192959370727,-3.0310125914520163,-5.91133760596204,0.8060055244496173,-3.5637001477608847,-1.0041212632424743,-2.191326365059739]
s3://ad-p8-24/Test/Plum/66_100.jpg	Plum	[-10.15075801106296,-2.343030266048018,-13.438689886158398,-0.1591937073423463,-0.7580446126313236,7.022663635640876,3.7082237076002107,0.5634718441598026,0.9110327436567567,-0.23585295042881432,5.388018133495004,-2.906007210624382,8.740399475579908,0.5563229983678488,-2.52947719250006]
s3://ad-p8-24/Test/Tomato Heart/r_99_100.jpg	Tomato Heart	[1.058826877201446,-10.76056419732652,1.3180371399392459,-5.821329094193055,-8.115616054304434,11.206186229907363,3.147651956737579,-6.403473201505793,-0.25020669432236536,0.11091141516313287,2.545699348393315,3.1732351536107566,-3.702660993677612,5.579882530992422,1.5765229420944407]
s3://ad-p8-24/Test/Peach/39_100.jpg	Peach	[2.871699559060911,6.445486828707147,-3.21482057487793,-5.616676293538439,1.049352254711446,0.7217775257816061,-1.1739307998005934,-6.708325868450209,-2.910513860396547,-5.43197533023709,-0.3322697905712269,2.4775875706881467,-0.3347587785184279,-3.6612945189684005,-0.4477599507868401]
s3://ad-p8-24/Test/Peach/74_100.jpg	Peach	[7.548102952724869,7.581671389395516,-0.17137704786251962,-5.9034927908015,4.549745014838916,2.615463581559538,-1.4215859422272827,-4.049781637803113,-4.935418349834414,-2.6540154906119033,2.1671813762224454,1.3730294501624822,-1.2121546036903148,-4.472135993473502,-1.174778627589146]
s3://ad-p8-24/Test/Strawberry/76_100.jpg	Strawberry	[-4.435271999473249,-5.472551206313194,6.578250486149506,-12.983230352087253,4.460770331741176,0.7836561373726402,-0.20719077834147392,-8.934617391305471,-7.029195030254446,-0.7724530114551027,4.693975334813433,-4.34275246838808,-0.5316235675895207,2.047782033446748,3.5101671936009478]
s3://ad-p8-24/Test/Plum 2/r_215_100.jpg	Plum 2	[9.494697558967793,-9.504371037836082,-4.831249002315035,-0.3828988500771705,1.3280248691360859,4.783849905469017,2.244095226156534,2.0921316405970862,-3.1448450708496685,0.472073493540769,-2.079728705897848,-0.6620650999239299,4.17398590018181,-1.567442285619595,-6.1926176712743075]
s3://ad-p8-24/Test/Tomato Heart/r2_8_100.jpg	Tomato Heart	[0.47694527804663944,-12.665333882484406,-1.398604019526323,-4.188747845848431,-5.242747167044029,8.19720386274286,2.5175769841067615,-7.216613388514422,1.4720861053701417,-3.034327020393205,0.058872081316410405,2.0067870406619543,-3.676387621500942,1.5772890962164519,1.5129353470161062]
s3://ad-p8-24/Test/Walnut/r2_238_100.jpg	Walnut	[-11.537660942300603,3.0441408965571237,-13.365834278135145,-0.0602409118730359,-0.5240271705519166,13.504484987233667,-10.19842442978429,4.875572635476028,0.8020164779124598,-2.360363360530455,4.447969861688767,1.0886775224535665,3.0285225978279695,-4.869796129098362,1.6443809473189461]
s3://ad-p8-24/Test/Walnut/r2_258_100.jpg	Walnut	[-10.488133090772283,0.6570623998724736,-13.676997955165005,2.049035974309234,5.814991314708149,12.340908288956921,-7.956560362089096,-0.3748771901956816,2.360099608685889,1.2657304116052688,1.8341112215696818,0.5361680982104688,5.229246933331549,-6.803949743261543,1.5311816642191434]
s3://ad-p8-24/Test/Apple Braeburn/r_67_100.jpg	Apple Braeburn	[10.603023661731251,-0.6320733883920313,2.430477458456137,-5.0285829010218634,3.826837665379584,-0.725339201870706,5.193957099655481,-1.8920243230151743,-4.18956738248007,-0.1461810921410804,-1.504964443694302,-0.5421010066493578,0.14272127122279687,-0.8156774531616081,-2.50587151900932]
s3://ad-p8-24/Test/Walnut/r2_88_100.jpg	Walnut	[-10.267667658197846,5.703093491480539,-11.606042278260983,2.017310488955176,2.082034806011801,12.887677942881476,-11.442793488057909,3.744734668896104,2.6074454401873806,-0.9743815458251225,3.693168314370486,2.527041519830332,1.7391767476607973,-2.6608872083768538,1.4426210585844057]
s3://ad-p8-24/Test/Guava/r_152_100.jpg	Guava	[0.8777663823101095,10.867336374315805,-4.924421381355888,2.527171508565645,0.5007794213404204,1.7053790683901655,-2.782010262660575,-0.3056391244165676,-0.37587274169829893,-1.2223947700709565,-1.3390293378790088,5.2260746610513795,2.4465506787492135,-2.2664492121188675,-4.500607580119158]
s3://ad-p8-24/Test/Plum/r_320_100.jpg	Plum	[7.19670183763389,-0.3149317623143919,-8.749494802356576,-3.8370041927304577,1.5809908071042462,3.6794152402272426,2.2091098302438255,-2.3641182030613224,-6.522842366940975,-0.27969404836023465,1.622018614636503,-0.7465237939176956,2.6446706923451,-2.419582546760067,-3.6192359204669047]
s3://ad-p8-24/Test/Walnut/r2_256_100.jpg	Walnut	[-9.957883474765325,2.4277224762967813,-11.61256288237295,0.22546105619949164,3.415217444231897,12.571824154416241,-8.005838012656916,-0.8878762105796698,2.5315668855261975,1.9672464415974635,0.5848102046599505,1.12725213682091,5.5315052891196865,-5.682439267450738,1.1794241869590094]
s3://ad-p8-24/Test/Huckleberry/r_66_100.jpg	Huckleberry	[-5.328750944926376,-7.370046867387755,-9.009928478421404,-2.864710204118644,-6.479086094232367,8.383156095299604,15.482732100672926,-1.8894961265669439,1.7340054961898597,0.4205602829257493,4.704848200263409,1.8106121363692818,7.408256682476401,0.15657800392255292,-5.529930847163405]
s3://ad-p8-24/Test/Huckleberry/r_206_100.jpg	Huckleberry	[-3.4661692485906754,-7.2138077576851165,-9.38619542098199,-0.7831161403332715,-4.871419503062138,3.9269516909279245,14.107497657378229,-1.3660077630620138,1.5441089912848995,1.124093047513342,1.9619961503906675,0.9245295544106052,6.524156717226592,-1.0600804673548554,-5.559698700481731]
s3://ad-p8-24/Test/Strawberry Wedge/r_92_100.jpg	Strawberry Wedge	[-2.368042522169755,0.8813065490155194,5.264721825075672,-11.972840403984987,-2.558887760684086,3.454917519321685,4.382485863904706,1.3298168266390953,-5.03578527021705,-1.804881020920334,2.2320009627423976,-2.2632191368137744,0.3714153727017152,3.0224027141852616,8.39759936605527]
s3://ad-p8-24/Test/Pitahaya Red/248_100.jpg	Pitahaya Red	[-22.253449916329767,-10.705735346333284,8.937941174296386,-12.086394990681786,5.102176866025325,-2.3767870229651056,17.30922183682527,7.709523582668359,-0.026112346771671846,-14.565563528701535,-2.00343416571295,5.712280642954316,1.1812834199717492,-2.707074591931642,1.086405987728089]
s3://ad-p8-24/Test/Pepper Red/r_260_100.jpg	Pepper Red	[2.8260177862076654,-11.385344484103825,5.684611300978393,-8.28075829153472,-4.953373221348267,6.21791394989763,1.5552967713587031,-6.597662030297713,2.2999183217386485,0.8317759468415611,2.9928253861265453,4.817240510807907,-5.323994747441737,6.223902461755323,-0.45545634621821596]
s3://ad-p8-24/Test/Pear/r_5_100.jpg	Pear	[2.356711578203541,15.249901184646776,-0.942684825836605,5.512414534468913,1.564845766553905,-3.6885026132752237,2.158000752320794,-1.3926482359934527,0.6597677349427644,3.977393737482139,-4.524197454688118,5.31968242851792,-3.843557677611646,5.218107271939838,-1.7375314979282885]
s3://ad-p8-24/Test/Grapefruit White/r_47_100.jpg	Grapefruit White	[8.528869063666939,11.71990347263057,7.468380043759167,6.085065505421841,-5.967952519067054,-0.062484699608570705,1.5934932959044275,3.3613045035680345,0.7717867263284093,0.0973434331846278,1.989999171082501,0.17127796751759294,-1.860339783239116,-0.11006564997855267,-0.6063221954102446]
s3://ad-p8-24/Test/Fig/r_38_100.jpg	Fig	[-2.164099935448375,0.3341696139098163,-9.624539907641402,1.483981645858585,6.204371206098001,6.384897754030697,1.4857906491314385,0.1867941508968742,0.19153832749229097,2.500957141859375,0.6378043253803406,-0.9597081656782493,-1.4316292804532589,-2.8386120616076287,-1.3200377661344886]
s3://ad-p8-24/Test/Avocado/r_66_100.jpg	Avocado	[2.234580998755861,9.161727378299018,-11.78006422825815,2.3776632451750936,2.0782901711159725,-9.313554654411284,3.2509383674914596,-2.2124766276200116,-0.6361679051286566,-0.355845593593929,0.5035348709243692,6.617134385017606,-0.3993772391145137,5.231443366419014,-2.8757088780062383]
s3://ad-p8-24/Test/Tangelo/r_171_100.jpg	Tangelo	[7.43693480862898,2.1686355421721646,6.007370271309982,-1.4335630164666402,3.3542956354193136,-2.5739749749555054,0.5210724629257528,1.3545481247693973,1.0690900525348979,-6.576840061516303,8.03728443787063,3.6538377636893715,1.053172457792065,-4.5036722180814195,-3.9810374700608984]
s3://ad-p8-24/Test/Fig/r2_106_100.jpg	Fig	[-2.3445466762106077,-1.0294706259557564,-6.081833944746263,-0.951267735093062,2.200983940511928,13.43208016678738,-0.479413048857333,0.5557241700514884,-0.5362027004037505,-0.2800673680274323,4.587150850939623,-4.281373476672352,1.2705853778431309,1.0912309546191605,5.691837046653465]
s3://ad-p8-24/Test/Onion Red/175_100.jpg	Onion Red	[-7.150636190956815,-5.319564918968376,-1.9432111482954968,-2.376256638762588,20.109208679685455,3.549697261705648,9.36508859043302,6.616772202309858,5.026069708261102,-4.027173958390228,-4.505458645860785,-1.1941232541007012,-0.5694781475602179,-6.141679430394522,6.54266412315391]
s3://ad-p8-24/Test/Onion Red Peeled/79_100.jpg	Onion Red Peeled	[0.672469152353011,-7.910772357715866,-3.4264427528236334,0.04511241031913793,14.692796401011071,1.770691634942499,6.52558242344402,3.3394934506342926,-1.937951642501052,-3.3385409972305897,-7.13095156954374,-0.26677172340028243,2.828061208521489,-3.3272531903299933,-1.1368757030185268]
s3://ad-p8-24/Test/Apple Red 2/95_100.jpg	Apple Red 2	[12.180936383747317,0.9509134398366862,2.143122110862251,-2.3893054424408655,4.93087000256813,-4.803566608898627,3.690852174503558,-1.1757902502185649,-2.8488908466638994,-1.1594477170536206,0.3936042357721492,1.0510834275744674,0.8522684236980678,-1.1378247038085612,-1.7442155520236762]
s3://ad-p8-24/Test/Grapefruit Pink/r_63_100.jpg	Grapefruit Pink	[12.742145789110285,2.4147628966054824,8.15637108518089,2.353517595826507,-1.6772546258686862,-3.0172354530600876,-3.8970232001207608,3.0504959971371726,5.786006328381525,1.1383121372121285,6.848004419212698,-2.8271879221465674,-0.295118562999571,-5.445569697580185,0.1960198457921243]
s3://ad-p8-24/Test/Strawberry Wedge/121_100.jpg	Strawberry Wedge	[-3.8149508678637436,0.69328020208293,1.838137168644559,-18.4242894605418,1.9251785468742608,-13.036761861451911,3.362754181806357,-1.8787874764827928,-3.1668070323920787,-2.7553403469476896,-0.6222603502091856,-2.902805645138497,-0.0007747867182302994,6.317133759026578,2.9160245538952494]
s3://ad-p8-24/Test/Apple Golden 3/r_42_100.jpg	Apple Golden 3	[2.50451202944156,13.429657132255192,4.510575905284411,3.8900182539234085,0.615860198020965,5.120954408039548,3.526250123927471,7.421766200381947,-3.5741847625366585,7.043903285544959,-6.574785366047341,3.2704404685877027,-6.4431838638315275,9.669392784415702,-2.335882354785153]
s3://ad-p8-24/Test/Strawberry Wedge/r2_37_100.jpg	Strawberry Wedge	[-9.825416491604404,-2.0757847550414703,0.7945478413422807,-15.160991362971771,3.0295485177515875,-7.315947229767506,-2.358122572026704,1.636605813243532,-7.119550602612352,-5.326455205624401,2.499936614907683,-3.0606215238162995,-1.5421786934810398,4.232861118501074,7.20979587850597]
s3://ad-p8-24/Test/Avocado/r_84_100.jpg	Avocado	[-0.6099630191075844,8.81282513331307,-10.212893190472824,2.5941532142002948,3.0182914197303954,-10.130399843745371,4.632240101875995,-1.371533988616534,0.591236359385612,-1.570344344210591,-1.9634500600698397,7.399204745459239,-0.20524510584345,8.040077068468497,-3.9725277981030125]
s3://ad-p8-24/Test/Blueberry/r_221_100.jpg	Blueberry	[-6.292919351054027,-5.529882895693525,-19.966847137044493,8.151352129034171,-3.1248067778554485,2.0385663860898275,-1.5741080029180445,8.947009231986932,-0.4719581187009452,3.384342549112723,15.463996925021927,0.764478751273559,4.660587296535339,3.6107102951112577,-1.911874493156603]
s3://ad-p8-24/Test/Huckleberry/163_100.jpg	Huckleberry	[-1.566076422396074,-6.922678692717594,-7.356569331472827,-0.8401503296121993,-5.586297562300738,7.0821050627030875,11.169660650367181,-1.235514111742548,-2.3261620117686017,0.14451323073165478,2.421798602002322,3.4014747110518337,5.059664936005687,-0.8720625923209887,-0.5263603547615938]
s3://ad-p8-24/Test/Huckleberry/251_100.jpg	Huckleberry	[-0.012359706856428405,-4.947969591481982,-7.758851123448393,-0.8793045086277737,-5.753654777292422,5.043425974198096,8.86676641352761,-1.5944036060591478,-2.8582991872233054,0.10791629373469903,3.0120765975861596,2.4045775418417574,3.9252731607437674,-0.7745956255567246,-1.2472150765026828]
s3://ad-p8-24/Test/Papaya/r_68_100.jpg	Papaya	[-7.594214236981054,9.969924383870909,-9.407539629056064,3.222288234176876,0.5986077798611865,-3.6206004337491215,-2.4851749546099637,-1.0084945068020823,2.1819500549711277,-5.128063036552941,-2.6917125099118513,9.927237295002689,-2.2823864604767605,0.11400457896005389,-0.6220824731082826]
s3://ad-p8-24/Test/Cucumber Ripe 2/r_184_100.jpg	Cucumber Ripe 2	[6.087508207957961,10.089597036707005,1.960967089696497,4.291050746130155,1.2881952770199816,2.832424789074381,1.370727282988087,0.8480763993561823,-1.4514580888771251,-2.2505935370628314,-3.2482361050590103,-2.4876072860995184,-4.027591015344955,-2.9171195367028844,-1.9845156625361804]
s3://ad-p8-24/Test/Blueberry/r_195_100.jpg	Blueberry	[-11.094940174742323,-8.501547192502683,-14.6345428313301,5.885562641407604,-1.9205608891744843,5.296711346365784,0.7607817576004244,7.665078156096495,3.5705003920727805,5.8310628330709475,13.768474820569372,4.591562148218213,5.449834608636012,4.35337060555159,-5.8710356663864385]
s3://ad-p8-24/Test/Grapefruit White/r_88_100.jpg	Grapefruit White	[9.968802548282465,8.712499588595987,5.107282695163676,4.3859607040950905,-7.781809158999093,-2.032319541044021,2.560742298973518,0.26906886282962156,0.6023498853924523,-3.3684241558395063,1.1806370677001368,-1.1209374627578828,1.1330952903223757,-2.541984790988478,0.37943252191394283]
s3://ad-p8-24/Test/Nut Forest/r_99_100.jpg	Nut Forest	[-0.10648955699068535,0.4695205235617558,-6.544402408031988,-1.7403219352530197,5.598670141323501,7.375482885248787,-3.9799537740211903,0.4276040047178171,-0.2644380347092563,-3.0147353004518576,1.3356604672915007,-4.727149893892874,-0.2835522904105571,-3.1487472801642564,2.557643075751755]
s3://ad-p8-24/Test/Apple Granny Smith/r_60_100.jpg	Apple Granny Smith	[2.6516191640849467,8.237205493082438,5.09002833000672,2.14880997373314,0.052582873471820356,5.2458280467584135,5.397860718265912,6.66876469948278,-4.03398294839917,5.628297399670666,-0.22547353757978172,0.45185260866801835,-3.4786424992539455,10.306326648917878,3.06411785564436]
s3://ad-p8-24/Test/Grape Pink/61_100.jpg	Grape Pink	[5.786509046152685,-0.6067309377211144,-5.372425730153238,-7.70116735027852,1.285361659777332,2.1415787601798524,1.7115511836311061,-3.5284779220778715,-7.040387218406092,-2.058736945289779,0.0582294436837158,-1.8106537730870502,1.5763883175543678,-1.3869754810994483,-2.2592877958986692]
s3://ad-p8-24/Test/Potato Red/r_196_100.jpg	Potato Red	[2.3290757049834596,5.794684260355146,-5.482019235842853,0.10979171699032982,9.058271156624793,3.9921892971121244,-1.9620207044265907,-4.295895381336797,-0.1016267232969671,-1.290021740037268,-5.303550886432075,0.7643700478733014,-4.484337628029909,-1.4114558949676403,-0.033944859413634676]
s3://ad-p8-24/Test/Grapefruit Pink/327_100.jpg	Grapefruit Pink	[12.634818491207255,3.0067044034116335,8.185365627652645,1.181624219317724,0.8221682266707616,-4.197592691850658,-4.964236981902902,2.0818700767966267,4.7478373065051835,0.5036869232047005,8.905655967938154,0.004712474756453661,-1.9009276944356053,-5.464111648413547,-0.22639066488373344]
s3://ad-p8-24/Test/Carambula/203_100.jpg	Carambula	[-11.544159653487279,5.293917593503616,9.996051498076676,0.6921279802775462,-4.800002176300434,4.9096683737804,0.16316014184599595,-5.809388535985363,-1.9112007940790863,-8.448144153451564,-1.509406562966998,-5.909516932044573,9.634067917639774,-3.724437870709994,-1.8848105190261082]
s3://ad-p8-24/Test/Grape Pink/38_100.jpg	Grape Pink	[7.059357061584259,-2.3571106073646146,-4.055645097430657,-8.5690951196796,1.3683871496974076,3.3550440977337015,1.8711120615640837,-3.7707454059814483,-6.5797303679159755,-2.331285707421662,-0.1485414247052986,-0.9436416395885369,2.259045921239804,0.1885963690066243,-4.921627477516024]
s3://ad-p8-24/Test/Nut Forest/r_51_100.jpg	Nut Forest	[-2.953836039641163,-0.11794909529720579,-3.878537949111269,1.2061851404407509,10.074560162267705,3.2079728313816704,-5.8524845842178,-2.0282162615560098,5.95684832434872,-2.1462433770009457,0.3928475749411011,-4.928969161943439,-0.24555181578464588,-1.7697474491583616,-4.374074807299728]
s3://ad-p8-24/Test/Apple Pink Lady/r_227_100.jpg	Apple Pink Lady	[9.751402584647675,3.731635554431489,3.156950704384076,-0.49521463441164226,0.3673275046840334,0.8154389782836331,3.131200046007397,-2.6624687592214067,-3.377803559200164,0.07653297981540307,-1.1162767085281173,-0.49736169340701314,-1.1507076010022819,-2.020746472879047,1.579806927674519]
s3://ad-p8-24/Test/Nut Pecan/r_24_100.jpg	Nut Pecan	[3.3601358364134395,0.3874576691625804,-8.198338303168452,-0.4102373788816886,5.034917173908904,7.822327059720768,-10.011243163583666,-2.4344243182312346,-0.9385194294356612,0.9371712669181035,3.608154768397716,-0.05974877683557996,-0.3721234191616485,-4.726658232520219,0.5931182977971304]
s3://ad-p8-24/Test/Corn/r_65_100.jpg	Corn	[-15.511108839969477,5.709624906849119,4.313283751705776,3.181523930656753,-6.608818566888776,0.44758733570709147,-11.132007298036184,-0.5456249667932439,1.1054346321070965,-3.5726575964834257,-1.4907124454729417,4.637784086818132,8.871054092462842,-3.358159210095661,-2.836498619597281]
s3://ad-p8-24/Test/Melon Piel de Sapo/263_100.jpg	Melon Piel de Sapo	[-5.263375771808078,7.467247314124449,-7.361271236430981,4.801284401015192,1.5396096453513466,-0.4809763483136582,0.19038101149067363,-5.122453202821044,0.5264260209634006,0.266160711072686,-4.3603439090660725,-10.155581528085095,8.078146487501131,9.349724622379842,-3.4143756869242026]
s3://ad-p8-24/Test/Carambula/r_230_100.jpg	Carambula	[-24.47126735137872,-6.044884077175811,20.5213771544099,13.018702012451714,-2.3007710047161285,-1.6601807829353248,-3.613179993762553,0.07209123611376776,-12.115884349376598,-16.49704097993706,-0.3734457418258443,-3.3764153531725944,-0.11236432279797044,-5.813908457540814,-4.281838071174109]
